"Step","train_75_doubledt - val_mean_loss_step","train_75_doubledt - val_mean_loss_step__MIN","train_75_doubledt - val_mean_loss_step__MAX","train_75 - val_mean_loss_step","train_75 - val_mean_loss_step__MIN","train_75 - val_mean_loss_step__MAX"
"30953","0.0023140297271311283","0.0023140297271311283","0.0023140297271311283","","",""
"30954","0.0021176848094910383","0.0021176848094910383","0.0021176848094910383","","",""
"30955","0.0016988314455375075","0.0016988314455375075","0.0016988314455375075","","",""
"30957","0.001910220249556005","0.001910220249556005","0.001910220249556005","","",""
"30958","0.0022232909686863422","0.0022232909686863422","0.0022232909686863422","","",""
"30959","0.002792400075122714","0.002792400075122714","0.002792400075122714","","",""
"30960","0.005595406983047724","0.005595406983047724","0.005595406983047724","","",""
"31750","","","","0.0014889683807268739","0.0014889683807268739","0.0014889683807268739"
"31751","","","","0.0013470676494762301","0.0013470676494762301","0.0013470676494762301"
"31752","","","","0.0011237713042646646","0.0011237713042646646","0.0011237713042646646"
"31754","","","","0.0008886695723049343","0.0008886695723049343","0.0008886695723049343"
"31755","","","","0.0009157471358776093","0.0009157471358776093","0.0009157471358776093"
"31756","","","","0.0008981174905784428","0.0008981174905784428","0.0008981174905784428"
"31757","","","","0.000929739442653954","0.000929739442653954","0.000929739442653954"
"31758","","","","0.0010756563860923052","0.0010756563860923052","0.0010756563860923052"
"31759","","","","0.0010102943051606417","0.0010102943051606417","0.0010102943051606417"
"31760","","","","0.0010836278088390827","0.0010836278088390827","0.0010836278088390827"
"31762","","","","0.001086623058654368","0.001086623058654368","0.001086623058654368"
"31763","","","","0.001104135299101472","0.001104135299101472","0.001104135299101472"
"31764","","","","0.0011116539826616645","0.0011116539826616645","0.0011116539826616645"
"31765","","","","0.0011333901202306151","0.0011333901202306151","0.0011333901202306151"
"31766","","","","0.0011598587734624743","0.0011598587734624743","0.0011598587734624743"
"31768","","","","0.001127726398408413","0.001127726398408413","0.001127726398408413"
"31770","","","","0.001070424565114081","0.001070424565114081","0.001070424565114081"
"31772","","","","0.0011556086828932166","0.0011556086828932166","0.0011556086828932166"
"31773","","","","0.0011843902757391334","0.0011843902757391334","0.0011843902757391334"
"31774","","","","0.0011732779676094651","0.0011732779676094651","0.0011732779676094651"
"31776","","","","0.001306051155552268","0.001306051155552268","0.001306051155552268"
"31777","","","","0.001368033466860652","0.001368033466860652","0.001368033466860652"
"31782","","","","0.0012918371940031648","0.0012918371940031648","0.0012918371940031648"
"31783","","","","0.0015310667222365737","0.0015310667222365737","0.0015310667222365737"
"31784","","","","0.001349676284007728","0.001349676284007728","0.001349676284007728"
"31785","","","","0.0015044942265376449","0.0015044942265376449","0.0015044942265376449"
"31787","","","","0.0011301053455099463","0.0011301053455099463","0.0011301053455099463"
"31788","","","","0.0011313253780826926","0.0011313253780826926","0.0011313253780826926"
"31792","","","","0.0008903451380319893","0.0008903451380319893","0.0008903451380319893"
"31794","","","","0.0015878778649494052","0.0015878778649494052","0.0015878778649494052"
"31795","","","","0.0015292840544134378","0.0015292840544134378","0.0015292840544134378"
"31796","","","","0.0016702322755008936","0.0016702322755008936","0.0016702322755008936"
"31797","","","","0.001407862058840692","0.001407862058840692","0.001407862058840692"
"31798","","","","0.0013341468293219805","0.0013341468293219805","0.0013341468293219805"
"31799","","","","0.0013102859957143664","0.0013102859957143664","0.0013102859957143664"
"31801","","","","0.0012049608631059527","0.0012049608631059527","0.0012049608631059527"
"31802","","","","0.001277024275623262","0.001277024275623262","0.001277024275623262"
"31803","","","","0.001175864483229816","0.001175864483229816","0.001175864483229816"
"31804","","","","0.0012165576918050647","0.0012165576918050647","0.0012165576918050647"
"31805","","","","0.001276665017940104","0.001276665017940104","0.001276665017940104"
"31809","","","","0.0012937249848619103","0.0012937249848619103","0.0012937249848619103"
"31811","","","","0.0014424186665564775","0.0014424186665564775","0.0014424186665564775"
"31812","","","","0.0013595236232504249","0.0013595236232504249","0.0013595236232504249"
"31814","","","","0.0013816282153129578","0.0013816282153129578","0.0013816282153129578"
"31815","","","","0.0013678185641765594","0.0013678185641765594","0.0013678185641765594"
"31818","","","","0.0012080533197149634","0.0012080533197149634","0.0012080533197149634"
"31820","","","","0.0008843944524414837","0.0008843944524414837","0.0008843944524414837"
"31821","","","","0.0009049563086591661","0.0009049563086591661","0.0009049563086591661"
"31822","","","","0.0006674600881524384","0.0006674600881524384","0.0006674600881524384"
"31823","","","","0.0005160788423381746","0.0005160788423381746","0.0005160788423381746"
"31824","","","","0.00045841364772059023","0.00045841364772059023","0.00045841364772059023"
"31825","","","","0.00036078691482543945","0.00036078691482543945","0.00036078691482543945"
"31826","","","","0.0004894793382845819","0.0004894793382845819","0.0004894793382845819"
"31828","","","","0.0007892997818998992","0.0007892997818998992","0.0007892997818998992"
"31830","","","","0.0017919816309586167","0.0017919816309586167","0.0017919816309586167"
"31831","","","","0.0014388038543984294","0.0014388038543984294","0.0014388038543984294"
"31917","0.021477339789271355","0.021477339789271355","0.021477339789271355","","",""
"31921","0.004622128792107105","0.004622128792107105","0.004622128792107105","","",""
"31923","0.003684297204017639","0.003684297204017639","0.003684297204017639","","",""
"31924","0.003649737685918808","0.003649737685918808","0.003649737685918808","","",""
"31926","0.002590036019682884","0.002590036019682884","0.002590036019682884","","",""
"31927","0.002762270625680685","0.002762270625680685","0.002762270625680685","","",""
"31930","0.003022764576599002","0.003022764576599002","0.003022764576599002","","",""
"31932","0.003901278367266059","0.003901278367266059","0.003901278367266059","","",""
"31933","0.004837297834455967","0.004837297834455967","0.004837297834455967","","",""
"31934","0.004285228904336691","0.004285228904336691","0.004285228904336691","","",""
"31935","0.0058087739162147045","0.0058087739162147045","0.0058087739162147045","","",""
"31936","0.006782846990972757","0.006782846990972757","0.006782846990972757","","",""
"31937","0.01513190008699894","0.01513190008699894","0.01513190008699894","","",""
"31938","0.016440728679299355","0.016440728679299355","0.016440728679299355","","",""
"31940","0.0038354345597326756","0.0038354345597326756","0.0038354345597326756","","",""
"31942","0.0031721291597932577","0.0031721291597932577","0.0031721291597932577","","",""
"31943","0.003024968784302473","0.003024968784302473","0.003024968784302473","","",""
"31944","0.0031208638101816177","0.0031208638101816177","0.0031208638101816177","","",""
"31946","0.0032607519533485174","0.0032607519533485174","0.0032607519533485174","","",""
"31947","0.0038798849564045668","0.0038798849564045668","0.0038798849564045668","","",""
"31948","0.0036477260291576385","0.0036477260291576385","0.0036477260291576385","","",""
"31950","0.0038620878476649523","0.0038620878476649523","0.0038620878476649523","","",""
"31951","0.003320690244436264","0.003320690244436264","0.003320690244436264","","",""
"31952","0.003490753471851349","0.003490753471851349","0.003490753471851349","","",""
"31953","0.00296285143122077","0.00296285143122077","0.00296285143122077","","",""
"31954","0.0025518867187201977","0.0025518867187201977","0.0025518867187201977","","",""
"31956","0.002579641295596957","0.002579641295596957","0.002579641295596957","","",""
"31957","0.0024363233242183924","0.0024363233242183924","0.0024363233242183924","","",""
"32917","0.013674703426659107","0.013674703426659107","0.013674703426659107","","",""
"32918","0.005583207588642836","0.005583207588642836","0.005583207588642836","","",""
"32920","0.004233267158269882","0.004233267158269882","0.004233267158269882","","",""
"32924","0.004685754422098398","0.004685754422098398","0.004685754422098398","","",""
"32925","0.004773655440658331","0.004773655440658331","0.004773655440658331","","",""
"32926","0.005021081306040287","0.005021081306040287","0.005021081306040287","","",""
"32930","0.005932943895459175","0.005932943895459175","0.005932943895459175","","",""
"32931","0.006295724306255579","0.006295724306255579","0.006295724306255579","","",""
"32932","0.006548269186168909","0.006548269186168909","0.006548269186168909","","",""
"32934","0.007235606666654348","0.007235606666654348","0.007235606666654348","","",""
"32935","0.006056277547031641","0.006056277547031641","0.006056277547031641","","",""
"32936","0.0035856161266565323","0.0035856161266565323","0.0035856161266565323","","",""
"32937","0.0037161551881581545","0.0037161551881581545","0.0037161551881581545","","",""
"32938","0.004720739554613829","0.004720739554613829","0.004720739554613829","","",""
"32941","0.004423245321959257","0.004423245321959257","0.004423245321959257","","",""
"32942","0.004235656466335058","0.004235656466335058","0.004235656466335058","","",""
"32943","0.0044128792360424995","0.0044128792360424995","0.0044128792360424995","","",""
"32944","0.00484358100220561","0.00484358100220561","0.00484358100220561","","",""
"32945","0.0051429118029773235","0.0051429118029773235","0.0051429118029773235","","",""
"32946","0.005814404226839542","0.005814404226839542","0.005814404226839542","","",""
"32947","0.005750519223511219","0.005750519223511219","0.005750519223511219","","",""
"32948","0.00656860088929534","0.00656860088929534","0.00656860088929534","","",""
"32950","0.005885968450456858","0.005885968450456858","0.005885968450456858","","",""
"32953","0.0033250588458031416","0.0033250588458031416","0.0033250588458031416","","",""
"32956","0.003498357953503728","0.003498357953503728","0.003498357953503728","","",""
"32957","0.004931126721203327","0.004931126721203327","0.004931126721203327","","",""
"32958","0.007239971309900284","0.007239971309900284","0.007239971309900284","","",""
"33737","","","","0.002306017791852355","0.002306017791852355","0.002306017791852355"
"33738","","","","0.001716596307232976","0.001716596307232976","0.001716596307232976"
"33739","","","","0.000997736118733883","0.000997736118733883","0.000997736118733883"
"33740","","","","0.0007101761293597519","0.0007101761293597519","0.0007101761293597519"
"33741","","","","0.0006866857293061912","0.0006866857293061912","0.0006866857293061912"
"33743","","","","0.0006224438548088074","0.0006224438548088074","0.0006224438548088074"
"33744","","","","0.0008181445300579071","0.0008181445300579071","0.0008181445300579071"
"33745","","","","0.0007657624664716423","0.0007657624664716423","0.0007657624664716423"
"33746","","","","0.0007786793867126107","0.0007786793867126107","0.0007786793867126107"
"33747","","","","0.0008691159309819341","0.0008691159309819341","0.0008691159309819341"
"33749","","","","0.0008951557101681828","0.0008951557101681828","0.0008951557101681828"
"33750","","","","0.0009903883328661323","0.0009903883328661323","0.0009903883328661323"
"33754","","","","0.0011013912735506892","0.0011013912735506892","0.0011013912735506892"
"33755","","","","0.0010850349208340049","0.0010850349208340049","0.0010850349208340049"
"33757","","","","0.0010789856314659119","0.0010789856314659119","0.0010789856314659119"
"33761","","","","0.001079880865290761","0.001079880865290761","0.001079880865290761"
"33762","","","","0.0010277311084792018","0.0010277311084792018","0.0010277311084792018"
"33763","","","","0.0009800472762435675","0.0009800472762435675","0.0009800472762435675"
"33767","","","","0.0009969651000574231","0.0009969651000574231","0.0009969651000574231"
"33768","","","","0.0010219508549198508","0.0010219508549198508","0.0010219508549198508"
"33769","","","","0.0009820174891501665","0.0009820174891501665","0.0009820174891501665"
"33771","","","","0.000940149009693414","0.000940149009693414","0.000940149009693414"
"33772","","","","0.0009514362900517881","0.0009514362900517881","0.0009514362900517881"
"33773","","","","0.0009725991985760629","0.0009725991985760629","0.0009725991985760629"
"33774","","","","0.0009762062109075487","0.0009762062109075487","0.0009762062109075487"
"33775","","","","0.0011291948612779379","0.0011291948612779379","0.0011291948612779379"
"33778","","","","0.0015405237209051847","0.0015405237209051847","0.0015405237209051847"
"33779","","","","0.0015252850716933608","0.0015252850716933608","0.0015252850716933608"
"33780","","","","0.0012971814721822739","0.0012971814721822739","0.0012971814721822739"
"33781","","","","0.0010773636167868972","0.0010773636167868972","0.0010773636167868972"
"33782","","","","0.0009436329710297287","0.0009436329710297287","0.0009436329710297287"
"33783","","","","0.0009174413862638175","0.0009174413862638175","0.0009174413862638175"
"33784","","","","0.0009514637640677392","0.0009514637640677392","0.0009514637640677392"
"33785","","","","0.0008866063435561955","0.0008866063435561955","0.0008866063435561955"
"33787","","","","0.0010184914572164416","0.0010184914572164416","0.0010184914572164416"
"33790","","","","0.0010595862986519933","0.0010595862986519933","0.0010595862986519933"
"33793","","","","0.0011347102699801326","0.0011347102699801326","0.0011347102699801326"
"33794","","","","0.0011941444827243686","0.0011941444827243686","0.0011941444827243686"
"33795","","","","0.0012050536461174488","0.0012050536461174488","0.0012050536461174488"
"33796","","","","0.0011896125506609678","0.0011896125506609678","0.0011896125506609678"
"33797","","","","0.0012664567911997437","0.0012664567911997437","0.0012664567911997437"
"33798","","","","0.0012444974854588509","0.0012444974854588509","0.0012444974854588509"
"33801","","","","0.0011873117182403803","0.0011873117182403803","0.0011873117182403803"
"33802","","","","0.0012079919688403606","0.0012079919688403606","0.0012079919688403606"
"33805","","","","0.0011152686784043908","0.0011152686784043908","0.0011152686784043908"
"33806","","","","0.0010322172893211246","0.0010322172893211246","0.0010322172893211246"
"33810","","","","0.0008234342676587403","0.0008234342676587403","0.0008234342676587403"
"33812","","","","0.0008242131443694234","0.0008242131443694234","0.0008242131443694234"
"33813","","","","0.0007753262761980295","0.0007753262761980295","0.0007753262761980295"
"33815","","","","0.0007351319654844701","0.0007351319654844701","0.0007351319654844701"
"33817","","","","0.0009317687945440412","0.0009317687945440412","0.0009317687945440412"
"33818","","","","0.0007504241075366735","0.0007504241075366735","0.0007504241075366735"
"33819","","","","0.0008735888986848295","0.0008735888986848295","0.0008735888986848295"
"33821","","","","0.0009937857976183295","0.0009937857976183295","0.0009937857976183295"
"33916","0.01112211775034666","0.01112211775034666","0.01112211775034666","","",""
"33917","0.004297490231692791","0.004297490231692791","0.004297490231692791","","",""
"33920","0.0026073826011270285","0.0026073826011270285","0.0026073826011270285","","",""
"33921","0.0019388821674510837","0.0019388821674510837","0.0019388821674510837","","",""
"33924","0.0018631147686392069","0.0018631147686392069","0.0018631147686392069","","",""
"33925","0.0021143900230526924","0.0021143900230526924","0.0021143900230526924","","",""
"33929","0.0027077458798885345","0.0027077458798885345","0.0027077458798885345","","",""
"33931","0.0032638886477798223","0.0032638886477798223","0.0032638886477798223","","",""
"33932","0.0034749151673167944","0.0034749151673167944","0.0034749151673167944","","",""
"33934","0.004993000067770481","0.004993000067770481","0.004993000067770481","","",""
"33936","0.004821910057216883","0.004821910057216883","0.004821910057216883","","",""
"33937","0.0038722448516637087","0.0038722448516637087","0.0038722448516637087","","",""
"33938","0.003432492259889841","0.003432492259889841","0.003432492259889841","","",""
"33940","0.0023729975800961256","0.0023729975800961256","0.0023729975800961256","","",""
"33942","0.002080285921692848","0.002080285921692848","0.002080285921692848","","",""
"33943","0.00205062422901392","0.00205062422901392","0.00205062422901392","","",""
"33944","0.0022566416300833225","0.0022566416300833225","0.0022566416300833225","","",""
"33945","0.002721671015024185","0.002721671015024185","0.002721671015024185","","",""
"33948","0.00288323312997818","0.00288323312997818","0.00288323312997818","","",""
"33949","0.002632930176332593","0.002632930176332593","0.002632930176332593","","",""
"33953","0.0018496755510568619","0.0018496755510568619","0.0018496755510568619","","",""
"33954","0.0018099526641890407","0.0018099526641890407","0.0018099526641890407","","",""
"33955","0.001853535883128643","0.001853535883128643","0.001853535883128643","","",""
"33957","0.00503590889275074","0.00503590889275074","0.00503590889275074","","",""
"34916","0.0040719578973948956","0.0040719578973948956","0.0040719578973948956","","",""
"34917","0.0030506670009344816","0.0030506670009344816","0.0030506670009344816","","",""
"34918","0.00322674959897995","0.00322674959897995","0.00322674959897995","","",""
"34920","0.00290076551027596","0.00290076551027596","0.00290076551027596","","",""
"34922","0.003320952644571662","0.003320952644571662","0.003320952644571662","","",""
"34924","0.00359342317096889","0.00359342317096889","0.00359342317096889","","",""
"34925","0.0036447697784751654","0.0036447697784751654","0.0036447697784751654","","",""
"34926","0.003610033541917801","0.003610033541917801","0.003610033541917801","","",""
"34928","0.00393923744559288","0.00393923744559288","0.00393923744559288","","",""
"34929","0.004402743186801672","0.004402743186801672","0.004402743186801672","","",""
"34931","0.005109328310936689","0.005109328310936689","0.005109328310936689","","",""
"34932","0.0058340271934866905","0.0058340271934866905","0.0058340271934866905","","",""
"34933","0.0050704218447208405","0.0050704218447208405","0.0050704218447208405","","",""
"34934","0.006092344876378775","0.006092344876378775","0.006092344876378775","","",""
"34935","0.007750068791210651","0.007750068791210651","0.007750068791210651","","",""
"34937","0.005202482454478741","0.005202482454478741","0.005202482454478741","","",""
"34938","0.004625625442713499","0.004625625442713499","0.004625625442713499","","",""
"34939","0.003608301281929016","0.003608301281929016","0.003608301281929016","","",""
"34940","0.003300246549770236","0.003300246549770236","0.003300246549770236","","",""
"34942","0.003420176450163126","0.003420176450163126","0.003420176450163126","","",""
"34946","0.004015451762825251","0.004015451762825251","0.004015451762825251","","",""
"34948","0.003680181922391057","0.003680181922391057","0.003680181922391057","","",""
"34952","0.004423315171152353","0.004423315171152353","0.004423315171152353","","",""
"34953","0.004860937129706144","0.004860937129706144","0.004860937129706144","","",""
"34955","0.006554374936968088","0.006554374936968088","0.006554374936968088","","",""
"35728","","","","0.002451819134876132","0.002451819134876132","0.002451819134876132"
"35729","","","","0.002285251161083579","0.002285251161083579","0.002285251161083579"
"35730","","","","0.0012778054224327207","0.0012778054224327207","0.0012778054224327207"
"35731","","","","0.0013720144052058458","0.0013720144052058458","0.0013720144052058458"
"35734","","","","0.0009286352433264256","0.0009286352433264256","0.0009286352433264256"
"35735","","","","0.0008406766573898494","0.0008406766573898494","0.0008406766573898494"
"35739","","","","0.0010335956467315555","0.0010335956467315555","0.0010335956467315555"
"35740","","","","0.0010884905932471156","0.0010884905932471156","0.0010884905932471156"
"35741","","","","0.0011134457308799028","0.0011134457308799028","0.0011134457308799028"
"35743","","","","0.0010957963531836867","0.0010957963531836867","0.0010957963531836867"
"35746","","","","0.0011127387406304479","0.0011127387406304479","0.0011127387406304479"
"35747","","","","0.0010948281269520521","0.0010948281269520521","0.0010948281269520521"
"35748","","","","0.0010965809924528003","0.0010965809924528003","0.0010965809924528003"
"35750","","","","0.0010658625978976488","0.0010658625978976488","0.0010658625978976488"
"35752","","","","0.0011926288716495037","0.0011926288716495037","0.0011926288716495037"
"35754","","","","0.0011699305614456534","0.0011699305614456534","0.0011699305614456534"
"35755","","","","0.0013284811284393072","0.0013284811284393072","0.0013284811284393072"
"35756","","","","0.0012404058361425996","0.0012404058361425996","0.0012404058361425996"
"35758","","","","0.001199779100716114","0.001199779100716114","0.001199779100716114"
"35759","","","","0.0010922278743237257","0.0010922278743237257","0.0010922278743237257"
"35761","","","","0.0009784522699192166","0.0009784522699192166","0.0009784522699192166"
"35762","","","","0.0010348279029130936","0.0010348279029130936","0.0010348279029130936"
"35763","","","","0.0011911742622032762","0.0011911742622032762","0.0011911742622032762"
"35764","","","","0.0010907353134825826","0.0010907353134825826","0.0010907353134825826"
"35765","","","","0.001390535500831902","0.001390535500831902","0.001390535500831902"
"35766","","","","0.001430757693015039","0.001430757693015039","0.001430757693015039"
"35767","","","","0.0013637844240292907","0.0013637844240292907","0.0013637844240292907"
"35768","","","","0.0016283448785543442","0.0016283448785543442","0.0016283448785543442"
"35769","","","","0.0009999758331105113","0.0009999758331105113","0.0009999758331105113"
"35770","","","","0.0007335920818150043","0.0007335920818150043","0.0007335920818150043"
"35772","","","","0.0008041634573601186","0.0008041634573601186","0.0008041634573601186"
"35776","","","","0.0011325073428452015","0.0011325073428452015","0.0011325073428452015"
"35778","","","","0.0009752204059623182","0.0009752204059623182","0.0009752204059623182"
"35782","","","","0.0009245731052942574","0.0009245731052942574","0.0009245731052942574"
"35783","","","","0.0007911400753073394","0.0007911400753073394","0.0007911400753073394"
"35785","","","","0.0009197504259645939","0.0009197504259645939","0.0009197504259645939"
"35787","","","","0.0009769001044332981","0.0009769001044332981","0.0009769001044332981"
"35789","","","","0.0010029664263129234","0.0010029664263129234","0.0010029664263129234"
"35790","","","","0.0010396650759503245","0.0010396650759503245","0.0010396650759503245"
"35791","","","","0.000998961040750146","0.000998961040750146","0.000998961040750146"
"35793","","","","0.0010455501032993197","0.0010455501032993197","0.0010455501032993197"
"35794","","","","0.0009103556512854993","0.0009103556512854993","0.0009103556512854993"
"35798","","","","0.000844830647110939","0.000844830647110939","0.000844830647110939"
"35800","","","","0.0006520066526718438","0.0006520066526718438","0.0006520066526718438"
"35801","","","","0.0006998901371844113","0.0006998901371844113","0.0006998901371844113"
"35802","","","","0.0005698676104657352","0.0005698676104657352","0.0005698676104657352"
"35803","","","","0.0005571566289290786","0.0005571566289290786","0.0005571566289290786"
"35807","","","","0.000690166896674782","0.000690166896674782","0.000690166896674782"
"35808","","","","0.0010579194640740752","0.0010579194640740752","0.0010579194640740752"
"35811","","","","0.0017016306519508362","0.0017016306519508362","0.0017016306519508362"
"35913","0.020066263154149055","0.020066263154149055","0.020066263154149055","","",""
"35915","0.004408765584230423","0.004408765584230423","0.004408765584230423","","",""
"35916","0.003653857158496976","0.003653857158496976","0.003653857158496976","","",""
"35917","0.0037247443106025457","0.0037247443106025457","0.0037247443106025457","","",""
"35919","0.0027576142456382513","0.0027576142456382513","0.0027576142456382513","","",""
"35920","0.0030192548874765635","0.0030192548874765635","0.0030192548874765635","","",""
"35924","0.0031279646791517735","0.0031279646791517735","0.0031279646791517735","","",""
"35926","0.0035316396970301867","0.0035316396970301867","0.0035316396970301867","","",""
"35927","0.003435272490605712","0.003435272490605712","0.003435272490605712","","",""
"35928","0.003282298566773534","0.003282298566773534","0.003282298566773534","","",""
"35929","0.0038930417504161596","0.0038930417504161596","0.0038930417504161596","","",""
"35933","0.004167927894741297","0.004167927894741297","0.004167927894741297","","",""
"35934","0.004931648727506399","0.004931648727506399","0.004931648727506399","","",""
"35937","0.0026467391289770603","0.0026467391289770603","0.0026467391289770603","","",""
"35939","0.002179523231461644","0.002179523231461644","0.002179523231461644","","",""
"35940","0.0027199669275432825","0.0027199669275432825","0.0027199669275432825","","",""
"35943","0.0025761660654097795","0.0025761660654097795","0.0025761660654097795","","",""
"35945","0.0026488229632377625","0.0026488229632377625","0.0026488229632377625","","",""
"35947","0.0019909231923520565","0.0019909231923520565","0.0019909231923520565","","",""
"35948","0.0021739036310464144","0.0021739036310464144","0.0021739036310464144","","",""
"35949","0.001966270385310054","0.001966270385310054","0.001966270385310054","","",""
"35951","0.0022957713808864355","0.0022957713808864355","0.0022957713808864355","","",""
"35953","0.0022873010020703077","0.0022873010020703077","0.0022873010020703077","","",""
"35954","0.0032047186978161335","0.0032047186978161335","0.0032047186978161335","","",""
"35955","0.00577666237950325","0.00577666237950325","0.00577666237950325","","",""
"36912","0.01794116385281086","0.01794116385281086","0.01794116385281086","","",""
"36913","0.011540018953382969","0.011540018953382969","0.011540018953382969","","",""
"36914","0.004496627952903509","0.004496627952903509","0.004496627952903509","","",""
"36915","0.003364803735166788","0.003364803735166788","0.003364803735166788","","",""
"36916","0.0032305039931088686","0.0032305039931088686","0.0032305039931088686","","",""
"36917","0.0031565444078296423","0.0031565444078296423","0.0031565444078296423","","",""
"36919","0.00270249811001122","0.00270249811001122","0.00270249811001122","","",""
"36920","0.0025671066250652075","0.0025671066250652075","0.0025671066250652075","","",""
"36921","0.002252845326438546","0.002252845326438546","0.002252845326438546","","",""
"36922","0.0024806426372379065","0.0024806426372379065","0.0024806426372379065","","",""
"36924","0.0025364861357957125","0.0025364861357957125","0.0025364861357957125","","",""
"36925","0.0032047543209046125","0.0032047543209046125","0.0032047543209046125","","",""
"36926","0.004025336820632219","0.004025336820632219","0.004025336820632219","","",""
"36927","0.0033832229673862457","0.0033832229673862457","0.0033832229673862457","","",""
"36928","0.003846891922876239","0.003846891922876239","0.003846891922876239","","",""
"36929","0.002810194855555892","0.002810194855555892","0.002810194855555892","","",""
"36930","0.0036866117734462023","0.0036866117734462023","0.0036866117734462023","","",""
"36931","0.004018187988549471","0.004018187988549471","0.004018187988549471","","",""
"36932","0.005147249903529882","0.005147249903529882","0.005147249903529882","","",""
"36933","0.005303546786308289","0.005303546786308289","0.005303546786308289","","",""
"36936","0.002100519835948944","0.002100519835948944","0.002100519835948944","","",""
"36938","0.001672772690653801","0.001672772690653801","0.001672772690653801","","",""
"36939","0.00225989893078804","0.00225989893078804","0.00225989893078804","","",""
"36940","0.002029868308454752","0.002029868308454752","0.002029868308454752","","",""
"36941","0.0021184005308896303","0.0021184005308896303","0.0021184005308896303","","",""
"36942","0.002393475268036127","0.002393475268036127","0.002393475268036127","","",""
"36947","0.001791452057659626","0.001791452057659626","0.001791452057659626","","",""
"36949","0.0011489669559523463","0.0011489669559523463","0.0011489669559523463","","",""
"36951","0.001326607191003859","0.001326607191003859","0.001326607191003859","","",""
"36952","0.0013739174464717507","0.0013739174464717507","0.0013739174464717507","","",""
"36953","0.0024762540124356747","0.0024762540124356747","0.0024762540124356747","","",""
"37718","","","","0.0014521555276587605","0.0014521555276587605","0.0014521555276587605"
"37719","","","","0.0006901836022734642","0.0006901836022734642","0.0006901836022734642"
"37722","","","","0.0007140617235563695","0.0007140617235563695","0.0007140617235563695"
"37724","","","","0.0007401628536172211","0.0007401628536172211","0.0007401628536172211"
"37726","","","","0.0006564032519236207","0.0006564032519236207","0.0006564032519236207"
"37727","","","","0.000717882183380425","0.000717882183380425","0.000717882183380425"
"37728","","","","0.0007200620020739734","0.0007200620020739734","0.0007200620020739734"
"37730","","","","0.0007361641619354486","0.0007361641619354486","0.0007361641619354486"
"37732","","","","0.0007259662379510701","0.0007259662379510701","0.0007259662379510701"
"37733","","","","0.0007486622780561447","0.0007486622780561447","0.0007486622780561447"
"37734","","","","0.0007655082154087722","0.0007655082154087722","0.0007655082154087722"
"37735","","","","0.0007467772229574621","0.0007467772229574621","0.0007467772229574621"
"37736","","","","0.0007330853841267526","0.0007330853841267526","0.0007330853841267526"
"37737","","","","0.0007462055655196309","0.0007462055655196309","0.0007462055655196309"
"37738","","","","0.0007417372544296086","0.0007417372544296086","0.0007417372544296086"
"37739","","","","0.000739432405680418","0.000739432405680418","0.000739432405680418"
"37740","","","","0.0007331636734306812","0.0007331636734306812","0.0007331636734306812"
"37742","","","","0.0007553998148068786","0.0007553998148068786","0.0007553998148068786"
"37743","","","","0.0007234937511384487","0.0007234937511384487","0.0007234937511384487"
"37744","","","","0.0007525444962084293","0.0007525444962084293","0.0007525444962084293"
"37745","","","","0.0007915850728750229","0.0007915850728750229","0.0007915850728750229"
"37747","","","","0.0007904357626102865","0.0007904357626102865","0.0007904357626102865"
"37748","","","","0.000715898466296494","0.000715898466296494","0.000715898466296494"
"37749","","","","0.0007111543673090637","0.0007111543673090637","0.0007111543673090637"
"37750","","","","0.000703106343280524","0.000703106343280524","0.000703106343280524"
"37751","","","","0.0006099641905166209","0.0006099641905166209","0.0006099641905166209"
"37752","","","","0.0006517597357742488","0.0006517597357742488","0.0006517597357742488"
"37753","","","","0.0006682340172119439","0.0006682340172119439","0.0006682340172119439"
"37754","","","","0.0005908337770961225","0.0005908337770961225","0.0005908337770961225"
"37755","","","","0.0007288289489224553","0.0007288289489224553","0.0007288289489224553"
"37756","","","","0.0007839730242267251","0.0007839730242267251","0.0007839730242267251"
"37759","","","","0.0007495766622014344","0.0007495766622014344","0.0007495766622014344"
"37761","","","","0.0008441234240308404","0.0008441234240308404","0.0008441234240308404"
"37762","","","","0.0007210326148197055","0.0007210326148197055","0.0007210326148197055"
"37763","","","","0.000818808504845947","0.000818808504845947","0.000818808504845947"
"37764","","","","0.000802657741587609","0.000802657741587609","0.000802657741587609"
"37765","","","","0.000692955800332129","0.000692955800332129","0.000692955800332129"
"37770","","","","0.0006206921534612775","0.0006206921534612775","0.0006206921534612775"
"37772","","","","0.000640634389128536","0.000640634389128536","0.000640634389128536"
"37774","","","","0.0006764576537534595","0.0006764576537534595","0.0006764576537534595"
"37775","","","","0.0006644381210207939","0.0006644381210207939","0.0006644381210207939"
"37776","","","","0.000674067938234657","0.000674067938234657","0.000674067938234657"
"37779","","","","0.0007031277054920793","0.0007031277054920793","0.0007031277054920793"
"37783","","","","0.0007184320711530745","0.0007184320711530745","0.0007184320711530745"
"37785","","","","0.0006648383568972349","0.0006648383568972349","0.0006648383568972349"
"37787","","","","0.0005456962389871478","0.0005456962389871478","0.0005456962389871478"
"37789","","","","0.0005380590446293354","0.0005380590446293354","0.0005380590446293354"
"37790","","","","0.00046464730985462666","0.00046464730985462666","0.00046464730985462666"
"37791","","","","0.0005049108294770122","0.0005049108294770122","0.0005049108294770122"
