"Step","train_75_doubledt - train_loss_step","train_75_doubledt - train_loss_step__MIN","train_75_doubledt - train_loss_step__MAX","train_75 - train_loss_step","train_75 - train_loss_step__MIN","train_75 - train_loss_step__MAX"
"32465","0.0000048307242650480475","0.0000048307242650480475","0.0000048307242650480475","","",""
"32494","0.000006419679721147986","0.000006419679721147986","0.000006419679721147986","","",""
"32500","","","","0.0000023724046513962094","0.0000023724046513962094","0.0000023724046513962094"
"32507","0.000003119422672170913","0.000003119422672170913","0.000003119422672170913","","",""
"32547","0.000005831570433656452","0.000005831570433656452","0.000005831570433656452","","",""
"32552","","","","0.0000024100349946820643","0.0000024100349946820643","0.0000024100349946820643"
"32568","","","","0.0000027466371648188215","0.0000027466371648188215","0.0000027466371648188215"
"32630","0.000007793794793542475","0.000007793794793542475","0.000007793794793542475","","",""
"32636","0.000007744286449451465","0.000007744286449451465","0.000007744286449451465","","",""
"32662","","","","0.0000017996731003222521","0.0000017996731003222521","0.0000017996731003222521"
"32663","","","","0.0000012462832046367112","0.0000012462832046367112","0.0000012462832046367112"
"32672","","","","0.000002448959094181191","0.000002448959094181191","0.000002448959094181191"
"32676","0.00000481798815599177","0.00000481798815599177","0.00000481798815599177","","",""
"32680","0.000003446852133492939","0.000003446852133492939","0.000003446852133492939","","",""
"32713","","","","9.702347369966446e-7","9.702347369966446e-7","9.702347369966446e-7"
"32724","0.0000050916269174194895","0.0000050916269174194895","0.0000050916269174194895","","",""
"32754","","","","0.0000018202472347184084","0.0000018202472347184084","0.0000018202472347184084"
"32772","","","","0.000003999605269200401","0.000003999605269200401","0.000003999605269200401"
"32776","0.0000038449475141533185","0.0000038449475141533185","0.0000038449475141533185","","",""
"32792","0.000009575343938195147","0.000009575343938195147","0.000009575343938195147","","",""
"32808","","","","0.00000277595881925663","0.00000277595881925663","0.00000277595881925663"
"32822","","","","0.0000014062974287298857","0.0000014062974287298857","0.0000014062974287298857"
"32886","0.000003645814786068513","0.000003645814786068513","0.000003645814786068513","","",""
"32887","0.000008520282790414058","0.000008520282790414058","0.000008520282790414058","9.790824151423294e-7","9.790824151423294e-7","9.790824151423294e-7"
"32896","0.000006528129233629443","0.000006528129233629443","0.000006528129233629443","","",""
"32923","","","","0.0000010138918469237979","0.0000010138918469237979","0.0000010138918469237979"
"32962","","","","0.000002214769665442873","0.000002214769665442873","0.000002214769665442873"
"32971","","","","0.000005838403012603521","0.000005838403012603521","0.000005838403012603521"
"32975","","","","0.000003130505319859367","0.000003130505319859367","0.000003130505319859367"
"32993","0.000003456934337009443","0.000003456934337009443","0.000003456934337009443","","",""
"33010","","","","6.49899391191866e-7","6.49899391191866e-7","6.49899391191866e-7"
"33034","0.000007416620974254329","0.000007416620974254329","0.000007416620974254329","","",""
"33052","0.000005283142400003271","0.000005283142400003271","0.000005283142400003271","","",""
"33067","","","","0.0000024929383926064475","0.0000024929383926064475","0.0000024929383926064475"
"33079","","","","9.147809123533079e-7","9.147809123533079e-7","9.147809123533079e-7"
"33088","0.000003332406549816369","0.000003332406549816369","0.000003332406549816369","","",""
"33097","","","","8.189326763385907e-7","8.189326763385907e-7","8.189326763385907e-7"
"33102","0.000006291150384640787","0.000006291150384640787","0.000006291150384640787","","",""
"33167","0.000011988465303147677","0.000011988465303147677","0.000011988465303147677","","",""
"33175","","","","0.0000028481881599873304","0.0000028481881599873304","0.0000028481881599873304"
"33186","","","","0.0000016622984730929602","0.0000016622984730929602","0.0000016622984730929602"
"33201","","","","8.047757091844687e-7","8.047757091844687e-7","8.047757091844687e-7"
"33203","0.000005098564997751964","0.000005098564997751964","0.000005098564997751964","","",""
"33216","","","","0.0000033331311897200067","0.0000033331311897200067","0.0000033331311897200067"
"33235","","","","0.0000016034180134738563","0.0000016034180134738563","0.0000016034180134738563"
"33242","0.000004732967681775335","0.000004732967681775335","0.000004732967681775335","","",""
"33251","0.000004915385943604633","0.000004915385943604633","0.000004915385943604633","","",""
"33255","0.000005182758286537137","0.000005182758286537137","0.000005182758286537137","","",""
"33283","","","","0.000004045666628371691","0.000004045666628371691","0.000004045666628371691"
"33290","0.000005720036824641284","0.000005720036824641284","0.000005720036824641284","","",""
"33346","","","","0.0000010572713335932349","0.0000010572713335932349","0.0000010572713335932349"
"33347","0.000006405258318409324","0.000006405258318409324","0.000006405258318409324","","",""
"33359","0.0000036600868043024093","0.0000036600868043024093","0.0000036600868043024093","","",""
"33376","","","","0.000004164427991781849","0.000004164427991781849","0.000004164427991781849"
"33377","0.0000047460680434596725","0.0000047460680434596725","0.0000047460680434596725","","",""
"33418","","","","9.882330687105423e-7","9.882330687105423e-7","9.882330687105423e-7"
"33435","","","","0.0000025709375677251955","0.0000025709375677251955","0.0000025709375677251955"
"33442","","","","0.0000017282541193708312","0.0000017282541193708312","0.0000017282541193708312"
"33455","0.00000660578416500357","0.00000660578416500357","0.00000660578416500357","","",""
"33458","","","","0.000001005258582154056","0.000001005258582154056","0.000001005258582154056"
"33466","0.000005247589342616266","0.000005247589342616266","0.000005247589342616266","","",""
"33476","","","","0.00000519374316354515","0.00000519374316354515","0.00000519374316354515"
"33477","","","","0.0000029374746191024315","0.0000029374746191024315","0.0000029374746191024315"
"33481","0.000005037803930463269","0.000005037803930463269","0.000005037803930463269","","",""
"33485","","","","0.000002644130290718749","0.000002644130290718749","0.000002644130290718749"
"33496","0.00000475832712254487","0.00000475832712254487","0.00000475832712254487","","",""
"33515","0.000005925987352384254","0.000005925987352384254","0.000005925987352384254","","",""
"33544","","","","0.0000013902433693147032","0.0000013902433693147032","0.0000013902433693147032"
"33547","","","","0.0000014729342865393846","0.0000014729342865393846","0.0000014729342865393846"
"33555","","","","0.0000014168273310133372","0.0000014168273310133372","0.0000014168273310133372"
"33563","0.0000032861105410120217","0.0000032861105410120217","0.0000032861105410120217","","",""
"33571","","","","0.0000016776721167843789","0.0000016776721167843789","0.0000016776721167843789"
"33611","","","","0.0000012897789929411374","0.0000012897789929411374","0.0000012897789929411374"
"33621","","","","0.0000016856598676895374","0.0000016856598676895374","0.0000016856598676895374"
"33626","0.000005197689915803494","0.000005197689915803494","0.000005197689915803494","","",""
"33629","","","","9.139401413449377e-7","9.139401413449377e-7","9.139401413449377e-7"
"33640","","","","0.0000023395355128741357","0.0000023395355128741357","0.0000023395355128741357"
"33654","","","","0.000003957341959903715","0.000003957341959903715","0.000003957341959903715"
"33656","0.00000435383981312043","0.00000435383981312043","0.00000435383981312043","","",""
"33659","","","","0.0000016220161569435732","0.0000016220161569435732","0.0000016220161569435732"
"33675","","","","0.0000019187882571714","0.0000019187882571714","0.0000019187882571714"
"33679","","","","0.0000037741292544524185","0.0000037741292544524185","0.0000037741292544524185"
"33698","0.000005493538083101157","0.000005493538083101157","0.000005493538083101157","0.000001228196424563066","0.000001228196424563066","0.000001228196424563066"
"33715","0.000007600724529766012","0.000007600724529766012","0.000007600724529766012","","",""
"33722","0.000006827320248703472","0.000006827320248703472","0.000006827320248703472","","",""
"33738","0.00000411248311138479","0.00000411248311138479","0.00000411248311138479","","",""
"33756","0.000003140974968118826","0.000003140974968118826","0.000003140974968118826","","",""
"33757","0.000006623735316679813","0.000006623735316679813","0.000006623735316679813","","",""
"33765","0.000007378370355581865","0.000007378370355581865","0.000007378370355581865","","",""
"33824","0.000005449312993732747","0.000005449312993732747","0.000005449312993732747","","",""
"33827","0.0000035906793982576346","0.0000035906793982576346","0.0000035906793982576346","","",""
"33835","0.000006297680556599516","0.000006297680556599516","0.000006297680556599516","","",""
"33851","0.000003950424797949381","0.000003950424797949381","0.000003950424797949381","","",""
"33858","","","","0.0000041086977944360115","0.0000041086977944360115","0.0000041086977944360115"
"33873","","","","0.000003481041858321987","0.000003481041858321987","0.000003481041858321987"
"33878","","","","0.000002486772018528427","0.000002486772018528427","0.000002486772018528427"
"33891","0.000004658181751437951","0.000004658181751437951","0.000004658181751437951","","",""
"33901","0.00000431313401350053","0.00000431313401350053","0.00000431313401350053","","",""
"33909","0.000004723920483229449","0.000004723920483229449","0.000004723920483229449","","",""
"33918","","","","7.668936063964793e-7","7.668936063964793e-7","7.668936063964793e-7"
"33937","","","","0.0000011219468660783605","0.0000011219468660783605","0.0000011219468660783605"
"33976","0.000006122405466157943","0.000006122405466157943","0.000006122405466157943","","",""
"33979","","","","0.0000017772645151126198","0.0000017772645151126198","0.0000017772645151126198"
"33990","0.000004405402250995394","0.000004405402250995394","0.000004405402250995394","","",""
"33995","0.000004380131485959282","0.000004380131485959282","0.000004380131485959282","","",""
"33996","","","","0.0000026126745069632307","0.0000026126745069632307","0.0000026126745069632307"
"34003","","","","0.0000011155735819556867","0.0000011155735819556867","0.0000011155735819556867"
"34010","","","","0.0000014423792435991345","0.0000014423792435991345","0.0000014423792435991345"
"34011","0.000004489452294365037","0.000004489452294365037","0.000004489452294365037","","",""
"34015","0.000003458568698988529","0.000003458568698988529","0.000003458568698988529","","",""
"34034","0.000005022620825911872","0.000005022620825911872","0.000005022620825911872","","",""
"34081","","","","7.102484573806578e-7","7.102484573806578e-7","7.102484573806578e-7"
"34096","0.000006608591320400592","0.000006608591320400592","0.000006608591320400592","","",""
"34103","","","","0.0000011364815009073936","0.0000011364815009073936","0.0000011364815009073936"
"34111","0.000004260984951542923","0.000004260984951542923","0.000004260984951542923","","",""
"34116","0.0000033112382880062796","0.0000033112382880062796","0.0000033112382880062796","","",""
"34141","","","","0.0000020497350305959117","0.0000020497350305959117","0.0000020497350305959117"
"34156","0.000005411390702647623","0.000005411390702647623","0.000005411390702647623","","",""
"34175","0.0000031999891234590905","0.0000031999891234590905","0.0000031999891234590905","","",""
"34198","","","","0.000002703335439946386","0.000002703335439946386","0.000002703335439946386"
"34217","0.0000036753735912498087","0.0000036753735912498087","0.0000036753735912498087","","",""
"34234","0.000003798668785748305","0.000003798668785748305","0.000003798668785748305","","",""
"34241","0.0000033542862638569204","0.0000033542862638569204","0.0000033542862638569204","","",""
"34244","","","","0.000001821655473577266","0.000001821655473577266","0.000001821655473577266"
"34248","0.0000029429452297335956","0.0000029429452297335956","0.0000029429452297335956","","",""
"34257","","","","0.0000012653597423195606","0.0000012653597423195606","0.0000012653597423195606"
"34284","","","","9.395824918101425e-7","9.395824918101425e-7","9.395824918101425e-7"
"34319","0.000006053483048162889","0.000006053483048162889","0.000006053483048162889","","",""
"34341","0.000005685070391336922","0.000005685070391336922","0.000005685070391336922","","",""
"34350","","","","6.999851507316635e-7","6.999851507316635e-7","6.999851507316635e-7"
"34366","","","","8.703396474629699e-7","8.703396474629699e-7","8.703396474629699e-7"
"34379","0.000002624570470288745","0.000002624570470288745","0.000002624570470288745","","",""
"34393","","","","0.000001267715560970828","0.000001267715560970828","0.000001267715560970828"
"34436","0.000003903932338289451","0.000003903932338289451","0.000003903932338289451","","",""
"34482","0.0000022702513433614513","0.0000022702513433614513","0.0000022702513433614513","","",""
"34484","","","","0.0000015107840454220423","0.0000015107840454220423","0.0000015107840454220423"
"34493","","","","0.0000028605363695533015","0.0000028605363695533015","0.0000028605363695533015"
"34495","0.000004066271685587708","0.000004066271685587708","0.000004066271685587708","","",""
"34513","","","","0.0000027057565148425056","0.0000027057565148425056","0.0000027057565148425056"
"34522","0.000006236921763047576","0.000006236921763047576","0.000006236921763047576","","",""
"34588","0.00000347701893588237","0.00000347701893588237","0.00000347701893588237","","",""
"34604","0.0000022001220258971443","0.0000022001220258971443","0.0000022001220258971443","","",""
"34621","","","","7.780422492942307e-7","7.780422492942307e-7","7.780422492942307e-7"
"34622","","","","8.329683396368637e-7","8.329683396368637e-7","8.329683396368637e-7"
"34628","","","","0.000005693642833648482","0.000005693642833648482","0.000005693642833648482"
"34631","0.000004779817118105711","0.000004779817118105711","0.000004779817118105711","","",""
"34648","","","","0.000003801330876740394","0.000003801330876740394","0.000003801330876740394"
"34699","","","","0.0000019394585706322687","0.0000019394585706322687","0.0000019394585706322687"
"34722","0.0000028823214961448684","0.0000028823214961448684","0.0000028823214961448684","","",""
"34731","0.000010091187505167909","0.000010091187505167909","0.000010091187505167909","","",""
"34736","","","","0.0000018773915826386656","0.0000018773915826386656","0.0000018773915826386656"
"34751","0.000003968133569287602","0.000003968133569287602","0.000003968133569287602","","",""
"34826","","","","0.0000020482004856603453","0.0000020482004856603453","0.0000020482004856603453"
"34847","","","","0.0000018240699546367978","0.0000018240699546367978","0.0000018240699546367978"
"34859","0.000004504490789258853","0.000004504490789258853","0.000004504490789258853","","",""
"34860","0.000006385115739249159","0.000006385115739249159","0.000006385115739249159","","",""
"34866","0.0000060565798776224256","0.0000060565798776224256","0.0000060565798776224256","","",""
"34886","0.000004342182364780456","0.000004342182364780456","0.000004342182364780456","","",""
"34894","","","","0.0000019739468370971736","0.0000019739468370971736","0.0000019739468370971736"
"34902","","","","0.000001700373218227469","0.000001700373218227469","0.000001700373218227469"
"34905","","","","8.683857686264673e-7","8.683857686264673e-7","8.683857686264673e-7"
"34914","","","","0.0000011673355402308516","0.0000011673355402308516","0.0000011673355402308516"
"34993","0.000011383879609638825","0.000011383879609638825","0.000011383879609638825","","",""
"35008","","","","0.0000017859390482044546","0.0000017859390482044546","0.0000017859390482044546"
"35027","","","","9.71672875493823e-7","9.71672875493823e-7","9.71672875493823e-7"
"35030","0.000003590989535950939","0.000003590989535950939","0.000003590989535950939","","",""
"35059","","","","0.000003016768914676504","0.000003016768914676504","0.000003016768914676504"
"35103","","","","0.000001270288748855819","0.000001270288748855819","0.000001270288748855819"
"35104","","","","8.050321866903687e-7","8.050321866903687e-7","8.050321866903687e-7"
"35119","","","","0.0000018469509086571634","0.0000018469509086571634","0.0000018469509086571634"
"35120","0.000005220425009611063","0.000005220425009611063","0.000005220425009611063","","",""
"35130","","","","0.0000013960207070340402","0.0000013960207070340402","0.0000013960207070340402"
"35141","0.000005134839739184827","0.000005134839739184827","0.000005134839739184827","","",""
"35188","0.0000044771827560907695","0.0000044771827560907695","0.0000044771827560907695","","",""
"35196","0.000004490012543101329","0.000004490012543101329","0.000004490012543101329","","",""
"35199","0.0000042636193029466085","0.0000042636193029466085","0.0000042636193029466085","","",""
"35208","0.000004239595909893978","0.000004239595909893978","0.000004239595909893978","","",""
"35256","","","","9.026980478665791e-7","9.026980478665791e-7","9.026980478665791e-7"
"35302","0.000005575575414695777","0.000005575575414695777","0.000005575575414695777","","",""
"35321","0.000006507192210847279","0.000006507192210847279","0.000006507192210847279","","",""
"35322","","","","0.0000018394773633190198","0.0000018394773633190198","0.0000018394773633190198"
"35351","","","","0.0000013011111832383904","0.0000013011111832383904","0.0000013011111832383904"
"35353","0.000005646386398439063","0.000005646386398439063","0.000005646386398439063","","",""
"35397","0.000004572616489895154","0.000004572616489895154","0.000004572616489895154","","",""
"35398","0.0000033825665468611987","0.0000033825665468611987","0.0000033825665468611987","","",""
"35413","0.000003443986543061328","0.000003443986543061328","0.000003443986543061328","","",""
"35424","0.000005536792741622776","0.000005536792741622776","0.000005536792741622776","","",""
"35425","","","","8.37517177387781e-7","8.37517177387781e-7","8.37517177387781e-7"
"35444","","","","6.382601895893458e-7","6.382601895893458e-7","6.382601895893458e-7"
"35491","","","","8.144949106281274e-7","8.144949106281274e-7","8.144949106281274e-7"
"35497","","","","8.153031672009092e-7","8.153031672009092e-7","8.153031672009092e-7"
"35498","","","","7.097193019944825e-7","7.097193019944825e-7","7.097193019944825e-7"
"35550","0.000004664546395360958","0.000004664546395360958","0.000004664546395360958","","",""
"35616","0.000004343130058259703","0.000004343130058259703","0.000004343130058259703","","",""
"35619","","","","0.0000022817366698291153","0.0000022817366698291153","0.0000022817366698291153"
"35645","0.000005453999165183632","0.000005453999165183632","0.000005453999165183632","","",""
"35702","","","","0.00000117770741780987","0.00000117770741780987","0.00000117770741780987"
"35717","","","","0.0000015682032881159103","0.0000015682032881159103","0.0000015682032881159103"
"35719","0.0000035756550005316967","0.0000035756550005316967","0.0000035756550005316967","","",""
"35738","0.000002585864876891719","0.000002585864876891719","0.000002585864876891719","","",""
"35785","0.000004411583176988643","0.000004411583176988643","0.000004411583176988643","","",""
"35791","0.000005954716471023858","0.000005954716471023858","0.000005954716471023858","","",""
"35792","0.000008064318535616621","0.000008064318535616621","0.000008064318535616621","","",""
"35830","","","","0.000006168891559354961","0.000006168891559354961","0.000006168891559354961"
"35877","","","","0.0000036269457268645056","0.0000036269457268645056","0.0000036269457268645056"
"35878","","","","0.0000014953322988731088","0.0000014953322988731088","0.0000014953322988731088"
"35898","","","","0.000002552375235609361","0.000002552375235609361","0.000002552375235609361"
"35969","0.000003373034815012943","0.000003373034815012943","0.000003373034815012943","","",""
"36017","","","","5.785441885564069e-7","5.785441885564069e-7","5.785441885564069e-7"
"36052","0.00000823539448902011","0.00000823539448902011","0.00000823539448902011","","",""
"36067","0.000006035389560565818","0.000006035389560565818","0.000006035389560565818","","",""
"36071","","","","9.32582622681366e-7","9.32582622681366e-7","9.32582622681366e-7"
"36082","0.000005162833986105397","0.000005162833986105397","0.000005162833986105397","","",""
"36112","","","","0.000002883812612708425","0.000002883812612708425","0.000002883812612708425"
"36129","0.0000036445906061999267","0.0000036445906061999267","0.0000036445906061999267","","",""
"36130","0.000005386467819334939","0.000005386467819334939","0.000005386467819334939","","",""
"36134","","","","0.0000013418349453786504","0.0000013418349453786504","0.0000013418349453786504"
"36150","0.0000036240871850168332","0.0000036240871850168332","0.0000036240871850168332","","",""
"36162","","","","0.0000016438091279269429","0.0000016438091279269429","0.0000016438091279269429"
"36211","","","","0.0000016144183518917998","0.0000016144183518917998","0.0000016144183518917998"
"36214","","","","0.0000011969963225055835","0.0000011969963225055835","0.0000011969963225055835"
"36217","","","","0.0000022866834115120582","0.0000022866834115120582","0.0000022866834115120582"
"36268","","","","0.000002839341959770536","0.000002839341959770536","0.000002839341959770536"
"36269","0.0000035453706459520617","0.0000035453706459520617","0.0000035453706459520617","","",""
"36272","","","","0.0000015869618437136523","0.0000015869618437136523","0.0000015869618437136523"
"36273","","","","0.0000014485881365544628","0.0000014485881365544628","0.0000014485881365544628"
"36276","","","","0.0000011654722129605943","0.0000011654722129605943","0.0000011654722129605943"
"36294","","","","0.0000011219660791539354","0.0000011219660791539354","0.0000011219660791539354"
"36313","","","","6.342529559333343e-7","6.342529559333343e-7","6.342529559333343e-7"
"36318","","","","0.0000012288469406485092","0.0000012288469406485092","0.0000012288469406485092"
"36323","0.000004394467396195978","0.000004394467396195978","0.000004394467396195978","","",""
"36346","","","","0.000001372408178212936","0.000001372408178212936","0.000001372408178212936"
"36359","","","","0.0000011829959021270042","0.0000011829959021270042","0.0000011829959021270042"
"36364","0.000003473395281616831","0.000003473395281616831","0.000003473395281616831","","",""
"36386","0.000007646085578016937","0.000007646085578016937","0.000007646085578016937","","",""
"36414","0.000002347618419662467","0.000002347618419662467","0.000002347618419662467","","",""
"36463","0.000004523149073065724","0.000004523149073065724","0.000004523149073065724","","",""
"36466","0.0000049291993491351604","0.0000049291993491351604","0.0000049291993491351604","","",""
"36469","0.000004796747816726565","0.000004796747816726565","0.000004796747816726565","0.000001569496362208156","0.000001569496362208156","0.000001569496362208156"
"36505","","","","0.0000013496983228833415","0.0000013496983228833415","0.0000013496983228833415"
"36520","0.00000468764756078599","0.00000468764756078599","0.00000468764756078599","","",""
"36524","0.000004012294994026888","0.000004012294994026888","0.000004012294994026888","","",""
"36525","0.0000071123004090623","0.0000071123004090623","0.0000071123004090623","","",""
"36528","0.000003955316969950218","0.000003955316969950218","0.000003955316969950218","","",""
"36546","0.0000037417989915411454","0.0000037417989915411454","0.0000037417989915411454","","",""
"36565","0.0000021782154817628907","0.0000021782154817628907","0.0000021782154817628907","","",""
"36570","0.000004291077857487835","0.000004291077857487835","0.000004291077857487835","8.774087518759188e-7","8.774087518759188e-7","8.774087518759188e-7"
"36598","0.000005052105734648649","0.000005052105734648649","0.000005052105734648649","","",""
"36611","0.000004182565589871956","0.000004182565589871956","0.000004182565589871956","9.664674962550635e-7","9.664674962550635e-7","9.664674962550635e-7"
"36641","","","","0.0000017555782960698707","0.0000017555782960698707","0.0000017555782960698707"
"36656","","","","0.0000014712003348904545","0.0000014712003348904545","0.0000014712003348904545"
"36672","","","","0.0000013891866501580807","0.0000013891866501580807","0.0000013891866501580807"
"36690","","","","0.0000015657960830139928","0.0000015657960830139928","0.0000015657960830139928"
"36721","0.000004870837074122392","0.000004870837074122392","0.000004870837074122392","","",""
"36723","","","","0.0000016648319842715864","0.0000016648319842715864","0.0000016648319842715864"
"36729","","","","0.0000017180531131089083","0.0000017180531131089083","0.0000017180531131089083"
"36757","0.000004538367647910491","0.000004538367647910491","0.000004538367647910491","","",""
"36758","","","","9.298049121753138e-7","9.298049121753138e-7","9.298049121753138e-7"
"36773","","","","0.000001398776930727763","0.000001398776930727763","0.000001398776930727763"
"36780","","","","7.990993253770284e-7","7.990993253770284e-7","7.990993253770284e-7"
"36822","0.000003935166205337737","0.000003935166205337737","0.000003935166205337737","0.0000012570394574140664","0.0000012570394574140664","0.0000012570394574140664"
"36835","","","","0.000001214647227243404","0.000001214647227243404","0.000001214647227243404"
"36863","0.000006226547156984452","0.000006226547156984452","0.000006226547156984452","","",""
"36876","","","","0.0000012132005622333963","0.0000012132005622333963","0.0000012132005622333963"
"36889","","","","0.0000012608194310814724","0.0000012608194310814724","0.0000012608194310814724"
"36893","0.00000526838812220376","0.00000526838812220376","0.00000526838812220376","","",""
"36908","0.000004244720003043767","0.000004244720003043767","0.000004244720003043767","","",""
"36944","","","","0.0000017841024373410619","0.0000017841024373410619","0.0000017841024373410619"
"36971","","","","0.000001193005459754204","0.000001193005459754204","0.000001193005459754204"
"36980","0.000004334790901339147","0.000004334790901339147","0.000004334790901339147","","",""
"36990","","","","8.911059694582946e-7","8.911059694582946e-7","8.911059694582946e-7"
"36997","","","","0.00000111341432784684","0.00000111341432784684","0.00000111341432784684"
"36998","0.000005784974746347871","0.000005784974746347871","0.000005784974746347871","","",""
"37002","","","","0.000002699519200177747","0.000002699519200177747","0.000002699519200177747"
"37029","","","","0.0000011848160283989273","0.0000011848160283989273","0.0000011848160283989273"
"37031","0.0000023510078790422995","0.0000023510078790422995","0.0000023510078790422995","","",""
"37037","0.000004230133072269382","0.000004230133072269382","0.000004230133072269382","","",""
"37045","","","","0.000001348338628304191","0.000001348338628304191","0.000001348338628304191"
"37066","0.000006285059043875663","0.000006285059043875663","0.000006285059043875663","","",""
"37075","","","","0.000006100375230744248","0.000006100375230744248","0.000006100375230744248"
"37081","0.000005592077286564745","0.000005592077286564745","0.000005592077286564745","","",""
"37088","0.000005071203304396477","0.000005071203304396477","0.000005071203304396477","","",""
"37128","","","","0.0000026124041596631287","0.0000026124041596631287","0.0000026124041596631287"
"37130","0.000005772791610070271","0.000005772791610070271","0.000005772791610070271","","",""
"37143","0.0000044802250158682","0.0000044802250158682","0.0000044802250158682","","",""
"37184","0.000007483806257368997","0.000007483806257368997","0.000007483806257368997","","",""
"37188","","","","0.0000015930980907796766","0.0000015930980907796766","0.0000015930980907796766"
"37196","","","","0.0000014762774753762642","0.0000014762774753762642","0.0000014762774753762642"
"37197","0.000004699243163486244","0.000004699243163486244","0.000004699243163486244","","",""
"37244","","","","8.404970799347211e-7","8.404970799347211e-7","8.404970799347211e-7"
"37252","0.000005065046025265474","0.000005065046025265474","0.000005065046025265474","","",""
"37253","","","","0.000001248168359779811","0.000001248168359779811","0.000001248168359779811"
"37279","0.000005963928742858116","0.000005963928742858116","0.000005963928742858116","","",""
"37282","","","","0.0000019035826426261337","0.0000019035826426261337","0.0000019035826426261337"
"37298","0.0000034171773677371675","0.0000034171773677371675","0.0000034171773677371675","","",""
"37302","","","","0.0000018697433006309438","0.0000018697433006309438","0.0000018697433006309438"
"37305","0.000004985675786883803","0.000004985675786883803","0.000004985675786883803","","",""
"37310","0.000005738845175073948","0.000005738845175073948","0.000005738845175073948","","",""
"37337","0.000006636475518462248","0.000006636475518462248","0.000006636475518462248","","",""
"37353","0.000002993246653204551","0.000002993246653204551","0.000002993246653204551","","",""
"37383","0.0000046161671889421996","0.0000046161671889421996","0.0000046161671889421996","","",""
"37409","","","","0.0000015086750408954686","0.0000015086750408954686","0.0000015086750408954686"
"37416","","","","0.0000010949488569167443","0.0000010949488569167443","0.0000010949488569167443"
"37436","0.0000025181298042298295","0.0000025181298042298295","0.0000025181298042298295","","",""
"37440","","","","0.00000168411838785687","0.00000168411838785687","0.00000168411838785687"
"37490","","","","0.0000019967737898696214","0.0000019967737898696214","0.0000019967737898696214"
"37496","0.0000075438952080730814","0.0000075438952080730814","0.0000075438952080730814","","",""
"37504","0.0000075042144089820795","0.0000075042144089820795","0.0000075042144089820795","","",""
"37506","","","","8.59909107475687e-7","8.59909107475687e-7","8.59909107475687e-7"
"37543","","","","0.0000020860843505943194","0.0000020860843505943194","0.0000020860843505943194"
"37552","0.000004152357178099919","0.000004152357178099919","0.000004152357178099919","","",""
"37561","0.000003864973677991657","0.000003864973677991657","0.000003864973677991657","","",""
"37568","","","","0.000003170234322169563","0.000003170234322169563","0.000003170234322169563"
"37590","0.000008207945938920602","0.000008207945938920602","0.000008207945938920602","","",""
"37610","0.000004603032266459195","0.000004603032266459195","0.000004603032266459195","","",""
"37666","","","","0.0000010328865300834877","0.0000010328865300834877","0.0000010328865300834877"
"37673","","","","0.000001402182078891201","0.000001402182078891201","0.000001402182078891201"
"37717","0.000007914779416751117","0.000007914779416751117","0.000007914779416751117","","",""
"37724","0.000006655543074884918","0.000006655543074884918","0.000006655543074884918","","",""
"37748","0.000004320504558563698","0.000004320504558563698","0.000004320504558563698","","",""
"37798","0.0000031281351766665466","0.0000031281351766665466","0.0000031281351766665466","","",""
"37814","0.000003286791979917325","0.000003286791979917325","0.000003286791979917325","","",""
"37851","0.000008449192137049977","0.000008449192137049977","0.000008449192137049977","","",""
"37876","0.000003029047775271465","0.000003029047775271465","0.000003029047775271465","","",""
"37887","","","","0.000005185353984415997","0.000005185353984415997","0.000005185353984415997"
"37924","","","","9.911161669151625e-7","9.911161669151625e-7","9.911161669151625e-7"
"37958","","","","0.0000028963067961740308","0.0000028963067961740308","0.0000028963067961740308"
"37985","","","","0.0000022430408535001334","0.0000022430408535001334","0.0000022430408535001334"
"38017","","","","8.760400760365883e-7","8.760400760365883e-7","8.760400760365883e-7"
"38026","","","","0.000002146305178030161","0.000002146305178030161","0.000002146305178030161"
"38030","0.000003868077328661457","0.000003868077328661457","0.000003868077328661457","","",""
"38037","0.00000551615221411339","0.00000551615221411339","0.00000551615221411339","","",""
"38069","","","","7.61279295602435e-7","7.61279295602435e-7","7.61279295602435e-7"
"38126","","","","0.0000015205507679638686","0.0000015205507679638686","0.0000015205507679638686"
"38148","","","","8.726646001377958e-7","8.726646001377958e-7","8.726646001377958e-7"
"38153","0.000005973101906420197","0.000005973101906420197","0.000005973101906420197","","",""
"38190","0.0000032725833989388775","0.0000032725833989388775","0.0000032725833989388775","","",""
"38224","0.000004524415999185294","0.000004524415999185294","0.000004524415999185294","","",""
"38228","","","","9.329840509053611e-7","9.329840509053611e-7","9.329840509053611e-7"
"38251","0.000003961699349019909","0.000003961699349019909","0.000003961699349019909","","",""
"38262","","","","0.0000021802411538374145","0.0000021802411538374145","0.0000021802411538374145"
"38276","","","","7.783469868627435e-7","7.783469868627435e-7","7.783469868627435e-7"
"38278","","","","0.000002570687001934857","0.000002570687001934857","0.000002570687001934857"
"38280","","","","0.000001469992184865987","0.000001469992184865987","0.000001469992184865987"
"38283","0.0000045168917495175265","0.0000045168917495175265","0.0000045168917495175265","","",""
"38289","","","","0.000003168707280565286","0.000003168707280565286","0.000003168707280565286"
"38292","0.000003296834165666951","0.000003296834165666951","0.000003296834165666951","","",""
"38296","","","","0.0000013859573755325982","0.0000013859573755325982","0.0000013859573755325982"
