"Step","train_75_doubledt - val_batch_energy_rel_error","train_75_doubledt - val_batch_energy_rel_error__MIN","train_75_doubledt - val_batch_energy_rel_error__MAX","train_75 - val_batch_energy_rel_error","train_75 - val_batch_energy_rel_error__MIN","train_75 - val_batch_energy_rel_error__MAX"
"101468","","","","0.04315830022096634","0.04315830022096634","0.04315830022096634"
"101469","","","","0.03941025957465172","0.03941025957465172","0.03941025957465172"
"101470","","","","0.043099045753479004","0.043099045753479004","0.043099045753479004"
"101473","","","","0.04129960387945175","0.04129960387945175","0.04129960387945175"
"101475","","","","0.04198214411735535","0.04198214411735535","0.04198214411735535"
"101476","","","","0.039837297052145004","0.039837297052145004","0.039837297052145004"
"101478","","","","0.06464660167694092","0.06464660167694092","0.06464660167694092"
"101480","","","","0.1237216517329216","0.1237216517329216","0.1237216517329216"
"101481","","","","0.10300111770629883","0.10300111770629883","0.10300111770629883"
"101848","0.07264509797096252","0.07264509797096252","0.07264509797096252","","",""
"101849","0.04136393219232559","0.04136393219232559","0.04136393219232559","","",""
"101850","0.03836282715201378","0.03836282715201378","0.03836282715201378","","",""
"101852","0.03552243486046791","0.03552243486046791","0.03552243486046791","","",""
"101853","0.03388231620192528","0.03388231620192528","0.03388231620192528","","",""
"101854","0.03781971335411072","0.03781971335411072","0.03781971335411072","","",""
"101855","0.03447433188557625","0.03447433188557625","0.03447433188557625","","",""
"101856","0.03173873573541641","0.03173873573541641","0.03173873573541641","","",""
"101858","0.02178381197154522","0.02178381197154522","0.02178381197154522","","",""
"101862","0.019983459264039993","0.019983459264039993","0.019983459264039993","","",""
"101863","0.019213153049349785","0.019213153049349785","0.019213153049349785","","",""
"101865","0.03076433390378952","0.03076433390378952","0.03076433390378952","","",""
"101867","0.05919297784566879","0.05919297784566879","0.05919297784566879","","",""
"101870","0.05210071802139282","0.05210071802139282","0.05210071802139282","","",""
"101871","0.036211125552654266","0.036211125552654266","0.036211125552654266","","",""
"101872","0.05081993341445923","0.05081993341445923","0.05081993341445923","","",""
"101873","0.05074483901262283","0.05074483901262283","0.05074483901262283","","",""
"101875","0.045655399560928345","0.045655399560928345","0.045655399560928345","","",""
"101877","0.04016314819455147","0.04016314819455147","0.04016314819455147","","",""
"101878","0.03702636808156967","0.03702636808156967","0.03702636808156967","","",""
"101879","0.0377572625875473","0.0377572625875473","0.0377572625875473","","",""
"101880","0.028848549351096153","0.028848549351096153","0.028848549351096153","","",""
"101881","0.02800636552274227","0.02800636552274227","0.02800636552274227","","",""
"101883","0.023088915273547173","0.023088915273547173","0.023088915273547173","","",""
"101884","0.02909073978662491","0.02909073978662491","0.02909073978662491","","",""
"101885","0.029448315501213074","0.029448315501213074","0.029448315501213074","","",""
"101886","0.029704317450523376","0.029704317450523376","0.029704317450523376","","",""
"101888","0.08988583832979202","0.08988583832979202","0.08988583832979202","","",""
"102846","0.09569138288497925","0.09569138288497925","0.09569138288497925","","",""
"102847","0.08866751939058304","0.08866751939058304","0.08866751939058304","","",""
"102850","0.03521217033267021","0.03521217033267021","0.03521217033267021","","",""
"102851","0.021015038713812828","0.021015038713812828","0.021015038713812828","","",""
"102852","0.020092342048883438","0.020092342048883438","0.020092342048883438","","",""
"102853","0.01867397502064705","0.01867397502064705","0.01867397502064705","","",""
"102859","0.018561191856861115","0.018561191856861115","0.018561191856861115","","",""
"102860","0.025119174271821976","0.025119174271821976","0.025119174271821976","","",""
"102862","0.0261582899838686","0.0261582899838686","0.0261582899838686","","",""
"102864","0.14819228649139404","0.14819228649139404","0.14819228649139404","","",""
"102865","0.16781020164489746","0.16781020164489746","0.16781020164489746","","",""
"102866","0.29868316650390625","0.29868316650390625","0.29868316650390625","","",""
"102867","0.2712004482746124","0.2712004482746124","0.2712004482746124","","",""
"102868","0.03851691260933876","0.03851691260933876","0.03851691260933876","","",""
"102870","0.04419345781207085","0.04419345781207085","0.04419345781207085","","",""
"102871","0.02523180842399597","0.02523180842399597","0.02523180842399597","","",""
"102872","0.01954587548971176","0.01954587548971176","0.01954587548971176","","",""
"102873","0.016517601907253265","0.016517601907253265","0.016517601907253265","","",""
"102875","0.018342038616538048","0.018342038616538048","0.018342038616538048","","",""
"102877","0.020841212943196297","0.020841212943196297","0.020841212943196297","","",""
"102878","0.02028808370232582","0.02028808370232582","0.02028808370232582","","",""
"102879","0.02262469381093979","0.02262469381093979","0.02262469381093979","","",""
"102880","0.01945534348487854","0.01945534348487854","0.01945534348487854","","",""
"102881","0.020246151834726334","0.020246151834726334","0.020246151834726334","","",""
"102884","0.01760544627904892","0.01760544627904892","0.01760544627904892","","",""
"102885","0.0414237342774868","0.0414237342774868","0.0414237342774868","","",""
"102887","0.044183678925037384","0.044183678925037384","0.044183678925037384","","",""
"102888","0.035679735243320465","0.035679735243320465","0.035679735243320465","","",""
"103387","","","","0.0247211717069149","0.0247211717069149","0.0247211717069149"
"103389","","","","0.06947178393602371","0.06947178393602371","0.06947178393602371"
"103390","","","","0.08935444802045822","0.08935444802045822","0.08935444802045822"
"103392","","","","0.12148112058639526","0.12148112058639526","0.12148112058639526"
"103393","","","","0.10909197479486465","0.10909197479486465","0.10909197479486465"
"103394","","","","0.10706872493028641","0.10706872493028641","0.10706872493028641"
"103396","","","","0.1017238199710846","0.1017238199710846","0.1017238199710846"
"103397","","","","0.09576642513275146","0.09576642513275146","0.09576642513275146"
"103398","","","","0.09787584841251373","0.09787584841251373","0.09787584841251373"
"103400","","","","0.0992395281791687","0.0992395281791687","0.0992395281791687"
"103401","","","","0.10767889767885208","0.10767889767885208","0.10767889767885208"
"103402","","","","0.10994639247655869","0.10994639247655869","0.10994639247655869"
"103403","","","","0.10640259832143784","0.10640259832143784","0.10640259832143784"
"103404","","","","0.11294068396091461","0.11294068396091461","0.11294068396091461"
"103406","","","","0.11142253875732422","0.11142253875732422","0.11142253875732422"
"103410","","","","0.11580629646778107","0.11580629646778107","0.11580629646778107"
"103411","","","","0.11366742849349976","0.11366742849349976","0.11366742849349976"
"103413","","","","0.11425387114286423","0.11425387114286423","0.11425387114286423"
"103415","","","","0.11374995857477188","0.11374995857477188","0.11374995857477188"
"103418","","","","0.11059115827083588","0.11059115827083588","0.11059115827083588"
"103419","","","","0.10668139159679413","0.10668139159679413","0.10668139159679413"
"103420","","","","0.1132396012544632","0.1132396012544632","0.1132396012544632"
"103421","","","","0.10553468763828278","0.10553468763828278","0.10553468763828278"
"103423","","","","0.10510051250457764","0.10510051250457764","0.10510051250457764"
"103425","","","","0.10575137287378311","0.10575137287378311","0.10575137287378311"
"103426","","","","0.08284290134906769","0.08284290134906769","0.08284290134906769"
"103427","","","","0.08167847990989685","0.08167847990989685","0.08167847990989685"
"103428","","","","0.057642608880996704","0.057642608880996704","0.057642608880996704"
"103429","","","","0.10580547899007797","0.10580547899007797","0.10580547899007797"
"103431","","","","0.05888384208083153","0.05888384208083153","0.05888384208083153"
"103432","","","","0.043787430971860886","0.043787430971860886","0.043787430971860886"
"103433","","","","0.03204333782196045","0.03204333782196045","0.03204333782196045"
"103434","","","","0.030131809413433075","0.030131809413433075","0.030131809413433075"
"103436","","","","0.0429002121090889","0.0429002121090889","0.0429002121090889"
"103438","","","","0.05971049517393112","0.05971049517393112","0.05971049517393112"
"103439","","","","0.059865470975637436","0.059865470975637436","0.059865470975637436"
"103442","","","","0.07061978429555893","0.07061978429555893","0.07061978429555893"
"103443","","","","0.07086607068777084","0.07086607068777084","0.07086607068777084"
"103444","","","","0.0687970295548439","0.0687970295548439","0.0687970295548439"
"103445","","","","0.07091211527585983","0.07091211527585983","0.07091211527585983"
"103451","","","","0.06768244504928589","0.06768244504928589","0.06768244504928589"
"103452","","","","0.06779396533966064","0.06779396533966064","0.06779396533966064"
"103454","","","","0.06479229032993317","0.06479229032993317","0.06479229032993317"
"103455","","","","0.0631817877292633","0.0631817877292633","0.0631817877292633"
"103456","","","","0.06029197573661804","0.06029197573661804","0.06029197573661804"
"103457","","","","0.0650324895977974","0.0650324895977974","0.0650324895977974"
"103458","","","","0.05899963155388832","0.05899963155388832","0.05899963155388832"
"103459","","","","0.06352725625038147","0.06352725625038147","0.06352725625038147"
"103460","","","","0.06405410915613174","0.06405410915613174","0.06405410915613174"
"103461","","","","0.05805644392967224","0.05805644392967224","0.05805644392967224"
"103462","","","","0.06155220419168472","0.06155220419168472","0.06155220419168472"
"103463","","","","0.05700642615556717","0.05700642615556717","0.05700642615556717"
"103464","","","","0.05589250475168228","0.05589250475168228","0.05589250475168228"
"103465","","","","0.04481901973485947","0.04481901973485947","0.04481901973485947"
"103467","","","","0.04455246776342392","0.04455246776342392","0.04455246776342392"
"103469","","","","0.09789012372493744","0.09789012372493744","0.09789012372493744"
"103470","","","","0.07185454666614532","0.07185454666614532","0.07185454666614532"
"103471","","","","0.08134044706821442","0.08134044706821442","0.08134044706821442"
"103845","0.06366784870624542","0.06366784870624542","0.06366784870624542","","",""
"103846","0.07144597917795181","0.07144597917795181","0.07144597917795181","","",""
"103848","0.05889027193188667","0.05889027193188667","0.05889027193188667","","",""
"103852","0.05603703856468201","0.05603703856468201","0.05603703856468201","","",""
"103853","0.05304635316133499","0.05304635316133499","0.05304635316133499","","",""
"103855","0.05286335572600365","0.05286335572600365","0.05286335572600365","","",""
"103856","0.050467509776353836","0.050467509776353836","0.050467509776353836","","",""
"103857","0.05558234453201294","0.05558234453201294","0.05558234453201294","","",""
"103858","0.05505894869565964","0.05505894869565964","0.05505894869565964","","",""
"103859","0.06357567757368088","0.06357567757368088","0.06357567757368088","","",""
"103861","0.06364493072032928","0.06364493072032928","0.06364493072032928","","",""
"103863","0.0812758207321167","0.0812758207321167","0.0812758207321167","","",""
"103864","0.08699849992990494","0.08699849992990494","0.08699849992990494","","",""
"103866","0.12792213261127472","0.12792213261127472","0.12792213261127472","","",""
"103869","0.026388436555862427","0.026388436555862427","0.026388436555862427","","",""
"103873","0.029716070741415024","0.029716070741415024","0.029716070741415024","","",""
"103874","0.029746752232313156","0.029746752232313156","0.029746752232313156","","",""
"103878","0.02137208729982376","0.02137208729982376","0.02137208729982376","","",""
"103881","0.015579359605908394","0.015579359605908394","0.015579359605908394","","",""
"103884","0.05119277909398079","0.05119277909398079","0.05119277909398079","","",""
"103886","0.07325790822505951","0.07325790822505951","0.07325790822505951","","",""
"103887","0.058485329151153564","0.058485329151153564","0.058485329151153564","","",""
"104844","0.07840223610401154","0.07840223610401154","0.07840223610401154","","",""
"104845","0.07792648673057556","0.07792648673057556","0.07792648673057556","","",""
"104848","0.06878401339054108","0.06878401339054108","0.06878401339054108","","",""
"104850","0.060428962111473083","0.060428962111473083","0.060428962111473083","","",""
"104852","0.05599485710263252","0.05599485710263252","0.05599485710263252","","",""
"104853","0.05172945559024811","0.05172945559024811","0.05172945559024811","","",""
"104858","0.04696305841207504","0.04696305841207504","0.04696305841207504","","",""
"104859","0.041245270520448685","0.041245270520448685","0.041245270520448685","","",""
"104861","0.03588993474841118","0.03588993474841118","0.03588993474841118","","",""
"104863","0.05643092840909958","0.05643092840909958","0.05643092840909958","","",""
"104864","0.11870365589857101","0.11870365589857101","0.11870365589857101","","",""
"104865","0.15931949019432068","0.15931949019432068","0.15931949019432068","","",""
"104866","0.053258247673511505","0.053258247673511505","0.053258247673511505","","",""
"104868","0.026990137994289398","0.026990137994289398","0.026990137994289398","","",""
"104872","0.04907272756099701","0.04907272756099701","0.04907272756099701","","",""
"104873","0.05067157745361328","0.05067157745361328","0.05067157745361328","","",""
"104874","0.05055985599756241","0.05055985599756241","0.05055985599756241","","",""
"104875","0.04857614263892174","0.04857614263892174","0.04857614263892174","","",""
"104877","0.0422399528324604","0.0422399528324604","0.0422399528324604","","",""
"104879","0.03829951584339142","0.03829951584339142","0.03829951584339142","","",""
"104882","0.041806455701589584","0.041806455701589584","0.041806455701589584","","",""
"104883","0.056888654828071594","0.056888654828071594","0.056888654828071594","","",""
"104884","0.06097418814897537","0.06097418814897537","0.06097418814897537","","",""
"105377","","","","0.01893289014697075","0.01893289014697075","0.01893289014697075"
"105378","","","","0.05198696255683899","0.05198696255683899","0.05198696255683899"
"105381","","","","0.04638449847698212","0.04638449847698212","0.04638449847698212"
"105382","","","","0.038891758769750595","0.038891758769750595","0.038891758769750595"
"105384","","","","0.023071056231856346","0.023071056231856346","0.023071056231856346"
"105385","","","","0.01792563498020172","0.01792563498020172","0.01792563498020172"
"105386","","","","0.01520860567688942","0.01520860567688942","0.01520860567688942"
"105387","","","","0.018726587295532227","0.018726587295532227","0.018726587295532227"
"105389","","","","0.01440487615764141","0.01440487615764141","0.01440487615764141"
"105393","","","","0.019755808636546135","0.019755808636546135","0.019755808636546135"
"105394","","","","0.019302546977996826","0.019302546977996826","0.019302546977996826"
"105396","","","","0.020935270935297012","0.020935270935297012","0.020935270935297012"
"105397","","","","0.023027196526527405","0.023027196526527405","0.023027196526527405"
"105398","","","","0.02107379212975502","0.02107379212975502","0.02107379212975502"
"105399","","","","0.024583524093031883","0.024583524093031883","0.024583524093031883"
"105400","","","","0.023404128849506378","0.023404128849506378","0.023404128849506378"
"105402","","","","0.02799913100898266","0.02799913100898266","0.02799913100898266"
"105404","","","","0.026785552501678467","0.026785552501678467","0.026785552501678467"
"105405","","","","0.03189576417207718","0.03189576417207718","0.03189576417207718"
"105407","","","","0.030523139983415604","0.030523139983415604","0.030523139983415604"
"105410","","","","0.028711676597595215","0.028711676597595215","0.028711676597595215"
"105414","","","","0.020093200728297234","0.020093200728297234","0.020093200728297234"
"105415","","","","0.016922030597925186","0.016922030597925186","0.016922030597925186"
"105419","","","","0.11301913857460022","0.11301913857460022","0.11301913857460022"
"105422","","","","0.0451691560447216","0.0451691560447216","0.0451691560447216"
"105425","","","","0.018551310524344444","0.018551310524344444","0.018551310524344444"
"105427","","","","0.014828634448349476","0.014828634448349476","0.014828634448349476"
"105428","","","","0.015304150059819221","0.015304150059819221","0.015304150059819221"
"105429","","","","0.015294748358428478","0.015294748358428478","0.015294748358428478"
"105430","","","","0.013083141297101974","0.013083141297101974","0.013083141297101974"
"105433","","","","0.010684147477149963","0.010684147477149963","0.010684147477149963"
"105435","","","","0.010655529797077179","0.010655529797077179","0.010655529797077179"
"105437","","","","0.010030750185251236","0.010030750185251236","0.010030750185251236"
"105438","","","","0.012826726771891117","0.012826726771891117","0.012826726771891117"
"105440","","","","0.014207231812179089","0.014207231812179089","0.014207231812179089"
"105443","","","","0.019186608493328094","0.019186608493328094","0.019186608493328094"
"105444","","","","0.020878542214632034","0.020878542214632034","0.020878542214632034"
"105446","","","","0.023954614996910095","0.023954614996910095","0.023954614996910095"
"105447","","","","0.02132391557097435","0.02132391557097435","0.02132391557097435"
"105448","","","","0.022989680990576744","0.022989680990576744","0.022989680990576744"
"105449","","","","0.022916138172149658","0.022916138172149658","0.022916138172149658"
"105450","","","","0.018221035599708557","0.018221035599708557","0.018221035599708557"
"105451","","","","0.025718409568071365","0.025718409568071365","0.025718409568071365"
"105453","","","","0.03267216682434082","0.03267216682434082","0.03267216682434082"
"105457","","","","0.06541725248098373","0.06541725248098373","0.06541725248098373"
"105458","","","","0.07019339501857758","0.07019339501857758","0.07019339501857758"
"105459","","","","0.08482667803764343","0.08482667803764343","0.08482667803764343"
"105460","","","","0.07955221831798553","0.07955221831798553","0.07955221831798553"
"105845","0.061780139803886414","0.061780139803886414","0.061780139803886414","","",""
"105846","0.04032726585865021","0.04032726585865021","0.04032726585865021","","",""
"105847","0.0359666645526886","0.0359666645526886","0.0359666645526886","","",""
"105848","0.027710625901818275","0.027710625901818275","0.027710625901818275","","",""
"105849","0.02658572606742382","0.02658572606742382","0.02658572606742382","","",""
"105850","0.026034340262413025","0.026034340262413025","0.026034340262413025","","",""
"105851","0.022910496219992638","0.022910496219992638","0.022910496219992638","","",""
"105853","0.023815855383872986","0.023815855383872986","0.023815855383872986","","",""
"105854","0.01996680349111557","0.01996680349111557","0.01996680349111557","","",""
"105855","0.027040237560868263","0.027040237560868263","0.027040237560868263","","",""
"105856","0.025641560554504395","0.025641560554504395","0.025641560554504395","","",""
"105858","0.034211404621601105","0.034211404621601105","0.034211404621601105","","",""
"105860","0.060923464596271515","0.060923464596271515","0.060923464596271515","","",""
"105861","0.07315370440483093","0.07315370440483093","0.07315370440483093","","",""
"105862","0.0666777640581131","0.0666777640581131","0.0666777640581131","","",""
"105863","0.10524360090494156","0.10524360090494156","0.10524360090494156","","",""
"105866","0.04149314761161804","0.04149314761161804","0.04149314761161804","","",""
"105867","0.02895406261086464","0.02895406261086464","0.02895406261086464","","",""
"105869","0.02757306396961212","0.02757306396961212","0.02757306396961212","","",""
"105870","0.026310443878173828","0.026310443878173828","0.026310443878173828","","",""
"105871","0.020352700725197792","0.020352700725197792","0.020352700725197792","","",""
"105872","0.020559050142765045","0.020559050142765045","0.020559050142765045","","",""
"105873","0.014137018471956253","0.014137018471956253","0.014137018471956253","","",""
"105875","0.014336937107145786","0.014336937107145786","0.014336937107145786","","",""
"105876","0.016127534210681915","0.016127534210681915","0.016127534210681915","","",""
"105877","0.01588521897792816","0.01588521897792816","0.01588521897792816","","",""
"105878","0.016296980902552605","0.016296980902552605","0.016296980902552605","","",""
"105880","0.02334313467144966","0.02334313467144966","0.02334313467144966","","",""
"105881","0.03041609562933445","0.03041609562933445","0.03041609562933445","","",""
"105882","0.06733030080795288","0.06733030080795288","0.06733030080795288","","",""
"105883","0.07514307647943497","0.07514307647943497","0.07514307647943497","","",""
"106842","0.06587330996990204","0.06587330996990204","0.06587330996990204","","",""
"106843","0.07155337929725647","0.07155337929725647","0.07155337929725647","","",""
"106844","0.05349450558423996","0.05349450558423996","0.05349450558423996","","",""
"106845","0.040921878069639206","0.040921878069639206","0.040921878069639206","","",""
"106846","0.037711843848228455","0.037711843848228455","0.037711843848228455","","",""
"106847","0.02880062721669674","0.02880062721669674","0.02880062721669674","","",""
"106848","0.02728586085140705","0.02728586085140705","0.02728586085140705","","",""
"106849","0.02727128192782402","0.02727128192782402","0.02727128192782402","","",""
"106850","0.02223866619169712","0.02223866619169712","0.02223866619169712","","",""
"106851","0.022323185577988625","0.022323185577988625","0.022323185577988625","","",""
"106853","0.018558166921138763","0.018558166921138763","0.018558166921138763","","",""
"106854","0.021573733538389206","0.021573733538389206","0.021573733538389206","","",""
"106856","0.022736985236406326","0.022736985236406326","0.022736985236406326","","",""
"106857","0.021207761019468307","0.021207761019468307","0.021207761019468307","","",""
"106858","0.021243155002593994","0.021243155002593994","0.021243155002593994","","",""
"106859","0.02673073671758175","0.02673073671758175","0.02673073671758175","","",""
"106860","0.036771684885025024","0.036771684885025024","0.036771684885025024","","",""
"106861","0.04769130051136017","0.04769130051136017","0.04769130051136017","","",""
"106862","0.10725312680006027","0.10725312680006027","0.10725312680006027","","",""
"106863","0.13643673062324524","0.13643673062324524","0.13643673062324524","","",""
"106865","0.03330019488930702","0.03330019488930702","0.03330019488930702","","",""
"106866","0.023237910121679306","0.023237910121679306","0.023237910121679306","","",""
"106867","0.01713491976261139","0.01713491976261139","0.01713491976261139","","",""
"106870","0.014556312933564186","0.014556312933564186","0.014556312933564186","","",""
"106871","0.01763538084924221","0.01763538084924221","0.01763538084924221","","",""
"106872","0.014502141624689102","0.014502141624689102","0.014502141624689102","","",""
"106875","0.018745701760053635","0.018745701760053635","0.018745701760053635","","",""
"106876","0.01822527125477791","0.01822527125477791","0.01822527125477791","","",""
"106878","0.023397844284772873","0.023397844284772873","0.023397844284772873","","",""
"106879","0.03444280847907066","0.03444280847907066","0.03444280847907066","","",""
"106880","0.043974656611680984","0.043974656611680984","0.043974656611680984","","",""
"106884","0.033771298825740814","0.033771298825740814","0.033771298825740814","","",""
"107367","","","","0.014098589308559895","0.014098589308559895","0.014098589308559895"
"107369","","","","0.12191406637430191","0.12191406637430191","0.12191406637430191"
"107372","","","","0.04957972466945648","0.04957972466945648","0.04957972466945648"
"107373","","","","0.028490623459219933","0.028490623459219933","0.028490623459219933"
"107374","","","","0.02680584043264389","0.02680584043264389","0.02680584043264389"
"107379","","","","0.023514244705438614","0.023514244705438614","0.023514244705438614"
"107380","","","","0.026332970708608627","0.026332970708608627","0.026332970708608627"
"107381","","","","0.026528090238571167","0.026528090238571167","0.026528090238571167"
"107382","","","","0.026373520493507385","0.026373520493507385","0.026373520493507385"
"107383","","","","0.027941737323999405","0.027941737323999405","0.027941737323999405"
"107384","","","","0.02895517274737358","0.02895517274737358","0.02895517274737358"
"107385","","","","0.028072455897927284","0.028072455897927284","0.028072455897927284"
"107387","","","","0.031298600137233734","0.031298600137233734","0.031298600137233734"
"107388","","","","0.030817478895187378","0.030817478895187378","0.030817478895187378"
"107389","","","","0.03208983689546585","0.03208983689546585","0.03208983689546585"
"107390","","","","0.03390130028128624","0.03390130028128624","0.03390130028128624"
"107392","","","","0.035397373139858246","0.035397373139858246","0.035397373139858246"
"107394","","","","0.03509760648012161","0.03509760648012161","0.03509760648012161"
"107395","","","","0.03679493069648743","0.03679493069648743","0.03679493069648743"
"107396","","","","0.03642231225967407","0.03642231225967407","0.03642231225967407"
"107397","","","","0.03445935249328613","0.03445935249328613","0.03445935249328613"
"107400","","","","0.03065161220729351","0.03065161220729351","0.03065161220729351"
"107401","","","","0.028701653704047203","0.028701653704047203","0.028701653704047203"
"107403","","","","0.02029145136475563","0.02029145136475563","0.02029145136475563"
"107404","","","","0.026547787711024284","0.026547787711024284","0.026547787711024284"
"107405","","","","0.029556818306446075","0.029556818306446075","0.029556818306446075"
"107406","","","","0.07431065291166306","0.07431065291166306","0.07431065291166306"
"107407","","","","0.08870044350624084","0.08870044350624084","0.08870044350624084"
"107409","","","","0.07691292464733124","0.07691292464733124","0.07691292464733124"
"107410","","","","0.0526018925011158","0.0526018925011158","0.0526018925011158"
"107411","","","","0.03884776681661606","0.03884776681661606","0.03884776681661606"
"107412","","","","0.04638480767607689","0.04638480767607689","0.04638480767607689"
"107414","","","","0.0332978293299675","0.0332978293299675","0.0332978293299675"
"107415","","","","0.030358191579580307","0.030358191579580307","0.030358191579580307"
"107416","","","","0.02495366521179676","0.02495366521179676","0.02495366521179676"
"107417","","","","0.021513881161808968","0.021513881161808968","0.021513881161808968"
"107420","","","","0.02027847059071064","0.02027847059071064","0.02027847059071064"
"107421","","","","0.02264830842614174","0.02264830842614174","0.02264830842614174"
"107422","","","","0.020926639437675476","0.020926639437675476","0.020926639437675476"
"107423","","","","0.023122120648622513","0.023122120648622513","0.023122120648622513"
"107424","","","","0.02409707009792328","0.02409707009792328","0.02409707009792328"
"107425","","","","0.02487245947122574","0.02487245947122574","0.02487245947122574"
"107426","","","","0.026078179478645325","0.026078179478645325","0.026078179478645325"
"107427","","","","0.025656014680862427","0.025656014680862427","0.025656014680862427"
"107428","","","","0.02888159081339836","0.02888159081339836","0.02888159081339836"
"107429","","","","0.028145980089902878","0.028145980089902878","0.028145980089902878"
"107431","","","","0.03157295286655426","0.03157295286655426","0.03157295286655426"
"107432","","","","0.032770901918411255","0.032770901918411255","0.032770901918411255"
"107434","","","","0.03604773432016373","0.03604773432016373","0.03604773432016373"
"107435","","","","0.03457590192556381","0.03457590192556381","0.03457590192556381"
"107436","","","","0.03762759268283844","0.03762759268283844","0.03762759268283844"
"107437","","","","0.03616073727607727","0.03616073727607727","0.03616073727607727"
"107438","","","","0.03710852935910225","0.03710852935910225","0.03710852935910225"
"107439","","","","0.03649552911520004","0.03649552911520004","0.03649552911520004"
"107440","","","","0.03708153963088989","0.03708153963088989","0.03708153963088989"
"107441","","","","0.04047667607665062","0.04047667607665062","0.04047667607665062"
"107443","","","","0.05189650133252144","0.05189650133252144","0.05189650133252144"
"107444","","","","0.05220481753349304","0.05220481753349304","0.05220481753349304"
"107445","","","","0.06734989583492279","0.06734989583492279","0.06734989583492279"
"107448","","","","0.0674753487110138","0.0674753487110138","0.0674753487110138"
"107449","","","","0.06843908131122589","0.06843908131122589","0.06843908131122589"
"107450","","","","0.08660274744033813","0.08660274744033813","0.08660274744033813"
"107841","0.07276264578104019","0.07276264578104019","0.07276264578104019","","",""
"107842","0.07703749090433121","0.07703749090433121","0.07703749090433121","","",""
"107844","0.08361528068780899","0.08361528068780899","0.08361528068780899","","",""
"107845","0.07467343658208847","0.07467343658208847","0.07467343658208847","","",""
"107846","0.07487740367650986","0.07487740367650986","0.07487740367650986","","",""
"107847","0.06325990706682205","0.06325990706682205","0.06325990706682205","","",""
"107848","0.06512650847434998","0.06512650847434998","0.06512650847434998","","",""
"107849","0.058595262467861176","0.058595262467861176","0.058595262467861176","","",""
"107850","0.052771180868148804","0.052771180868148804","0.052771180868148804","","",""
"107851","0.05291440337896347","0.05291440337896347","0.05291440337896347","","",""
"107853","0.051317840814590454","0.051317840814590454","0.051317840814590454","","",""
"107856","0.054460279643535614","0.054460279643535614","0.054460279643535614","","",""
"107857","0.054182007908821106","0.054182007908821106","0.054182007908821106","","",""
"107858","0.06595242023468018","0.06595242023468018","0.06595242023468018","","",""
"107859","0.06944788247346878","0.06944788247346878","0.06944788247346878","","",""
"107861","0.08782701194286346","0.08782701194286346","0.08782701194286346","","",""
"107862","0.0826030820608139","0.0826030820608139","0.0826030820608139","","",""
"107865","0.02595677226781845","0.02595677226781845","0.02595677226781845","","",""
"107866","0.03095601126551628","0.03095601126551628","0.03095601126551628","","",""
"107867","0.03223637863993645","0.03223637863993645","0.03223637863993645","","",""
"107868","0.03466929495334625","0.03466929495334625","0.03466929495334625","","",""
"107869","0.03367043286561966","0.03367043286561966","0.03367043286561966","","",""
"107870","0.03212469071149826","0.03212469071149826","0.03212469071149826","","",""
"107871","0.027400214225053787","0.027400214225053787","0.027400214225053787","","",""
"107873","0.024119913578033447","0.024119913578033447","0.024119913578033447","","",""
"107874","0.01995072327554226","0.01995072327554226","0.01995072327554226","","",""
"107875","0.018239213153719902","0.018239213153719902","0.018239213153719902","","",""
"107877","0.015917327255010605","0.015917327255010605","0.015917327255010605","","",""
"107878","0.02387341484427452","0.02387341484427452","0.02387341484427452","","",""
"107879","0.02441423013806343","0.02441423013806343","0.02441423013806343","","",""
"107880","0.03909885510802269","0.03909885510802269","0.03909885510802269","","",""
"107881","0.052460238337516785","0.052460238337516785","0.052460238337516785","","",""
"107882","0.06682376563549042","0.06682376563549042","0.06682376563549042","","",""
"108840","0.09628856182098389","0.09628856182098389","0.09628856182098389","","",""
"108843","0.0446554496884346","0.0446554496884346","0.0446554496884346","","",""
"108844","0.039455171674489975","0.039455171674489975","0.039455171674489975","","",""
"108846","0.027292177081108093","0.027292177081108093","0.027292177081108093","","",""
"108847","0.027370018884539604","0.027370018884539604","0.027370018884539604","","",""
"108848","0.019918249920010567","0.019918249920010567","0.019918249920010567","","",""
"108849","0.0172211155295372","0.0172211155295372","0.0172211155295372","","",""
"108851","0.010270601138472557","0.010270601138472557","0.010270601138472557","","",""
"108852","0.015255683101713657","0.015255683101713657","0.015255683101713657","","",""
"108854","0.02240307256579399","0.02240307256579399","0.02240307256579399","","",""
"108855","0.026512717828154564","0.026512717828154564","0.026512717828154564","","",""
"108856","0.027554063126444817","0.027554063126444817","0.027554063126444817","","",""
"108857","0.023073961958289146","0.023073961958289146","0.023073961958289146","","",""
"108860","0.08031118661165237","0.08031118661165237","0.08031118661165237","","",""
"108861","0.07679077237844467","0.07679077237844467","0.07679077237844467","","",""
"108862","0.046072572469711304","0.046072572469711304","0.046072572469711304","","",""
"108866","0.04087379574775696","0.04087379574775696","0.04087379574775696","","",""
"108867","0.03758098557591438","0.03758098557591438","0.03758098557591438","","",""
"108868","0.040662556886672974","0.040662556886672974","0.040662556886672974","","",""
"108869","0.03972461074590683","0.03972461074590683","0.03972461074590683","","",""
"108870","0.037030525505542755","0.037030525505542755","0.037030525505542755","","",""
