"Step","train_75_AR5 - train_loss_step","train_75_AR5 - train_loss_step__MIN","train_75_AR5 - train_loss_step__MAX","train_75 - train_loss_step","train_75 - train_loss_step__MIN","train_75 - train_loss_step__MAX"
"50045","0.00011803491361206397","0.00011803491361206397","0.00011803491361206397","8.940072007135313e-7","8.940072007135313e-7","8.940072007135313e-7"
"50157","0.000054830081353429705","0.000054830081353429705","0.000054830081353429705","7.328668516493053e-7","7.328668516493053e-7","7.328668516493053e-7"
"50159","0.00007927289698272943","0.00007927289698272943","0.00007927289698272943","9.010944950205158e-7","9.010944950205158e-7","9.010944950205158e-7"
"50161","0.00013262199354358017","0.00013262199354358017","0.00013262199354358017","0.0000011229207075302838","0.0000011229207075302838","0.0000011229207075302838"
"50194","0.00007265424937941134","0.00007265424937941134","0.00007265424937941134","0.0000016076010069809854","0.0000016076010069809854","0.0000016076010069809854"
"50224","0.00003800063859671354","0.00003800063859671354","0.00003800063859671354","0.0000013770697933068732","0.0000013770697933068732","0.0000013770697933068732"
"50254","0.00009620366472518072","0.00009620366472518072","0.00009620366472518072","0.0000017051983149940497","0.0000017051983149940497","0.0000017051983149940497"
"50257","0.0000928418303374201","0.0000928418303374201","0.0000928418303374201","0.0000020471393327170517","0.0000020471393327170517","0.0000020471393327170517"
"50273","0.00008818732021609321","0.00008818732021609321","0.00008818732021609321","0.0000037543288726737956","0.0000037543288726737956","0.0000037543288726737956"
"50279","0.00009646660328144208","0.00009646660328144208","0.00009646660328144208","0.0000016518667962373002","0.0000016518667962373002","0.0000016518667962373002"
"50326","0.0000589628289162647","0.0000589628289162647","0.0000589628289162647","5.821452191412391e-7","5.821452191412391e-7","5.821452191412391e-7"
"50329","0.00006325446156552061","0.00006325446156552061","0.00006325446156552061","4.440076679657068e-7","4.440076679657068e-7","4.440076679657068e-7"
"50388","0.00006793333886889741","0.00006793333886889741","0.00006793333886889741","0.0000014323285313366796","0.0000014323285313366796","0.0000014323285313366796"
"50412","0.000058656547480495647","0.000058656547480495647","0.000058656547480495647","0.0000015042280665511498","0.0000015042280665511498","0.0000015042280665511498"
"50413","0.00011323187936795875","0.00011323187936795875","0.00011323187936795875","0.0000014653061271019396","0.0000014653061271019396","0.0000014653061271019396"
"50416","0.00006551817205036059","0.00006551817205036059","0.00006551817205036059","9.740334689922747e-7","9.740334689922747e-7","9.740334689922747e-7"
"50426","0.00005259352838038467","0.00005259352838038467","0.00005259352838038467","6.104438625698094e-7","6.104438625698094e-7","6.104438625698094e-7"
"50453","0.00005920910552958958","0.00005920910552958958","0.00005920910552958958","4.625451879292086e-7","4.625451879292086e-7","4.625451879292086e-7"
"50557","0.000055754382628947496","0.000055754382628947496","0.000055754382628947496","0.0000017564195786690107","0.0000017564195786690107","0.0000017564195786690107"
"50561","0.00008348793926415965","0.00008348793926415965","0.00008348793926415965","0.0000014716279110871255","0.0000014716279110871255","0.0000014716279110871255"
"50564","0.00008788927516434342","0.00008788927516434342","0.00008788927516434342","0.0000014306785942608258","0.0000014306785942608258","0.0000014306785942608258"
"50587","0.00012586370576173067","0.00012586370576173067","0.00012586370576173067","7.902195306996873e-7","7.902195306996873e-7","7.902195306996873e-7"
"50598","0.0002178473223466426","0.0002178473223466426","0.0002178473223466426","9.673732392911916e-7","9.673732392911916e-7","9.673732392911916e-7"
"50690","0.00003960419417126104","0.00003960419417126104","0.00003960419417126104","9.521083939034725e-7","9.521083939034725e-7","9.521083939034725e-7"
"50714","0.0000555443657503929","0.0000555443657503929","0.0000555443657503929","8.862282925292675e-7","8.862282925292675e-7","8.862282925292675e-7"
"50742","0.0001467810507165268","0.0001467810507165268","0.0001467810507165268","8.974748197942972e-7","8.974748197942972e-7","8.974748197942972e-7"
"50758","0.0001684160524746403","0.0001684160524746403","0.0001684160524746403","0.0000011498249250507797","0.0000011498249250507797","0.0000011498249250507797"
"50759","0.00022079088375903666","0.00022079088375903666","0.00022079088375903666","0.0000011539106026248191","0.0000011539106026248191","0.0000011539106026248191"
"50788","0.00006342998676700518","0.00006342998676700518","0.00006342998676700518","0.000001613961330804159","0.000001613961330804159","0.000001613961330804159"
"50789","0.0000557053426746279","0.0000557053426746279","0.0000557053426746279","8.978134928838699e-7","8.978134928838699e-7","8.978134928838699e-7"
"50878","0.0002369617868680507","0.0002369617868680507","0.0002369617868680507","9.857255918177543e-7","9.857255918177543e-7","9.857255918177543e-7"
"50880","0.00013297527038957924","0.00013297527038957924","0.00013297527038957924","0.0000013468470569932833","0.0000013468470569932833","0.0000013468470569932833"
"50885","0.0002759115013759583","0.0002759115013759583","0.0002759115013759583","9.71789745563001e-7","9.71789745563001e-7","9.71789745563001e-7"
"50900","0.0001273637026315555","0.0001273637026315555","0.0001273637026315555","6.711218816235487e-7","6.711218816235487e-7","6.711218816235487e-7"
"50920","0.00005160019645700231","0.00005160019645700231","0.00005160019645700231","7.599586524520419e-7","7.599586524520419e-7","7.599586524520419e-7"
"50924","0.00005435410639620386","0.00005435410639620386","0.00005435410639620386","6.861695283078006e-7","6.861695283078006e-7","6.861695283078006e-7"
"50954","0.00008439186058240011","0.00008439186058240011","0.00008439186058240011","0.00000192459538084222","0.00000192459538084222","0.00000192459538084222"
"50957","0.0000953776398091577","0.0000953776398091577","0.0000953776398091577","0.0000012468393606468453","0.0000012468393606468453","0.0000012468393606468453"
"50989","0.00008211560634663329","0.00008211560634663329","0.00008211560634663329","6.835559815954184e-7","6.835559815954184e-7","6.835559815954184e-7"
"50991","0.00005073357533547096","0.00005073357533547096","0.00005073357533547096","5.981437993796135e-7","5.981437993796135e-7","5.981437993796135e-7"
"51143","0.00008448972221231088","0.00008448972221231088","0.00008448972221231088","0.0000011172892300237436","0.0000011172892300237436","0.0000011172892300237436"
"51206","0.0000722208569641225","0.0000722208569641225","0.0000722208569641225","0.000006227846370165935","0.000006227846370165935","0.000006227846370165935"
"51223","0.00008976132812676951","0.00008976132812676951","0.00008976132812676951","0.0000012757876675095758","0.0000012757876675095758","0.0000012757876675095758"
"51226","0.000047398065362358466","0.000047398065362358466","0.000047398065362358466","0.0000013559176750277402","0.0000013559176750277402","0.0000013559176750277402"
"51248","0.00018227995315100998","0.00018227995315100998","0.00018227995315100998","0.0000010666639127521194","0.0000010666639127521194","0.0000010666639127521194"
"51254","0.00022577308118343353","0.00022577308118343353","0.00022577308118343353","6.478263685494312e-7","6.478263685494312e-7","6.478263685494312e-7"
"51262","0.00008833724132273346","0.00008833724132273346","0.00008833724132273346","4.859703039983287e-7","4.859703039983287e-7","4.859703039983287e-7"
"51310","0.0000693616530043073","0.0000693616530043073","0.0000693616530043073","0.0000013474015077008517","0.0000013474015077008517","0.0000013474015077008517"
"51311","0.00008116030221572146","0.00008116030221572146","0.00008116030221572146","0.000001236550701833039","0.000001236550701833039","0.000001236550701833039"
"51365","0.000041299463191535324","0.000041299463191535324","0.000041299463191535324","6.659032010247756e-7","6.659032010247756e-7","6.659032010247756e-7"
"51367","0.00005019288437324576","0.00005019288437324576","0.00005019288437324576","5.065634240963846e-7","5.065634240963846e-7","5.065634240963846e-7"
"51370","0.00006191877037053928","0.00006191877037053928","0.00006191877037053928","0.0000011168452829224407","0.0000011168452829224407","0.0000011168452829224407"
"51404","0.00004966213236912154","0.00004966213236912154","0.00004966213236912154","0.0000011214435744477669","0.0000011214435744477669","0.0000011214435744477669"
"51406","0.00010795514390338212","0.00010795514390338212","0.00010795514390338212","7.813108595655649e-7","7.813108595655649e-7","7.813108595655649e-7"
"51440","","","","8.828513955450035e-7","8.828513955450035e-7","8.828513955450035e-7"
"51453","","","","6.873285656183725e-7","6.873285656183725e-7","6.873285656183725e-7"
"51478","","","","0.0000019725443962670397","0.0000019725443962670397","0.0000019725443962670397"
"51490","","","","6.38063283986412e-7","6.38063283986412e-7","6.38063283986412e-7"
"51538","0.00006545271025970578","0.00006545271025970578","0.00006545271025970578","","",""
"51551","0.00005313474321155809","0.00005313474321155809","0.00005313474321155809","","",""
"51559","","","","0.0000010561054750723997","0.0000010561054750723997","0.0000010561054750723997"
"51563","","","","5.631864041788504e-7","5.631864041788504e-7","5.631864041788504e-7"
"51576","0.00004214158980175853","0.00004214158980175853","0.00004214158980175853","","",""
"51588","0.0000606476933171507","0.0000606476933171507","0.0000606476933171507","","",""
"51597","","","","0.0000015293016986106522","0.0000015293016986106522","0.0000015293016986106522"
"51600","","","","0.0000024485048015776556","0.0000024485048015776556","0.0000024485048015776556"
"51602","","","","0.0000017049865164153744","0.0000017049865164153744","0.0000017049865164153744"
"51618","","","","0.0000010454582479724195","0.0000010454582479724195","0.0000010454582479724195"
"51657","0.00006061510066501796","0.00006061510066501796","0.00006061510066501796","","",""
"51661","0.00006571612175321206","0.00006571612175321206","0.00006571612175321206","","",""
"51695","0.0001156348516815342","0.0001156348516815342","0.0001156348516815342","","",""
"51698","0.0001509059511590749","0.0001509059511590749","0.0001509059511590749","","",""
"51700","0.00020512710034381598","0.00020512710034381598","0.00020512710034381598","","",""
"51716","0.00007730374636594206","0.00007730374636594206","0.00007730374636594206","","",""
"51776","0.00008744857041165233","0.00008744857041165233","0.00008744857041165233","9.957745987776434e-7","9.957745987776434e-7","9.957745987776434e-7"
"51780","0.00011455321509856731","0.00011455321509856731","0.00011455321509856731","0.0000013522477502192487","0.0000013522477502192487","0.0000013522477502192487"
"51788","0.0000718379087629728","0.0000718379087629728","0.0000718379087629728","6.214460199771565e-7","6.214460199771565e-7","6.214460199771565e-7"
"51823","0.000034366406907793134","0.000034366406907793134","0.000034366406907793134","0.0000015008697573648533","0.0000015008697573648533","0.0000015008697573648533"
"51858","0.00007275286770891398","0.00007275286770891398","0.00007275286770891398","0.000001744492692523636","0.000001744492692523636","0.000001744492692523636"
"51902","0.00005565635728999041","0.00005565635728999041","0.00005565635728999041","9.370382372253516e-7","9.370382372253516e-7","9.370382372253516e-7"
"51914","0.00010716570977820083","0.00010716570977820083","0.00010716570977820083","0.0000025229489892808488","0.0000025229489892808488","0.0000025229489892808488"
"52008","0.000047948549763532355","0.000047948549763532355","0.000047948549763532355","0.000001600274799784529","0.000001600274799784529","0.000001600274799784529"
"52034","0.00010036386083811522","0.00010036386083811522","0.00010036386083811522","0.0000016422052340203663","0.0000016422052340203663","0.0000016422052340203663"
"52043","0.00010841547191375867","0.00010841547191375867","0.00010841547191375867","0.000002225418938905932","0.000002225418938905932","0.000002225418938905932"
"52080","0.00008713572606211528","0.00008713572606211528","0.00008713572606211528","0.0000010660929774530814","0.0000010660929774530814","0.0000010660929774530814"
"52086","0.00003840967110591009","0.00003840967110591009","0.00003840967110591009","0.0000016135221585500403","0.0000016135221585500403","0.0000016135221585500403"
"52164","0.00012952563702128828","0.00012952563702128828","0.00012952563702128828","8.281796226583538e-7","8.281796226583538e-7","8.281796226583538e-7"
"52207","0.00012302157119847834","0.00012302157119847834","0.00012302157119847834","0.0000017617262528801803","0.0000017617262528801803","0.0000017617262528801803"
"52228","0.00007954391912790015","0.00007954391912790015","0.00007954391912790015","3.798037653268693e-7","3.798037653268693e-7","3.798037653268693e-7"
"52253","0.00005992700607748702","0.00005992700607748702","0.00005992700607748702","0.000005716971827496309","0.000005716971827496309","0.000005716971827496309"
"52254","0.00009844692249316722","0.00009844692249316722","0.00009844692249316722","8.251940926129464e-7","8.251940926129464e-7","8.251940926129464e-7"
"52274","0.00009222771041095257","0.00009222771041095257","0.00009222771041095257","7.666945407436287e-7","7.666945407436287e-7","7.666945407436287e-7"
"52277","0.0000302708303934196","0.0000302708303934196","0.0000302708303934196","8.373051514354302e-7","8.373051514354302e-7","8.373051514354302e-7"
"52278","0.00013327096530701965","0.00013327096530701965","0.00013327096530701965","0.0000010056570545202703","0.0000010056570545202703","0.0000010056570545202703"
"52279","0.00005702557973563671","0.00005702557973563671","0.00005702557973563671","0.0000011269951301073888","0.0000011269951301073888","0.0000011269951301073888"
"52395","0.00010514486348256469","0.00010514486348256469","0.00010514486348256469","0.0000010910281389442389","0.0000010910281389442389","0.0000010910281389442389"
"52399","0.00008245876961154863","0.00008245876961154863","0.00008245876961154863","9.819081014939002e-7","9.819081014939002e-7","9.819081014939002e-7"
"52413","0.00004593002449837513","0.00004593002449837513","0.00004593002449837513","0.0000010030946668848628","0.0000010030946668848628","0.0000010030946668848628"
"52467","0.00008458614320261404","0.00008458614320261404","0.00008458614320261404","0.0000013045075775153236","0.0000013045075775153236","0.0000013045075775153236"
"52495","0.00011151670332765207","0.00011151670332765207","0.00011151670332765207","5.26756480212498e-7","5.26756480212498e-7","5.26756480212498e-7"
"52512","0.00005828025678056292","0.00005828025678056292","0.00005828025678056292","5.387063310990925e-7","5.387063310990925e-7","5.387063310990925e-7"
"52521","0.000033310032449662685","0.000033310032449662685","0.000033310032449662685","7.626904334756546e-7","7.626904334756546e-7","7.626904334756546e-7"
"52573","0.00027769565349444747","0.00027769565349444747","0.00027769565349444747","9.930940905178431e-7","9.930940905178431e-7","9.930940905178431e-7"
"52597","0.00014589840429835021","0.00014589840429835021","0.00014589840429835021","4.6786863094894215e-7","4.6786863094894215e-7","4.6786863094894215e-7"
"52605","0.00009541327744955197","0.00009541327744955197","0.00009541327744955197","0.0000029256625566631556","0.0000029256625566631556","0.0000029256625566631556"
"52664","0.00003459343497524969","0.00003459343497524969","0.00003459343497524969","9.186857710119511e-7","9.186857710119511e-7","9.186857710119511e-7"
"52673","0.00005855732160853222","0.00005855732160853222","0.00005855732160853222","6.947730071260594e-7","6.947730071260594e-7","6.947730071260594e-7"
"52680","0.00010432182170916349","0.00010432182170916349","0.00010432182170916349","0.000002009148374781944","0.000002009148374781944","0.000002009148374781944"
"52778","0.0000690905872033909","0.0000690905872033909","0.0000690905872033909","9.68387098509993e-7","9.68387098509993e-7","9.68387098509993e-7"
"52798","0.00003239343277527951","0.00003239343277527951","0.00003239343277527951","0.0000013799258340441156","0.0000013799258340441156","0.0000013799258340441156"
"52858","0.00031044831848703325","0.00031044831848703325","0.00031044831848703325","0.0000012842579053540248","0.0000012842579053540248","0.0000012842579053540248"
"52895","0.00005361127114156261","0.00005361127114156261","0.00005361127114156261","8.845761385600781e-7","8.845761385600781e-7","8.845761385600781e-7"
"52908","0.00003988769094576128","0.00003988769094576128","0.00003988769094576128","0.0000012763530321535654","0.0000012763530321535654","0.0000012763530321535654"
"52938","0.00020174971723463386","0.00020174971723463386","0.00020174971723463386","5.445988904284604e-7","5.445988904284604e-7","5.445988904284604e-7"
"52962","0.00003876931077684276","0.00003876931077684276","0.00003876931077684276","0.0000010283814617650933","0.0000010283814617650933","0.0000010283814617650933"
"52983","0.00006338430102914572","0.00006338430102914572","0.00006338430102914572","0.0000030177211556292605","0.0000030177211556292605","0.0000030177211556292605"
"53091","0.000047550038289045915","0.000047550038289045915","0.000047550038289045915","5.766555659647565e-7","5.766555659647565e-7","5.766555659647565e-7"
"53133","0.0000494167506985832","0.0000494167506985832","0.0000494167506985832","0.000002682819967958494","0.000002682819967958494","0.000002682819967958494"
"53135","0.0000574348377995193","0.0000574348377995193","0.0000574348377995193","0.0000036977162380935624","0.0000036977162380935624","0.0000036977162380935624"
"53154","0.00014602538431063294","0.00014602538431063294","0.00014602538431063294","6.323637080640765e-7","6.323637080640765e-7","6.323637080640765e-7"
"53173","0.00011574805103009567","0.00011574805103009567","0.00011574805103009567","8.854333373164991e-7","8.854333373164991e-7","8.854333373164991e-7"
"53229","0.00008826801786199212","0.00008826801786199212","0.00008826801786199212","4.381515168461192e-7","4.381515168461192e-7","4.381515168461192e-7"
"53274","0.00008699195313965902","0.00008699195313965902","0.00008699195313965902","0.0000012655408454520511","0.0000012655408454520511","0.0000012655408454520511"
"53286","0.0001772237737895921","0.0001772237737895921","0.0001772237737895921","0.0000010569278856564779","0.0000010569278856564779","0.0000010569278856564779"
"53317","0.00010379065497545525","0.00010379065497545525","0.00010379065497545525","0.000001390468014506041","0.000001390468014506041","0.000001390468014506041"
"53421","","","","0.00000167753034929774","0.00000167753034929774","0.00000167753034929774"
"53433","","","","0.0000022348085622070357","0.0000022348085622070357","0.0000022348085622070357"
"53441","","","","0.0000015910279671516037","0.0000015910279671516037","0.0000015910279671516037"
"53452","","","","8.477159099129494e-7","8.477159099129494e-7","8.477159099129494e-7"
"53503","","","","5.468529025165481e-7","5.468529025165481e-7","5.468529025165481e-7"
"53519","0.00005734931255574338","0.00005734931255574338","0.00005734931255574338","","",""
"53531","0.00005379872163757682","0.00005379872163757682","0.00005379872163757682","","",""
"53532","","","","0.000001554696609673556","0.000001554696609673556","0.000001554696609673556"
"53539","0.00008390684524783865","0.00008390684524783865","0.00008390684524783865","","",""
"53550","0.00011533021461218596","0.00011533021461218596","0.00011533021461218596","","",""
"53558","","","","7.811664204382396e-7","7.811664204382396e-7","7.811664204382396e-7"
"53583","","","","5.678846264345339e-7","5.678846264345339e-7","5.678846264345339e-7"
"53601","0.00004122505561099388","0.00004122505561099388","0.00004122505561099388","","",""
"53630","0.00006169241532916203","0.00006169241532916203","0.00006169241532916203","","",""
"53656","0.00020908676378894597","0.00020908676378894597","0.00020908676378894597","","",""
"53681","0.00013151674647815526","0.00013151674647815526","0.00013151674647815526","","",""
"53756","0.00009748267621034756","0.00009748267621034756","0.00009748267621034756","9.970913197321352e-7","9.970913197321352e-7","9.970913197321352e-7"
"53804","0.00007663061114726588","0.00007663061114726588","0.00007663061114726588","0.0000014303291209216695","0.0000014303291209216695","0.0000014303291209216695"
"53829","0.0000776523447711952","0.0000776523447711952","0.0000776523447711952","8.463180165563244e-7","8.463180165563244e-7","8.463180165563244e-7"
"53871","0.00012946843344252557","0.00012946843344252557","0.00012946843344252557","0.0000013151967550584232","0.0000013151967550584232","0.0000013151967550584232"
"53899","0.00005475648868014105","0.00005475648868014105","0.00005475648868014105","0.000002174127530452097","0.000002174127530452097","0.000002174127530452097"
"53901","0.00004467678809305653","0.00004467678809305653","0.00004467678809305653","0.0000012287428035051562","0.0000012287428035051562","0.0000012287428035051562"
"53902","0.000053041818318888545","0.000053041818318888545","0.000053041818318888545","0.0000017474274045525817","0.0000017474274045525817","0.0000017474274045525817"
"53958","0.0000502621587656904","0.0000502621587656904","0.0000502621587656904","9.752792493600282e-7","9.752792493600282e-7","9.752792493600282e-7"
"54003","0.0001364738418487832","0.0001364738418487832","0.0001364738418487832","0.0000026944373985315906","0.0000026944373985315906","0.0000026944373985315906"
"54049","0.0001506305270595476","0.0001506305270595476","0.0001506305270595476","9.57812062551966e-7","9.57812062551966e-7","9.57812062551966e-7"
"54062","0.00007347374776145443","0.00007347374776145443","0.00007347374776145443","0.0000010222220225841738","0.0000010222220225841738","0.0000010222220225841738"
"54079","0.000046679262595716864","0.000046679262595716864","0.000046679262595716864","0.0000021543623915931676","0.0000021543623915931676","0.0000021543623915931676"
"54089","0.00015138702292460948","0.00015138702292460948","0.00015138702292460948","0.0000017230239564014482","0.0000017230239564014482","0.0000017230239564014482"
"54114","0.00009677226626081392","0.00009677226626081392","0.00009677226626081392","4.6206611159504973e-7","4.6206611159504973e-7","4.6206611159504973e-7"
"54116","0.00007086049299687147","0.00007086049299687147","0.00007086049299687147","7.270100468304008e-7","7.270100468304008e-7","7.270100468304008e-7"
"54136","0.00009358091483591124","0.00009358091483591124","0.00009358091483591124","0.0000019218152829125756","0.0000019218152829125756","0.0000019218152829125756"
"54224","0.0000741756521165371","0.0000741756521165371","0.0000741756521165371","7.07218987372471e-7","7.07218987372471e-7","7.07218987372471e-7"
"54235","0.00007384610216831788","0.00007384610216831788","0.00007384610216831788","6.906923317728797e-7","6.906923317728797e-7","6.906923317728797e-7"
"54282","0.000054287829698296264","0.000054287829698296264","0.000054287829698296264","0.000001755911853251746","0.000001755911853251746","0.000001755911853251746"
"54286","0.00005783445158158429","0.00005783445158158429","0.00005783445158158429","0.0000014853061429676018","0.0000014853061429676018","0.0000014853061429676018"
"54289","0.00009878660057438537","0.00009878660057438537","0.00009878660057438537","0.0000016952428723016055","0.0000016952428723016055","0.0000016952428723016055"
"54295","0.00009470390068599954","0.00009470390068599954","0.00009470390068599954","9.032745538206655e-7","9.032745538206655e-7","9.032745538206655e-7"
"54307","0.00007717569678789005","0.00007717569678789005","0.00007717569678789005","0.000003929004833480576","0.000003929004833480576","0.000003929004833480576"
"54328","0.00016610445163678378","0.00016610445163678378","0.00016610445163678378","0.0000019612205051089404","0.0000019612205051089404","0.0000019612205051089404"
"54334","0.00007674272637814283","0.00007674272637814283","0.00007674272637814283","0.0000016095707451313501","0.0000016095707451313501","0.0000016095707451313501"
"54370","0.00005808502828585915","0.00005808502828585915","0.00005808502828585915","0.0000011239412742725108","0.0000011239412742725108","0.0000011239412742725108"
"54413","0.000080595062172506","0.000080595062172506","0.000080595062172506","0.0000010224141533399234","0.0000010224141533399234","0.0000010224141533399234"
"54451","0.00005195321864448488","0.00005195321864448488","0.00005195321864448488","0.0000015188458064585575","0.0000015188458064585575","0.0000015188458064585575"
"54600","0.00008169564534910023","0.00008169564534910023","0.00008169564534910023","7.114404070307501e-7","7.114404070307501e-7","7.114404070307501e-7"
"54638","0.00012935817358084023","0.00012935817358084023","0.00012935817358084023","3.5943082821177086e-7","3.5943082821177086e-7","3.5943082821177086e-7"
"54655","0.00005391801460064016","0.00005391801460064016","0.00005391801460064016","9.469912356507848e-7","9.469912356507848e-7","9.469912356507848e-7"
"54658","0.00003388123877812177","0.00003388123877812177","0.00003388123877812177","0.0000010455310075485613","0.0000010455310075485613","0.0000010455310075485613"
"54778","0.00018314883345738053","0.00018314883345738053","0.00018314883345738053","0.000001985391463676933","0.000001985391463676933","0.000001985391463676933"
"54831","0.00006816567474743351","0.00006816567474743351","0.00006816567474743351","5.829243150401453e-7","5.829243150401453e-7","5.829243150401453e-7"
"54856","0.00008988234185380861","0.00008988234185380861","0.00008988234185380861","0.0000013150879567547236","0.0000013150879567547236","0.0000013150879567547236"
"54860","0.00018130852549802512","0.00018130852549802512","0.00018130852549802512","8.06123239271983e-7","8.06123239271983e-7","8.06123239271983e-7"
"54882","0.00015072023961693048","0.00015072023961693048","0.00015072023961693048","0.000001290390059693891","0.000001290390059693891","0.000001290390059693891"
"54902","0.0000456028756161686","0.0000456028756161686","0.0000456028756161686","0.0000014595976836062619","0.0000014595976836062619","0.0000014595976836062619"
"54965","0.00011307730164844543","0.00011307730164844543","0.00011307730164844543","0.0000015011950154075748","0.0000015011950154075748","0.0000015011950154075748"
"54994","0.00007161434041336179","0.00007161434041336179","0.00007161434041336179","0.0000012312806347836158","0.0000012312806347836158","0.0000012312806347836158"
"55052","0.00014062748232390732","0.00014062748232390732","0.00014062748232390732","0.0000028073491193936206","0.0000028073491193936206","0.0000028073491193936206"
"55073","0.00006130120164016262","0.00006130120164016262","0.00006130120164016262","0.0000014938639196770964","0.0000014938639196770964","0.0000014938639196770964"
"55098","0.00005723730646423064","0.00005723730646423064","0.00005723730646423064","0.0000011178308341186494","0.0000011178308341186494","0.0000011178308341186494"
"55134","0.00012179223267594352","0.00012179223267594352","0.00012179223267594352","0.000001132050783780869","0.000001132050783780869","0.000001132050783780869"
"55164","0.00002771865729300771","0.00002771865729300771","0.00002771865729300771","9.825298548093997e-7","9.825298548093997e-7","9.825298548093997e-7"
"55230","0.00008657271246192977","0.00008657271246192977","0.00008657271246192977","6.436649186980503e-7","6.436649186980503e-7","6.436649186980503e-7"
"55247","0.0001046607067110017","0.0001046607067110017","0.0001046607067110017","0.0000038969164961599745","0.0000038969164961599745","0.0000038969164961599745"
"55361","0.00011419477959861979","0.00011419477959861979","0.00011419477959861979","4.790671255250345e-7","4.790671255250345e-7","4.790671255250345e-7"
"55409","","","","5.357343866307929e-7","5.357343866307929e-7","5.357343866307929e-7"
"55420","","","","0.0000018746472960629035","0.0000018746472960629035","0.0000018746472960629035"
"55428","","","","8.641767408334999e-7","8.641767408334999e-7","8.641767408334999e-7"
"55459","","","","0.000001781721948646009","0.000001781721948646009","0.000001781721948646009"
"55469","","","","0.0000012132192068747827","0.0000012132192068747827","0.0000012132192068747827"
"55507","0.000030170649552019313","0.000030170649552019313","0.000030170649552019313","","",""
"55518","0.00005075978333479725","0.00005075978333479725","0.00005075978333479725","","",""
"55526","0.00009969435632228851","0.00009969435632228851","0.00009969435632228851","","",""
"55540","","","","9.99034909909824e-7","9.99034909909824e-7","9.99034909909824e-7"
"55557","0.000059787951613543555","0.000059787951613543555","0.000059787951613543555","","",""
"55561","","","","0.0000016976476899799309","0.0000016976476899799309","0.0000016976476899799309"
"55567","0.00004197793532512151","0.00004197793532512151","0.00004197793532512151","","",""
"55571","","","","5.877990361113916e-7","5.877990361113916e-7","5.877990361113916e-7"
"55575","","","","5.175759270059643e-7","5.175759270059643e-7","5.175759270059643e-7"
"55591","","","","8.252447969425702e-7","8.252447969425702e-7","8.252447969425702e-7"
"55594","","","","9.265376093026134e-7","9.265376093026134e-7","9.265376093026134e-7"
"55600","","","","6.664566853942233e-7","6.664566853942233e-7","6.664566853942233e-7"
"55617","","","","0.0000012557165973703377","0.0000012557165973703377","0.0000012557165973703377"
"55638","0.00011058378731831908","0.00011058378731831908","0.00011058378731831908","","",""
"55659","0.00006476174166891724","0.00006476174166891724","0.00006476174166891724","","",""
"55669","0.00005665757998940535","0.00005665757998940535","0.00005665757998940535","","",""
"55673","0.00006104797648731619","0.00006104797648731619","0.00006104797648731619","","",""
"55689","0.00005733497891924344","0.00005733497891924344","0.00005733497891924344","","",""
"55692","0.00005597893687081523","0.00005597893687081523","0.00005597893687081523","","",""
"55698","0.00003359764377819374","0.00003359764377819374","0.00003359764377819374","","",""
"55715","0.00009236170444637537","0.00009236170444637537","0.00009236170444637537","","",""
"55760","0.00011018030636478215","0.00011018030636478215","0.00011018030636478215","5.141847054801474e-7","5.141847054801474e-7","5.141847054801474e-7"
"55799","0.000034059074096148834","0.000034059074096148834","0.000034059074096148834","6.959292022656882e-7","6.959292022656882e-7","6.959292022656882e-7"
"55921","0.000047479337808908895","0.000047479337808908895","0.000047479337808908895","5.00458327223896e-7","5.00458327223896e-7","5.00458327223896e-7"
"55945","0.00010354998812545091","0.00010354998812545091","0.00010354998812545091","6.835419981143787e-7","6.835419981143787e-7","6.835419981143787e-7"
"56001","0.0000634029638604261","0.0000634029638604261","0.0000634029638604261","5.941253675700864e-7","5.941253675700864e-7","5.941253675700864e-7"
"56034","0.00008483940473524854","0.00008483940473524854","0.00008483940473524854","0.0000013518704236048507","0.0000013518704236048507","0.0000013518704236048507"
"56124","0.00005129513010615483","0.00005129513010615483","0.00005129513010615483","0.000001444672079742304","0.000001444672079742304","0.000001444672079742304"
"56136","0.00011559173435671255","0.00011559173435671255","0.00011559173435671255","0.000001465652303522802","0.000001465652303522802","0.000001465652303522802"
"56144","0.00011391082080081105","0.00011391082080081105","0.00011391082080081105","8.057288596319268e-7","8.057288596319268e-7","8.057288596319268e-7"
"56176","0.00009088961087400094","0.00009088961087400094","0.00009088961087400094","0.0000010574608495517168","0.0000010574608495517168","0.0000010574608495517168"
"56202","0.00009355102520203218","0.00009355102520203218","0.00009355102520203218","0.000001062786850525299","0.000001062786850525299","0.000001062786850525299"
"56232","0.00009480284643359482","0.00009480284643359482","0.00009480284643359482","7.703316100560187e-7","7.703316100560187e-7","7.703316100560187e-7"
"56259","0.000055563032219652086","0.000055563032219652086","0.000055563032219652086","8.344692332684644e-7","8.344692332684644e-7","8.344692332684644e-7"
"56299","0.00010764352191472426","0.00010764352191472426","0.00010764352191472426","7.66272592045425e-7","7.66272592045425e-7","7.66272592045425e-7"
"56335","0.0000450491024821531","0.0000450491024821531","0.0000450491024821531","7.221153737191344e-7","7.221153737191344e-7","7.221153737191344e-7"
"56346","0.00012642517685890198","0.00012642517685890198","0.00012642517685890198","7.674999551454675e-7","7.674999551454675e-7","7.674999551454675e-7"
