"Step","train_75_AR5 - val_mean_loss_step","train_75_AR5 - val_mean_loss_step__MIN","train_75_AR5 - val_mean_loss_step__MAX","train_75 - val_mean_loss_step","train_75 - val_mean_loss_step__MIN","train_75 - val_mean_loss_step__MAX"
"114846","0.0006793725187890232","0.0006793725187890232","0.0006793725187890232","","",""
"114848","0.00037528094253502786","0.00037528094253502786","0.00037528094253502786","","",""
"114849","0.00040293848724104464","0.00040293848724104464","0.00040293848724104464","","",""
"114850","0.0002731652348302305","0.0002731652348302305","0.0002731652348302305","","",""
"114853","0.00021444284357130527","0.00021444284357130527","0.00021444284357130527","","",""
"114854","0.00023598401458002627","0.00023598401458002627","0.00023598401458002627","","",""
"114855","0.00023112670169211924","0.00023112670169211924","0.00023112670169211924","","",""
"114856","0.00020927023433614522","0.00020927023433614522","0.00020927023433614522","","",""
"114859","0.0002383187966188416","0.0002383187966188416","0.0002383187966188416","","",""
"114861","0.0002607237547636032","0.0002607237547636032","0.0002607237547636032","","",""
"114862","0.00029735013958998024","0.00029735013958998024","0.00029735013958998024","","",""
"114863","0.00030189903918653727","0.00030189903918653727","0.00030189903918653727","","",""
"114866","0.00033112705568782985","0.00033112705568782985","0.00033112705568782985","","",""
"114869","0.0003518708690535277","0.0003518708690535277","0.0003518708690535277","","",""
"114871","0.0003772327327169478","0.0003772327327169478","0.0003772327327169478","","",""
"114873","0.0003720854874700308","0.0003720854874700308","0.0003720854874700308","","",""
"114874","0.0004034702724311501","0.0004034702724311501","0.0004034702724311501","","",""
"114876","0.00034589049755595624","0.00034589049755595624","0.00034589049755595624","","",""
"114877","0.00029146368615329266","0.00029146368615329266","0.00029146368615329266","","",""
"114878","0.00023564152070321143","0.00023564152070321143","0.00023564152070321143","","",""
"114879","0.00024465215392410755","0.00024465215392410755","0.00024465215392410755","","",""
"114881","0.00014884125266689807","0.00014884125266689807","0.00014884125266689807","","",""
"114882","0.00015558722952846438","0.00015558722952846438","0.00015558722952846438","","",""
"114883","0.00013846733781974763","0.00013846733781974763","0.00013846733781974763","","",""
"114885","0.00020077118824701756","0.00020077118824701756","0.00020077118824701756","","",""
"114887","0.0002871961332857609","0.0002871961332857609","0.0002871961332857609","","",""
"114889","0.00027587864315137267","0.00027587864315137267","0.00027587864315137267","","",""
"115327","","","","0.0026396955363452435","0.0026396955363452435","0.0026396955363452435"
"115332","","","","0.001091302139684558","0.001091302139684558","0.001091302139684558"
"115333","","","","0.0008093949290923774","0.0008093949290923774","0.0008093949290923774"
"115334","","","","0.0010784462792798877","0.0010784462792798877","0.0010784462792798877"
"115335","","","","0.0009661546209827065","0.0009661546209827065","0.0009661546209827065"
"115337","","","","0.001045627985149622","0.001045627985149622","0.001045627985149622"
"115342","","","","0.0010103782406076789","0.0010103782406076789","0.0010103782406076789"
"115343","","","","0.0011081778211519122","0.0011081778211519122","0.0011081778211519122"
"115344","","","","0.001008544466458261","0.001008544466458261","0.001008544466458261"
"115352","","","","0.0011216358980163932","0.0011216358980163932","0.0011216358980163932"
"115356","","","","0.001088534714654088","0.001088534714654088","0.001088534714654088"
"115357","","","","0.0010671549243852496","0.0010671549243852496","0.0010671549243852496"
"115360","","","","0.0012191496789455414","0.0012191496789455414","0.0012191496789455414"
"115361","","","","0.001186096458695829","0.001186096458695829","0.001186096458695829"
"115362","","","","0.0011809644056484103","0.0011809644056484103","0.0011809644056484103"
"115368","","","","0.0012326563009992242","0.0012326563009992242","0.0012326563009992242"
"115370","","","","0.0011716688750311732","0.0011716688750311732","0.0011716688750311732"
"115371","","","","0.0010910442797467113","0.0010910442797467113","0.0010910442797467113"
"115372","","","","0.0010769878281280398","0.0010769878281280398","0.0010769878281280398"
"115375","","","","0.0010443730279803276","0.0010443730279803276","0.0010443730279803276"
"115376","","","","0.0009656273177824914","0.0009656273177824914","0.0009656273177824914"
"115377","","","","0.0010185114806517959","0.0010185114806517959","0.0010185114806517959"
"115378","","","","0.0010320822475478053","0.0010320822475478053","0.0010320822475478053"
"115381","","","","0.0010778441792353988","0.0010778441792353988","0.0010778441792353988"
"115383","","","","0.0011228537186980247","0.0011228537186980247","0.0011228537186980247"
"115384","","","","0.0011214822297915816","0.0011214822297915816","0.0011214822297915816"
"115385","","","","0.0011260046157985926","0.0011260046157985926","0.0011260046157985926"
"115388","","","","0.0011712238192558289","0.0011712238192558289","0.0011712238192558289"
"115391","","","","0.0011538334656506777","0.0011538334656506777","0.0011538334656506777"
"115393","","","","0.001171283540315926","0.001171283540315926","0.001171283540315926"
"115395","","","","0.0011191299417987466","0.0011191299417987466","0.0011191299417987466"
"115396","","","","0.0011171736987307668","0.0011171736987307668","0.0011171736987307668"
"115398","","","","0.0010515771573409438","0.0010515771573409438","0.0010515771573409438"
"115399","","","","0.0010389866074547172","0.0010389866074547172","0.0010389866074547172"
"115400","","","","0.0008425457635894418","0.0008425457635894418","0.0008425457635894418"
"115401","","","","0.0009978635935112834","0.0009978635935112834","0.0009978635935112834"
"115403","","","","0.0008199245785363019","0.0008199245785363019","0.0008199245785363019"
"115404","","","","0.000908317044377327","0.000908317044377327","0.000908317044377327"
"115405","","","","0.0007652642671018839","0.0007652642671018839","0.0007652642671018839"
"115407","","","","0.0008817987400107086","0.0008817987400107086","0.0008817987400107086"
"115409","","","","0.0009441697038710117","0.0009441697038710117","0.0009441697038710117"
"115411","","","","0.0008900640532374382","0.0008900640532374382","0.0008900640532374382"
"116786","0.004665672313421965","0.004665672313421965","0.004665672313421965","","",""
"116791","0.002694794675335288","0.002694794675335288","0.002694794675335288","","",""
"116792","0.002659436082467437","0.002659436082467437","0.002659436082467437","","",""
"116793","0.0025862068869173527","0.0025862068869173527","0.0025862068869173527","","",""
"116796","0.0026379243936389685","0.0026379243936389685","0.0026379243936389685","","",""
"116798","0.002660168334841728","0.002660168334841728","0.002660168334841728","","",""
"116799","0.0026416643522679806","0.0026416643522679806","0.0026416643522679806","","",""
"116800","0.002663388615474105","0.002663388615474105","0.002663388615474105","","",""
"116802","0.0026451724115759134","0.0026451724115759134","0.0026451724115759134","","",""
"116803","0.0026429712306708097","0.0026429712306708097","0.0026429712306708097","","",""
"116806","0.002633189084008336","0.002633189084008336","0.002633189084008336","","",""
"116807","0.002585055772215128","0.002585055772215128","0.002585055772215128","","",""
"116810","0.0026983325369656086","0.0026983325369656086","0.0026983325369656086","","",""
"116812","0.002630078000947833","0.002630078000947833","0.002630078000947833","","",""
"116813","0.002812834456562996","0.002812834456562996","0.002812834456562996","","",""
"116815","0.002800003159791231","0.002800003159791231","0.002800003159791231","","",""
"116817","0.0027424891013652086","0.0027424891013652086","0.0027424891013652086","","",""
"116818","0.0028580687940120697","0.0028580687940120697","0.0028580687940120697","","",""
"116819","0.0028075401205569506","0.0028075401205569506","0.0028075401205569506","","",""
"116820","0.0028379883151501417","0.0028379883151501417","0.0028379883151501417","","",""
"116821","0.0028935843147337437","0.0028935843147337437","0.0028935843147337437","","",""
"116823","0.002969092456623912","0.002969092456623912","0.002969092456623912","","",""
"116824","0.0030824262648820877","0.0030824262648820877","0.0030824262648820877","","",""
"116825","0.0030837282538414","0.0030837282538414","0.0030837282538414","","",""
"116826","0.0030618985183537006","0.0030618985183537006","0.0030618985183537006","","",""
"116828","0.0032277635764330626","0.0032277635764330626","0.0032277635764330626","","",""
"116829","0.003374899970367551","0.003374899970367551","0.003374899970367551","","",""
"116830","0.0037479132879525423","0.0037479132879525423","0.0037479132879525423","","",""
"116834","0.003231773618608713","0.003231773618608713","0.003231773618608713","","",""
"116835","0.003256067633628845","0.003256067633628845","0.003256067633628845","","",""
"116839","0.0030337374191731215","0.0030337374191731215","0.0030337374191731215","","",""
"116844","0.002884161425754428","0.002884161425754428","0.002884161425754428","","",""
"116845","0.0027713465970009565","0.0027713465970009565","0.0027713465970009565","","",""
"116846","0.0028797578997910023","0.0028797578997910023","0.0028797578997910023","","",""
"116847","0.0028268469031900167","0.0028268469031900167","0.0028268469031900167","","",""
"116848","0.002796085551381111","0.002796085551381111","0.002796085551381111","","",""
"116849","0.0028275721706449986","0.0028275721706449986","0.0028275721706449986","","",""
"116850","0.0027644711080938578","0.0027644711080938578","0.0027644711080938578","","",""
"116854","0.0027690620627254248","0.0027690620627254248","0.0027690620627254248","","",""
"116855","0.0027904920279979706","0.0027904920279979706","0.0027904920279979706","","",""
"116856","0.0027024149894714355","0.0027024149894714355","0.0027024149894714355","","",""
"116860","0.0028403939213603735","0.0028403939213603735","0.0028403939213603735","","",""
"116861","0.0028158181812614202","0.0028158181812614202","0.0028158181812614202","","",""
"116863","0.002940599573776126","0.002940599573776126","0.002940599573776126","","",""
"116865","0.002995493821799755","0.002995493821799755","0.002995493821799755","","",""
"116866","0.003008865751326084","0.003008865751326084","0.003008865751326084","","",""
"116867","0.003073893953114748","0.003073893953114748","0.003073893953114748","","",""
"117317","","","","0.0018994443817064166","0.0018994443817064166","0.0018994443817064166"
"117322","","","","0.0005727523821406066","0.0005727523821406066","0.0005727523821406066"
"117323","","","","0.00039343154639936984","0.00039343154639936984","0.00039343154639936984"
"117324","","","","0.0004827357770409435","0.0004827357770409435","0.0004827357770409435"
"117327","","","","0.0004170164465904236","0.0004170164465904236","0.0004170164465904236"
"117329","","","","0.0003944285272154957","0.0003944285272154957","0.0003944285272154957"
"117330","","","","0.0004306923656258732","0.0004306923656258732","0.0004306923656258732"
"117331","","","","0.00041081602103076875","0.00041081602103076875","0.00041081602103076875"
"117333","","","","0.00043911029933951795","0.00043911029933951795","0.00043911029933951795"
"117334","","","","0.00041113366023637354","0.00041113366023637354","0.00041113366023637354"
"117337","","","","0.00041288332431577146","0.00041288332431577146","0.00041288332431577146"
"117338","","","","0.00045647230581380427","0.00045647230581380427","0.00045647230581380427"
"117341","","","","0.0004801829345524311","0.0004801829345524311","0.0004801829345524311"
"117343","","","","0.0004909458220936358","0.0004909458220936358","0.0004909458220936358"
"117344","","","","0.0005075432709418237","0.0005075432709418237","0.0005075432709418237"
"117346","","","","0.0005634614499285817","0.0005634614499285817","0.0005634614499285817"
"117348","","","","0.0006044013425707817","0.0006044013425707817","0.0006044013425707817"
"117349","","","","0.0005759000196121633","0.0005759000196121633","0.0005759000196121633"
"117350","","","","0.0005756973987445235","0.0005756973987445235","0.0005756973987445235"
"117351","","","","0.0005534390802495182","0.0005534390802495182","0.0005534390802495182"
"117352","","","","0.000509127217810601","0.000509127217810601","0.000509127217810601"
"117354","","","","0.0005437443032860756","0.0005437443032860756","0.0005437443032860756"
"117355","","","","0.0006510959356091917","0.0006510959356091917","0.0006510959356091917"
"117356","","","","0.0007177338120527565","0.0007177338120527565","0.0007177338120527565"
"117357","","","","0.00079690245911479","0.00079690245911479","0.00079690245911479"
"117359","","","","0.0005103374714963138","0.0005103374714963138","0.0005103374714963138"
"117360","","","","0.0004446681996341795","0.0004446681996341795","0.0004446681996341795"
"117361","","","","0.00045585978659801185","0.00045585978659801185","0.00045585978659801185"
"117365","","","","0.00035539857344701886","0.00035539857344701886","0.00035539857344701886"
"117366","","","","0.00033990340307354927","0.00033990340307354927","0.00033990340307354927"
"117370","","","","0.00034428838989697397","0.00034428838989697397","0.00034428838989697397"
"117375","","","","0.0003931117244064808","0.0003931117244064808","0.0003931117244064808"
"117376","","","","0.0003773292701225728","0.0003773292701225728","0.0003773292701225728"
"117377","","","","0.0004205359728075564","0.0004205359728075564","0.0004205359728075564"
"117378","","","","0.00043881876626983285","0.00043881876626983285","0.00043881876626983285"
"117379","","","","0.00043550124973990023","0.00043550124973990023","0.00043550124973990023"
"117380","","","","0.0004713422677014023","0.0004713422677014023","0.0004713422677014023"
"117381","","","","0.00044283465831540525","0.00044283465831540525","0.00044283465831540525"
"117385","","","","0.0004172945918980986","0.0004172945918980986","0.0004172945918980986"
"117386","","","","0.00042278371984139085","0.00042278371984139085","0.00042278371984139085"
"117387","","","","0.0003055296838283539","0.0003055296838283539","0.0003055296838283539"
"117391","","","","0.000282358581898734","0.000282358581898734","0.000282358581898734"
"117392","","","","0.00022611468739341944","0.00022611468739341944","0.00022611468739341944"
"117394","","","","0.00019632028124760836","0.00019632028124760836","0.00019632028124760836"
"117396","","","","0.0001538690266897902","0.0001538690266897902","0.0001538690266897902"
"117397","","","","0.00016171969764400274","0.00016171969764400274","0.00016171969764400274"
"117398","","","","0.00014994469529483467","0.00014994469529483467","0.00014994469529483467"
"118767","0.0021717604249715805","0.0021717604249715805","0.0021717604249715805","","",""
"118768","0.0018172872951254249","0.0018172872951254249","0.0018172872951254249","","",""
"118770","0.0009150034748017788","0.0009150034748017788","0.0009150034748017788","","",""
"118771","0.0008961487910710275","0.0008961487910710275","0.0008961487910710275","","",""
"118773","0.0007636279915459454","0.0007636279915459454","0.0007636279915459454","","",""
"118775","0.0007683906587772071","0.0007683906587772071","0.0007683906587772071","","",""
"118776","0.0008186767227016389","0.0008186767227016389","0.0008186767227016389","","",""
"118777","0.0008522464777342975","0.0008522464777342975","0.0008522464777342975","","",""
"118782","0.0009434274397790432","0.0009434274397790432","0.0009434274397790432","","",""
"118783","0.0009702665847726166","0.0009702665847726166","0.0009702665847726166","","",""
"118785","0.0009632690926082432","0.0009632690926082432","0.0009632690926082432","","",""
"118786","0.000972494191955775","0.000972494191955775","0.000972494191955775","","",""
"118787","0.0008784582023508847","0.0008784582023508847","0.0008784582023508847","","",""
"118789","0.0009548539528623223","0.0009548539528623223","0.0009548539528623223","","",""
"118790","0.0008446035208180547","0.0008446035208180547","0.0008446035208180547","","",""
"118792","0.0009384555160067976","0.0009384555160067976","0.0009384555160067976","","",""
"118793","0.000935603806283325","0.000935603806283325","0.000935603806283325","","",""
"118794","0.0009995035361498594","0.0009995035361498594","0.0009995035361498594","","",""
"118795","0.0010048563126474619","0.0010048563126474619","0.0010048563126474619","","",""
"118796","0.0010138165671378374","0.0010138165671378374","0.0010138165671378374","","",""
"118797","0.0011825012043118477","0.0011825012043118477","0.0011825012043118477","","",""
"118798","0.0011308998800814152","0.0011308998800814152","0.0011308998800814152","","",""
"118799","0.0011430153390392661","0.0011430153390392661","0.0011430153390392661","","",""
"118800","0.0012243365636095405","0.0012243365636095405","0.0012243365636095405","","",""
"118802","0.0010596975916996598","0.0010596975916996598","0.0010596975916996598","","",""
"118803","0.0010385687928646803","0.0010385687928646803","0.0010385687928646803","","",""
"118805","0.0010224872967228293","0.0010224872967228293","0.0010224872967228293","","",""
"118806","0.0008053967612795532","0.0008053967612795532","0.0008053967612795532","","",""
"118807","0.0006771694752387702","0.0006771694752387702","0.0006771694752387702","","",""
"118808","0.000745159515645355","0.000745159515645355","0.000745159515645355","","",""
"118810","0.0008837525965645909","0.0008837525965645909","0.0008837525965645909","","",""
"118812","0.0014972960343584418","0.0014972960343584418","0.0014972960343584418","","",""
"118813","0.0015326698776334524","0.0015326698776334524","0.0015326698776334524","","",""
"118814","0.001639329711906612","0.001639329711906612","0.001639329711906612","","",""
"118815","0.0014707653317600489","0.0014707653317600489","0.0014707653317600489","","",""
"118817","0.001387102180160582","0.001387102180160582","0.001387102180160582","","",""
"118818","0.0012909158831462264","0.0012909158831462264","0.0012909158831462264","","",""
"118819","0.0012341787805780768","0.0012341787805780768","0.0012341787805780768","","",""
"118821","0.0011653705732896924","0.0011653705732896924","0.0011653705732896924","","",""
"118823","0.001174679258838296","0.001174679258838296","0.001174679258838296","","",""
"118826","0.0011135670356452465","0.0011135670356452465","0.0011135670356452465","","",""
"118828","0.0010762906167656183","0.0010762906167656183","0.0010762906167656183","","",""
"118830","0.0010046629467979074","0.0010046629467979074","0.0010046629467979074","","",""
"118832","0.0010343826143071055","0.0010343826143071055","0.0010343826143071055","","",""
"118838","0.0009513542172499001","0.0009513542172499001","0.0009513542172499001","","",""
"118839","0.0009470641962252557","0.0009470641962252557","0.0009470641962252557","","",""
"118841","0.0008203355828300118","0.0008203355828300118","0.0008203355828300118","","",""
"118843","0.0006518381997011602","0.0006518381997011602","0.0006518381997011602","","",""
"118845","0.0006532410625368357","0.0006532410625368357","0.0006532410625368357","","",""
"118849","0.0018420849228277802","0.0018420849228277802","0.0018420849228277802","","",""
"119307","","","","0.004292163532227278","0.004292163532227278","0.004292163532227278"
"119308","","","","0.0031600799411535263","0.0031600799411535263","0.0031600799411535263"
"119310","","","","0.0013414473505690694","0.0013414473505690694","0.0013414473505690694"
"119311","","","","0.001137996674515307","0.001137996674515307","0.001137996674515307"
"119313","","","","0.0007617379305884242","0.0007617379305884242","0.0007617379305884242"
"119315","","","","0.0007956475019454956","0.0007956475019454956","0.0007956475019454956"
"119316","","","","0.0007342397584579885","0.0007342397584579885","0.0007342397584579885"
"119317","","","","0.0007907656254246831","0.0007907656254246831","0.0007907656254246831"
"119322","","","","0.0007542187231592834","0.0007542187231592834","0.0007542187231592834"
"119323","","","","0.0007937834598124027","0.0007937834598124027","0.0007937834598124027"
"119325","","","","0.000800603476818651","0.000800603476818651","0.000800603476818651"
"119326","","","","0.0008261550101451576","0.0008261550101451576","0.0008261550101451576"
"119327","","","","0.0007027662359178066","0.0007027662359178066","0.0007027662359178066"
"119329","","","","0.0008531123748980463","0.0008531123748980463","0.0008531123748980463"
"119330","","","","0.0007065350655466318","0.0007065350655466318","0.0007065350655466318"
"119332","","","","0.0008422732353210449","0.0008422732353210449","0.0008422732353210449"
"119333","","","","0.0008027022122405469","0.0008027022122405469","0.0008027022122405469"
"119334","","","","0.0008836919441819191","0.0008836919441819191","0.0008836919441819191"
"119335","","","","0.0008580252761021256","0.0008580252761021256","0.0008580252761021256"
"119336","","","","0.0008869381854310632","0.0008869381854310632","0.0008869381854310632"
"119337","","","","0.0009569838875904679","0.0009569838875904679","0.0009569838875904679"
"119338","","","","0.0009361989796161652","0.0009361989796161652","0.0009361989796161652"
"119339","","","","0.0009996462613344193","0.0009996462613344193","0.0009996462613344193"
"119340","","","","0.0010915568564087152","0.0010915568564087152","0.0010915568564087152"
"119342","","","","0.0011441915994510055","0.0011441915994510055","0.0011441915994510055"
"119343","","","","0.0014205266488716006","0.0014205266488716006","0.0014205266488716006"
"119345","","","","0.0016408292576670647","0.0016408292576670647","0.0016408292576670647"
"119346","","","","0.0016054995357990265","0.0016054995357990265","0.0016054995357990265"
"119347","","","","0.001427298178896308","0.001427298178896308","0.001427298178896308"
"119348","","","","0.0013535420875996351","0.0013535420875996351","0.0013535420875996351"
"119350","","","","0.0003606236132327467","0.0003606236132327467","0.0003606236132327467"
"119352","","","","0.0006376344827003777","0.0006376344827003777","0.0006376344827003777"
"119353","","","","0.0007777539431117475","0.0007777539431117475","0.0007777539431117475"
"119354","","","","0.0009173793951049447","0.0009173793951049447","0.0009173793951049447"
"119355","","","","0.0008311927667818964","0.0008311927667818964","0.0008311927667818964"
"119357","","","","0.0010283099254593253","0.0010283099254593253","0.0010283099254593253"
"119358","","","","0.00092654163017869","0.00092654163017869","0.00092654163017869"
"119359","","","","0.0009798879036679864","0.0009798879036679864","0.0009798879036679864"
"119361","","","","0.0009349560714326799","0.0009349560714326799","0.0009349560714326799"
"119363","","","","0.0009554684511385858","0.0009554684511385858","0.0009554684511385858"
"119366","","","","0.000888630747795105","0.000888630747795105","0.000888630747795105"
"119368","","","","0.0010349004296585917","0.0010349004296585917","0.0010349004296585917"
"119370","","","","0.0010432028211653233","0.0010432028211653233","0.0010432028211653233"
"119372","","","","0.0009564656065776944","0.0009564656065776944","0.0009564656065776944"
"119378","","","","0.0010601046960800886","0.0010601046960800886","0.0010601046960800886"
"119379","","","","0.001097342581488192","0.001097342581488192","0.001097342581488192"
"119381","","","","0.0010601169196888804","0.0010601169196888804","0.0010601169196888804"
"119383","","","","0.0007888607797212899","0.0007888607797212899","0.0007888607797212899"
"119385","","","","0.0005561159341596067","0.0005561159341596067","0.0005561159341596067"
"119389","","","","0.0008259713067673147","0.0008259713067673147","0.0008259713067673147"
"120748","0.0017121697310358286","0.0017121697310358286","0.0017121697310358286","","",""
"120749","0.001121167908422649","0.001121167908422649","0.001121167908422649","","",""
"120750","0.0003725089773070067","0.0003725089773070067","0.0003725089773070067","","",""
"120752","0.0003538713790476322","0.0003538713790476322","0.0003538713790476322","","",""
"120753","0.0003972815757151693","0.0003972815757151693","0.0003972815757151693","","",""
"120756","0.0004008479882031679","0.0004008479882031679","0.0004008479882031679","","",""
"120757","0.00039323241799138486","0.00039323241799138486","0.00039323241799138486","","",""
"120758","0.0004066995461471379","0.0004066995461471379","0.0004066995461471379","","",""
"120760","0.00037302030250430107","0.00037302030250430107","0.00037302030250430107","","",""
"120761","0.0004104842955712229","0.0004104842955712229","0.0004104842955712229","","",""
"120765","0.0003852011577691883","0.0003852011577691883","0.0003852011577691883","","",""
"120767","0.000364707171684131","0.000364707171684131","0.000364707171684131","","",""
"120768","0.0003704471164382994","0.0003704471164382994","0.0003704471164382994","","",""
"120769","0.0003587955143302679","0.0003587955143302679","0.0003587955143302679","","",""
"120770","0.0003726337745320052","0.0003726337745320052","0.0003726337745320052","","",""
"120771","0.0003359693509992212","0.0003359693509992212","0.0003359693509992212","","",""
"120773","0.000336260098265484","0.000336260098265484","0.000336260098265484","","",""
"120776","0.0003415397659409791","0.0003415397659409791","0.0003415397659409791","","",""
"120777","0.0003410463978070766","0.0003410463978070766","0.0003410463978070766","","",""
"120778","0.00035682981251738966","0.00035682981251738966","0.00035682981251738966","","",""
"120779","0.00030441652052104473","0.00030441652052104473","0.00030441652052104473","","",""
"120780","0.00035933972685597837","0.00035933972685597837","0.00035933972685597837","","",""
"120781","0.0003138505853712559","0.0003138505853712559","0.0003138505853712559","","",""
"120782","0.0002903897257056087","0.0002903897257056087","0.0002903897257056087","","",""
"120784","0.0002832545433193445","0.0002832545433193445","0.0002832545433193445","","",""
"120788","0.0004743519821204245","0.0004743519821204245","0.0004743519821204245","","",""
"120789","0.0006757404771633446","0.0006757404771633446","0.0006757404771633446","","",""
"120790","0.0004280459543224424","0.0004280459543224424","0.0004280459543224424","","",""
"120791","0.0004930930444970727","0.0004930930444970727","0.0004930930444970727","","",""
"120793","0.00036453534266911447","0.00036453534266911447","0.00036453534266911447","","",""
"120794","0.0003813336952589452","0.0003813336952589452","0.0003813336952589452","","",""
"120795","0.00039748355629853904","0.00039748355629853904","0.00039748355629853904","","",""
"120796","0.0003841973084490746","0.0003841973084490746","0.0003841973084490746","","",""
"120798","0.000424596801167354","0.000424596801167354","0.000424596801167354","","",""
"120799","0.00038385624065995216","0.00038385624065995216","0.00038385624065995216","","",""
"120800","0.0004351798561401665","0.0004351798561401665","0.0004351798561401665","","",""
"120801","0.00040538431494496763","0.00040538431494496763","0.00040538431494496763","","",""
"120802","0.0003894422552548349","0.0003894422552548349","0.0003894422552548349","","",""
"120803","0.0004117446078453213","0.0004117446078453213","0.0004117446078453213","","",""
"120804","0.0003750407777260989","0.0003750407777260989","0.0003750407777260989","","",""
"120806","0.00038751703687012196","0.00038751703687012196","0.00038751703687012196","","",""
"120807","0.0003792713105212897","0.0003792713105212897","0.0003792713105212897","","",""
"120809","0.00039181773900054395","0.00039181773900054395","0.00039181773900054395","","",""
"120812","0.0003656176559161395","0.0003656176559161395","0.0003656176559161395","","",""
"120813","0.00036622173502109945","0.00036622173502109945","0.00036622173502109945","","",""
"120815","0.000352739094523713","0.000352739094523713","0.000352739094523713","","",""
"120816","0.0003641261428128928","0.0003641261428128928","0.0003641261428128928","","",""
"120818","0.00032538649975322187","0.00032538649975322187","0.00032538649975322187","","",""
"120820","0.00030879100086167455","0.00030879100086167455","0.00030879100086167455","","",""
"120821","0.00029605135205201805","0.00029605135205201805","0.00029605135205201805","","",""
"120824","0.00024972271057777107","0.00024972271057777107","0.00024972271057777107","","",""
"120825","0.00026571680791676044","0.00026571680791676044","0.00026571680791676044","","",""
"120827","0.0002580572327133268","0.0002580572327133268","0.0002580572327133268","","",""
"120828","0.0003337347588967532","0.0003337347588967532","0.0003337347588967532","","",""
"120829","0.00029750794055871665","0.00029750794055871665","0.00029750794055871665","","",""
"120830","0.0004750153166241944","0.0004750153166241944","0.0004750153166241944","","",""
"120831","0.000429533509304747","0.000429533509304747","0.000429533509304747","","",""
"121297","","","","0.002489101840183139","0.002489101840183139","0.002489101840183139"
"121298","","","","0.0016155090415850282","0.0016155090415850282","0.0016155090415850282"
"121299","","","","0.0004868815594818443","0.0004868815594818443","0.0004868815594818443"
"121301","","","","0.00035012877197004855","0.00035012877197004855","0.00035012877197004855"
"121302","","","","0.00038297014543786645","0.00038297014543786645","0.00038297014543786645"
"121305","","","","0.0003419960557948798","0.0003419960557948798","0.0003419960557948798"
"121306","","","","0.000324262393405661","0.000324262393405661","0.000324262393405661"
"121307","","","","0.0003278228687122464","0.0003278228687122464","0.0003278228687122464"
"121309","","","","0.00029032197198830545","0.00029032197198830545","0.00029032197198830545"
"121310","","","","0.00032342440681532025","0.00032342440681532025","0.00032342440681532025"
"121314","","","","0.0002970101486425847","0.0002970101486425847","0.0002970101486425847"
"121316","","","","0.00031926584779284894","0.00031926584779284894","0.00031926584779284894"
"121317","","","","0.00029742540209554136","0.00029742540209554136","0.00029742540209554136"
"121318","","","","0.0003341921838000417","0.0003341921838000417","0.0003341921838000417"
"121319","","","","0.00033866509329527617","0.00033866509329527617","0.00033866509329527617"
"121320","","","","0.0003100629837717861","0.0003100629837717861","0.0003100629837717861"
"121322","","","","0.00033124396577477455","0.00033124396577477455","0.00033124396577477455"
"121325","","","","0.0003459767031017691","0.0003459767031017691","0.0003459767031017691"
"121326","","","","0.0003463456523604691","0.0003463456523604691","0.0003463456523604691"
"121327","","","","0.000396544870454818","0.000396544870454818","0.000396544870454818"
"121328","","","","0.00036592246033251286","0.00036592246033251286","0.00036592246033251286"
"121329","","","","0.0004367294895928353","0.0004367294895928353","0.0004367294895928353"
"121330","","","","0.0004932757583446801","0.0004932757583446801","0.0004932757583446801"
"121331","","","","0.0004681181162595749","0.0004681181162595749","0.0004681181162595749"
"121333","","","","0.0006626565591432154","0.0006626565591432154","0.0006626565591432154"
"121337","","","","0.0005852100439369678","0.0005852100439369678","0.0005852100439369678"
"121338","","","","0.0006340242107398808","0.0006340242107398808","0.0006340242107398808"
"121339","","","","0.0003086860233452171","0.0003086860233452171","0.0003086860233452171"
"121340","","","","0.00036622906918637455","0.00036622906918637455","0.00036622906918637455"
"121342","","","","0.0003379936097189784","0.0003379936097189784","0.0003379936097189784"
"121343","","","","0.0003526366490405053","0.0003526366490405053","0.0003526366490405053"
"121344","","","","0.00031110350391827524","0.00031110350391827524","0.00031110350391827524"
"121345","","","","0.00029582635033875704","0.00029582635033875704","0.00029582635033875704"
"121347","","","","0.00030084684840403497","0.00030084684840403497","0.00030084684840403497"
"121348","","","","0.00028231210308149457","0.00028231210308149457","0.00028231210308149457"
"121349","","","","0.0003020910080522299","0.0003020910080522299","0.0003020910080522299"
"121350","","","","0.0002856698993127793","0.0002856698993127793","0.0002856698993127793"
"121351","","","","0.00028911270783282816","0.00028911270783282816","0.00028911270783282816"
"121352","","","","0.00031653832411393523","0.00031653832411393523","0.00031653832411393523"
"121353","","","","0.0002840062079485506","0.0002840062079485506","0.0002840062079485506"
"121355","","","","0.00033156925928778946","0.00033156925928778946","0.00033156925928778946"
"121356","","","","0.00031405777554027736","0.00031405777554027736","0.00031405777554027736"
"121358","","","","0.0003654574975371361","0.0003654574975371361","0.0003654574975371361"
"121361","","","","0.0003551243571564555","0.0003551243571564555","0.0003551243571564555"
"121362","","","","0.00033904085285030305","0.00033904085285030305","0.00033904085285030305"
"121364","","","","0.00034813457750715315","0.00034813457750715315","0.00034813457750715315"
"121365","","","","0.0003336686349939555","0.0003336686349939555","0.0003336686349939555"
"121367","","","","0.00032765523064881563","0.00032765523064881563","0.00032765523064881563"
"121369","","","","0.00033211862319149077","0.00033211862319149077","0.00033211862319149077"
