[train batch 300] avg inter-batch gap=0.0031s, avg compute=0.0176s
[train batch 350] avg inter-batch gap=0.0049s, avg compute=0.0192s
[train batch 400] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 450] avg inter-batch gap=0.0037s, avg compute=0.0178s
[train batch 500] avg inter-batch gap=0.0040s, avg compute=0.0184s
[train batch 550] avg inter-batch gap=0.0049s, avg compute=0.0190s
[train batch 600] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 650] avg inter-batch gap=0.0049s, avg compute=0.0190s
[train batch 700] avg inter-batch gap=0.0039s, avg compute=0.0180s
[train batch 750] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 800] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 850] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 900] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 950] avg inter-batch gap=0.0043s, avg compute=0.0185s
[train batch 1000] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 1050] avg inter-batch gap=0.0038s, avg compute=0.0183s
[train batch 1100] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 1150] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 1200] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 1250] avg inter-batch gap=0.0043s, avg compute=0.0184s
[train batch 1300] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 1350] avg inter-batch gap=0.0042s, avg compute=0.0185s
[epoch 13] epoch_time=245.56s, inter-batch gap=0.0040s, compute=0.0183s
[train batch 50] avg inter-batch gap=0.0037s, avg compute=0.0182s
[train batch 100] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 150] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 200] avg inter-batch gap=0.0043s, avg compute=0.0184s
[train batch 250] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 300] avg inter-batch gap=0.0044s, avg compute=0.0186s
[train batch 350] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 400] avg inter-batch gap=0.0040s, avg compute=0.0181s
[train batch 450] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 500] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 550] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 600] avg inter-batch gap=0.0039s, avg compute=0.0180s
[train batch 650] avg inter-batch gap=0.0041s, avg compute=0.0182s
[train batch 700] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 750] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 800] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 850] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 900] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 950] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 1000] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 1050] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 1100] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 1150] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 1200] avg inter-batch gap=0.0040s, avg compute=0.0184s
[train batch 1250] avg inter-batch gap=0.0033s, avg compute=0.0178s
[train batch 1300] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 1350] avg inter-batch gap=0.0036s, avg compute=0.0179s
[epoch 14] epoch_time=244.65s, inter-batch gap=0.0038s, compute=0.0181s
[train batch 50] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 100] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 150] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 200] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 250] avg inter-batch gap=0.0043s, avg compute=0.0187s
[train batch 300] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 350] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 400] avg inter-batch gap=0.0037s, avg compute=0.0182s
[train batch 450] avg inter-batch gap=0.0033s, avg compute=0.0176s
[train batch 500] avg inter-batch gap=0.0040s, avg compute=0.0180s
[train batch 550] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 600] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 650] avg inter-batch gap=0.0046s, avg compute=0.0188s
[train batch 700] avg inter-batch gap=0.0040s, avg compute=0.0181s
[train batch 750] avg inter-batch gap=0.0043s, avg compute=0.0183s
[train batch 800] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 850] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 900] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 950] avg inter-batch gap=0.0040s, avg compute=0.0184s
[train batch 1000] avg inter-batch gap=0.0043s, avg compute=0.0185s
[train batch 1050] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 1100] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 1150] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 1200] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 1250] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 1300] avg inter-batch gap=0.0041s, avg compute=0.0186s
[train batch 1350] avg inter-batch gap=0.0042s, avg compute=0.0186s
[epoch 15] epoch_time=245.35s, inter-batch gap=0.0039s, compute=0.0181s
[train batch 50] avg inter-batch gap=0.0047s, avg compute=0.0187s
[train batch 100] avg inter-batch gap=0.0035s, avg compute=0.0180s
[train batch 150] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 200] avg inter-batch gap=0.0048s, avg compute=0.0191s
[train batch 250] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 300] avg inter-batch gap=0.0041s, avg compute=0.0182s
[train batch 350] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 400] avg inter-batch gap=0.0042s, avg compute=0.0186s
[train batch 450] avg inter-batch gap=0.0031s, avg compute=0.0176s
[train batch 500] avg inter-batch gap=0.0034s, avg compute=0.0175s
[train batch 550] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 600] avg inter-batch gap=0.0040s, avg compute=0.0184s
[train batch 650] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 700] avg inter-batch gap=0.0044s, avg compute=0.0187s
[train batch 750] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 800] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 850] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 900] avg inter-batch gap=0.0047s, avg compute=0.0188s
[train batch 950] avg inter-batch gap=0.0047s, avg compute=0.0190s
[train batch 1000] avg inter-batch gap=0.0039s, avg compute=0.0183s
[train batch 1050] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 1100] avg inter-batch gap=0.0038s, avg compute=0.0179s
[train batch 1150] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 1200] avg inter-batch gap=0.0033s, avg compute=0.0176s
[train batch 1250] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 1300] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 1350] avg inter-batch gap=0.0040s, avg compute=0.0182s
[epoch 16] epoch_time=245.18s, inter-batch gap=0.0039s, compute=0.0182s
[train batch 50] avg inter-batch gap=0.0041s, avg compute=0.0182s
[train batch 100] avg inter-batch gap=0.0044s, avg compute=0.0187s
[train batch 150] avg inter-batch gap=0.0042s, avg compute=0.0183s
[train batch 200] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 250] avg inter-batch gap=0.0044s, avg compute=0.0184s
[train batch 300] avg inter-batch gap=0.0033s, avg compute=0.0177s
[train batch 350] avg inter-batch gap=0.0033s, avg compute=0.0178s
[train batch 400] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 450] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 500] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 550] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 600] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 650] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 700] avg inter-batch gap=0.0038s, avg compute=0.0179s
[train batch 750] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 800] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 850] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 900] avg inter-batch gap=0.0042s, avg compute=0.0186s
[train batch 950] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 1000] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 1050] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 1100] avg inter-batch gap=0.0044s, avg compute=0.0186s
[train batch 1150] avg inter-batch gap=0.0041s, avg compute=0.0181s
[train batch 1200] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 1250] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 1300] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 1350] avg inter-batch gap=0.0037s, avg compute=0.0181s
[epoch 17] epoch_time=245.02s, inter-batch gap=0.0039s, compute=0.0182s
[train batch 50] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 100] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 150] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 200] avg inter-batch gap=0.0043s, avg compute=0.0185s
[train batch 250] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 300] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 350] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 400] avg inter-batch gap=0.0041s, avg compute=0.0182s
[train batch 450] avg inter-batch gap=0.0046s, avg compute=0.0188s
[train batch 500] avg inter-batch gap=0.0040s, avg compute=0.0184s
[train batch 550] avg inter-batch gap=0.0036s, avg compute=0.0181s
[train batch 600] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 650] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 700] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 750] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 800] avg inter-batch gap=0.0047s, avg compute=0.0188s
[train batch 850] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 900] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 950] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 1000] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 1050] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 1100] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 1150] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 1200] avg inter-batch gap=0.0043s, avg compute=0.0185s
[train batch 1250] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 1300] avg inter-batch gap=0.0043s, avg compute=0.0185s
[train batch 1350] avg inter-batch gap=0.0033s, avg compute=0.0177s
[epoch 18] epoch_time=245.16s, inter-batch gap=0.0040s, compute=0.0182s
[train batch 50] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 100] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 150] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 200] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 250] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 300] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 350] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 400] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 450] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 500] avg inter-batch gap=0.0033s, avg compute=0.0178s
[train batch 550] avg inter-batch gap=0.0046s, avg compute=0.0189s
[train batch 600] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 650] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 700] avg inter-batch gap=0.0037s, avg compute=0.0182s
[train batch 750] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 800] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 850] avg inter-batch gap=0.0042s, avg compute=0.0182s
[train batch 900] avg inter-batch gap=0.0038s, avg compute=0.0183s
[train batch 950] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 1000] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 1050] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 1100] avg inter-batch gap=0.0044s, avg compute=0.0185s
[train batch 1150] avg inter-batch gap=0.0044s, avg compute=0.0187s
[train batch 1200] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 1250] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 1300] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 1350] avg inter-batch gap=0.0035s, avg compute=0.0178s
[epoch 19] epoch_time=245.21s, inter-batch gap=0.0038s, compute=0.0181s
[train batch 50] avg inter-batch gap=0.0043s, avg compute=0.0185s
[train batch 100] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 150] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 200] avg inter-batch gap=0.0034s, avg compute=0.0179s
[train batch 250] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 300] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 350] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 400] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 450] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 500] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 550] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 600] avg inter-batch gap=0.0040s, avg compute=0.0185s
[train batch 650] avg inter-batch gap=0.0036s, avg compute=0.0181s
[train batch 700] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 750] avg inter-batch gap=0.0039s, avg compute=0.0183s
[train batch 800] avg inter-batch gap=0.0036s, avg compute=0.0181s
[train batch 850] avg inter-batch gap=0.0034s, avg compute=0.0179s
[train batch 900] avg inter-batch gap=0.0044s, avg compute=0.0188s
[train batch 950] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 1000] avg inter-batch gap=0.0039s, avg compute=0.0184s
[train batch 1050] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 1100] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 1150] avg inter-batch gap=0.0040s, avg compute=0.0181s
[train batch 1200] avg inter-batch gap=0.0033s, avg compute=0.0178s
[train batch 1250] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 1300] avg inter-batch gap=0.0048s, avg compute=0.0190s
[train batch 1350] avg inter-batch gap=0.0045s, avg compute=0.0187s
[epoch 20] epoch_time=256.53s, inter-batch gap=0.0039s, compute=0.0182s
[train batch 50] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 100] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 150] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 200] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 250] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 300] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 350] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 400] avg inter-batch gap=0.0034s, avg compute=0.0179s
[train batch 450] avg inter-batch gap=0.0045s, avg compute=0.0187s
[train batch 500] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 550] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 600] avg inter-batch gap=0.0036s, avg compute=0.0182s
[train batch 650] avg inter-batch gap=0.0038s, avg compute=0.0183s
[train batch 700] avg inter-batch gap=0.0042s, avg compute=0.0182s
[train batch 750] avg inter-batch gap=0.0038s, avg compute=0.0183s
[train batch 800] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 850] avg inter-batch gap=0.0041s, avg compute=0.0185s
[train batch 900] avg inter-batch gap=0.0040s, avg compute=0.0184s
[train batch 950] avg inter-batch gap=0.0040s, avg compute=0.0184s
[train batch 1000] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 1050] avg inter-batch gap=0.0039s, avg compute=0.0180s
[train batch 1100] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 1150] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 1200] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 1250] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 1300] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 1350] avg inter-batch gap=0.0041s, avg compute=0.0186s
[epoch 21] epoch_time=245.11s, inter-batch gap=0.0039s, compute=0.0182s
[train batch 50] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 100] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 150] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 200] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 250] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 300] avg inter-batch gap=0.0050s, avg compute=0.0190s
[train batch 350] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 400] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 450] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 500] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 550] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 600] avg inter-batch gap=0.0042s, avg compute=0.0183s
[train batch 650] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 700] avg inter-batch gap=0.0038s, avg compute=0.0178s
[train batch 750] avg inter-batch gap=0.0046s, avg compute=0.0186s
[train batch 800] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 850] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 900] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 950] avg inter-batch gap=0.0033s, avg compute=0.0176s
[train batch 1000] avg inter-batch gap=0.0039s, avg compute=0.0183s
[train batch 1050] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 1100] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 1150] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 1200] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 1250] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 1300] avg inter-batch gap=0.0044s, avg compute=0.0184s
[train batch 1350] avg inter-batch gap=0.0039s, avg compute=0.0181s
[epoch 22] epoch_time=244.82s, inter-batch gap=0.0039s, compute=0.0181s
[train batch 50] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 100] avg inter-batch gap=0.0035s, avg compute=0.0177s
[train batch 150] avg inter-batch gap=0.0033s, avg compute=0.0176s
[train batch 200] avg inter-batch gap=0.0039s, avg compute=0.0180s
[train batch 250] avg inter-batch gap=0.0041s, avg compute=0.0185s
[train batch 300] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 350] avg inter-batch gap=0.0043s, avg compute=0.0184s
[train batch 400] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 450] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 500] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 550] avg inter-batch gap=0.0038s, avg compute=0.0178s
[train batch 600] avg inter-batch gap=0.0035s, avg compute=0.0178s
[train batch 650] avg inter-batch gap=0.0033s, avg compute=0.0178s
[train batch 700] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 750] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 800] avg inter-batch gap=0.0045s, avg compute=0.0189s
[train batch 850] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 900] avg inter-batch gap=0.0043s, avg compute=0.0184s
[train batch 950] avg inter-batch gap=0.0041s, avg compute=0.0185s
[train batch 1000] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 1050] avg inter-batch gap=0.0034s, avg compute=0.0179s
[train batch 1100] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 1150] avg inter-batch gap=0.0045s, avg compute=0.0186s
[train batch 1200] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 1250] avg inter-batch gap=0.0033s, avg compute=0.0175s
[train batch 1300] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 1350] avg inter-batch gap=0.0032s, avg compute=0.0177s
[epoch 23] epoch_time=244.86s, inter-batch gap=0.0038s, compute=0.0181s
[train batch 50] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 100] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 150] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 200] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 250] avg inter-batch gap=0.0038s, avg compute=0.0182s
[train batch 300] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 350] avg inter-batch gap=0.0035s, avg compute=0.0177s
[train batch 400] avg inter-batch gap=0.0036s, avg compute=0.0177s
[train batch 450] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 500] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 550] avg inter-batch gap=0.0038s, avg compute=0.0179s
[train batch 600] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 650] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 700] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 750] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 800] avg inter-batch gap=0.0040s, avg compute=0.0180s
[train batch 850] avg inter-batch gap=0.0040s, avg compute=0.0181s
[train batch 900] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 950] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 1000] avg inter-batch gap=0.0044s, avg compute=0.0186s
[train batch 1050] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 1100] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 1150] avg inter-batch gap=0.0035s, avg compute=0.0177s
[train batch 1200] avg inter-batch gap=0.0036s, avg compute=0.0181s
[train batch 1250] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 1300] avg inter-batch gap=0.0035s, avg compute=0.0177s
[train batch 1350] avg inter-batch gap=0.0034s, avg compute=0.0177s
[epoch 24] epoch_time=244.64s, inter-batch gap=0.0037s, compute=0.0180s
[train batch 50] avg inter-batch gap=0.0037s, avg compute=0.0181s
[train batch 100] avg inter-batch gap=0.0047s, avg compute=0.0190s
[train batch 150] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 200] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 250] avg inter-batch gap=0.0043s, avg compute=0.0184s
[train batch 300] avg inter-batch gap=0.0040s, avg compute=0.0184s
[train batch 350] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 400] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 450] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 500] avg inter-batch gap=0.0043s, avg compute=0.0186s
[train batch 550] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 600] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 650] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 700] avg inter-batch gap=0.0044s, avg compute=0.0186s
[train batch 750] avg inter-batch gap=0.0032s, avg compute=0.0176s
[train batch 800] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 850] avg inter-batch gap=0.0033s, avg compute=0.0178s
[train batch 900] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 950] avg inter-batch gap=0.0044s, avg compute=0.0186s
[train batch 1000] avg inter-batch gap=0.0047s, avg compute=0.0191s
[train batch 1050] avg inter-batch gap=0.0041s, avg compute=0.0182s
[train batch 1100] avg inter-batch gap=0.0033s, avg compute=0.0176s
[train batch 1150] avg inter-batch gap=0.0040s, avg compute=0.0183s
[train batch 1200] avg inter-batch gap=0.0035s, avg compute=0.0180s
[train batch 1250] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 1300] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 1350] avg inter-batch gap=0.0036s, avg compute=0.0179s
[epoch 25] epoch_time=245.40s, inter-batch gap=0.0039s, compute=0.0183s
[train batch 50] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 100] avg inter-batch gap=0.0034s, avg compute=0.0176s
[train batch 150] avg inter-batch gap=0.0033s, avg compute=0.0175s
[train batch 200] avg inter-batch gap=0.0041s, avg compute=0.0184s
[train batch 250] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 300] avg inter-batch gap=0.0037s, avg compute=0.0179s
[train batch 350] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 400] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 450] avg inter-batch gap=0.0036s, avg compute=0.0180s
[train batch 500] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 550] avg inter-batch gap=0.0046s, avg compute=0.0185s
[train batch 600] avg inter-batch gap=0.0038s, avg compute=0.0183s
[train batch 650] avg inter-batch gap=0.0048s, avg compute=0.0191s
[train batch 700] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 750] avg inter-batch gap=0.0041s, avg compute=0.0186s
[train batch 800] avg inter-batch gap=0.0039s, avg compute=0.0183s
[train batch 850] avg inter-batch gap=0.0039s, avg compute=0.0183s
[train batch 900] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 950] avg inter-batch gap=0.0032s, avg compute=0.0176s
[train batch 1000] avg inter-batch gap=0.0041s, avg compute=0.0186s
[train batch 1050] avg inter-batch gap=0.0030s, avg compute=0.0174s
[train batch 1100] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 1150] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 1200] avg inter-batch gap=0.0033s, avg compute=0.0176s
[train batch 1250] avg inter-batch gap=0.0036s, avg compute=0.0179s
[train batch 1300] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 1350] avg inter-batch gap=0.0038s, avg compute=0.0181s
[epoch 26] epoch_time=244.70s, inter-batch gap=0.0037s, compute=0.0180s
[train batch 50] avg inter-batch gap=0.0042s, avg compute=0.0185s
[train batch 100] avg inter-batch gap=0.0042s, avg compute=0.0184s
[train batch 150] avg inter-batch gap=0.0037s, avg compute=0.0180s
[train batch 200] avg inter-batch gap=0.0036s, avg compute=0.0178s
[train batch 250] avg inter-batch gap=0.0034s, avg compute=0.0177s
[train batch 300] avg inter-batch gap=0.0038s, avg compute=0.0181s
[train batch 350] avg inter-batch gap=0.0046s, avg compute=0.0187s
[train batch 400] avg inter-batch gap=0.0035s, avg compute=0.0179s
[train batch 450] avg inter-batch gap=0.0036s, avg compute=0.0181s
[train batch 500] avg inter-batch gap=0.0040s, avg compute=0.0182s
[train batch 550] avg inter-batch gap=0.0046s, avg compute=0.0189s
[train batch 600] avg inter-batch gap=0.0034s, avg compute=0.0178s
[train batch 650] avg inter-batch gap=0.0041s, avg compute=0.0183s
[train batch 700] avg inter-batch gap=0.0039s, avg compute=0.0181s
[train batch 750] avg inter-batch gap=0.0038s, avg compute=0.0180s
[train batch 800] avg inter-batch gap=0.0038s, avg compute=0.0183s
[train batch 850] avg inter-batch gap=0.0039s, avg compute=0.0182s
[train batch 900] avg inter-batch gap=0.0039s, avg compute=0.0181s
