"Step","train_mp3 - val_batch_energy_rel_error","train_mp3 - val_batch_energy_rel_error__MIN","train_mp3 - val_batch_energy_rel_error__MAX","train_mp2 - val_batch_energy_rel_error","train_mp2 - val_batch_energy_rel_error__MIN","train_mp2 - val_batch_energy_rel_error__MAX"
"45707","0.05194152146577835","0.05194152146577835","0.05194152146577835","0.10437506437301636","0.10437506437301636","0.10437506437301636"
"45710","0.05485650151968002","0.05485650151968002","0.05485650151968002","0.1347096562385559","0.1347096562385559","0.1347096562385559"
"45712","0.04826731979846954","0.04826731979846954","0.04826731979846954","0.11764293909072876","0.11764293909072876","0.11764293909072876"
"45714","0.0538596585392952","0.0538596585392952","0.0538596585392952","0.08945991843938828","0.08945991843938828","0.08945991843938828"
"45715","0.061236754059791565","0.061236754059791565","0.061236754059791565","0.07966189086437225","0.07966189086437225","0.07966189086437225"
"45717","0.10051796585321426","0.10051796585321426","0.10051796585321426","0.13363072276115417","0.13363072276115417","0.13363072276115417"
"45720","0.14035513997077942","0.14035513997077942","0.14035513997077942","0.09455293416976929","0.09455293416976929","0.09455293416976929"
"45721","0.0760081484913826","0.0760081484913826","0.0760081484913826","0.061605848371982574","0.061605848371982574","0.061605848371982574"
"45723","0.056098610162734985","0.056098610162734985","0.056098610162734985","0.03799770772457123","0.03799770772457123","0.03799770772457123"
"45731","0.03492303937673569","0.03492303937673569","0.03492303937673569","0.04207652807235718","0.04207652807235718","0.04207652807235718"
"45732","0.03248073533177376","0.03248073533177376","0.03248073533177376","0.03674842789769173","0.03674842789769173","0.03674842789769173"
"45734","0.034490011632442474","0.034490011632442474","0.034490011632442474","0.03656179457902908","0.03656179457902908","0.03656179457902908"
"45735","0.03449235484004021","0.03449235484004021","0.03449235484004021","0.039587415754795074","0.039587415754795074","0.039587415754795074"
"45736","0.034200213849544525","0.034200213849544525","0.034200213849544525","0.04467862844467163","0.04467862844467163","0.04467862844467163"
"45739","0.03467084839940071","0.03467084839940071","0.03467084839940071","0.0450633242726326","0.0450633242726326","0.0450633242726326"
"45740","0.033245183527469635","0.033245183527469635","0.033245183527469635","0.04202878102660179","0.04202878102660179","0.04202878102660179"
"45741","0.03010787069797516","0.03010787069797516","0.03010787069797516","0.04537121579051018","0.04537121579051018","0.04537121579051018"
"45743","0.02954062446951866","0.02954062446951866","0.02954062446951866","0.044504936784505844","0.044504936784505844","0.044504936784505844"
"45745","0.02688658982515335","0.02688658982515335","0.02688658982515335","0.041797470301389694","0.041797470301389694","0.041797470301389694"
"45746","0.025987792760133743","0.025987792760133743","0.025987792760133743","0.041611019521951675","0.041611019521951675","0.041611019521951675"
"45748","0.027679506689310074","0.027679506689310074","0.027679506689310074","0.03449567034840584","0.03449567034840584","0.03449567034840584"
"45750","0.029051028192043304","0.029051028192043304","0.029051028192043304","0.02800387516617775","0.02800387516617775","0.02800387516617775"
"45751","0.02661210112273693","0.02661210112273693","0.02661210112273693","0.024238821119070053","0.024238821119070053","0.024238821119070053"
"45752","0.035479217767715454","0.035479217767715454","0.035479217767715454","0.037202153354883194","0.037202153354883194","0.037202153354883194"
"45753","0.04184145852923393","0.04184145852923393","0.04184145852923393","0.041086189448833466","0.041086189448833466","0.041086189448833466"
"45754","0.036185815930366516","0.036185815930366516","0.036185815930366516","0.04137081280350685","0.04137081280350685","0.04137081280350685"
"45755","0.04119397699832916","0.04119397699832916","0.04119397699832916","0.05738415569067001","0.05738415569067001","0.05738415569067001"
"45756","0.05040143430233002","0.05040143430233002","0.05040143430233002","0.04253353923559189","0.04253353923559189","0.04253353923559189"
"45757","0.07372123003005981","0.07372123003005981","0.07372123003005981","0.04476999491453171","0.04476999491453171","0.04476999491453171"
"45758","0.10458914935588837","0.10458914935588837","0.10458914935588837","0.06452307105064392","0.06452307105064392","0.06452307105064392"
"45761","0.12229635566473007","0.12229635566473007","0.12229635566473007","0.06313866376876831","0.06313866376876831","0.06313866376876831"
"47667","0.0182042196393013","0.0182042196393013","0.0182042196393013","0.02005438134074211","0.02005438134074211","0.02005438134074211"
"47668","0.029214587062597275","0.029214587062597275","0.029214587062597275","0.05159379914402962","0.05159379914402962","0.05159379914402962"
"47671","0.053848981857299805","0.053848981857299805","0.053848981857299805","0.05170425400137901","0.05170425400137901","0.05170425400137901"
"47672","0.041473016142845154","0.041473016142845154","0.041473016142845154","0.03777489811182022","0.03777489811182022","0.03777489811182022"
"47674","0.027450058609247208","0.027450058609247208","0.027450058609247208","0.024945653975009918","0.024945653975009918","0.024945653975009918"
"47677","0.015200547873973846","0.015200547873973846","0.015200547873973846","0.021987615153193474","0.021987615153193474","0.021987615153193474"
"47678","0.01400727778673172","0.01400727778673172","0.01400727778673172","0.022474002093076706","0.022474002093076706","0.022474002093076706"
"47679","0.013965753838419914","0.013965753838419914","0.013965753838419914","0.021069586277008057","0.021069586277008057","0.021069586277008057"
"47681","0.012698879465460777","0.012698879465460777","0.012698879465460777","0.022402195259928703","0.022402195259928703","0.022402195259928703"
"47682","0.013921895995736122","0.013921895995736122","0.013921895995736122","0.022719301283359528","0.022719301283359528","0.022719301283359528"
"47684","0.012967374175786972","0.012967374175786972","0.012967374175786972","0.019489217549562454","0.019489217549562454","0.019489217549562454"
"47686","0.015604160726070404","0.015604160726070404","0.015604160726070404","0.017829086631536484","0.017829086631536484","0.017829086631536484"
"47687","0.01527757290750742","0.01527757290750742","0.01527757290750742","0.016538940370082855","0.016538940370082855","0.016538940370082855"
"47689","0.015040204860270023","0.015040204860270023","0.015040204860270023","0.01388647872954607","0.01388647872954607","0.01388647872954607"
"47691","0.020448070019483566","0.020448070019483566","0.020448070019483566","0.01337764784693718","0.01337764784693718","0.01337764784693718"
"47693","0.019213687628507614","0.019213687628507614","0.019213687628507614","0.013144019059836864","0.013144019059836864","0.013144019059836864"
"47694","0.02005615644156933","0.02005615644156933","0.02005615644156933","0.012225288897752762","0.012225288897752762","0.012225288897752762"
"47695","0.0176540557295084","0.0176540557295084","0.0176540557295084","0.014431498944759369","0.014431498944759369","0.014431498944759369"
"47696","0.020871790125966072","0.020871790125966072","0.020871790125966072","0.015500668436288834","0.015500668436288834","0.015500668436288834"
"47697","0.02017330750823021","0.02017330750823021","0.02017330750823021","0.016055529937148094","0.016055529937148094","0.016055529937148094"
"47698","0.020040318369865417","0.020040318369865417","0.020040318369865417","0.017147298902273178","0.017147298902273178","0.017147298902273178"
"47699","0.017803067341446877","0.017803067341446877","0.017803067341446877","0.01922997459769249","0.01922997459769249","0.01922997459769249"
"47700","0.01994907855987549","0.01994907855987549","0.01994907855987549","0.019405897706747055","0.019405897706747055","0.019405897706747055"
"47701","0.015156637877225876","0.015156637877225876","0.015156637877225876","0.02153717912733555","0.02153717912733555","0.02153717912733555"
"47702","0.017091620713472366","0.017091620713472366","0.017091620713472366","0.020380407571792603","0.020380407571792603","0.020380407571792603"
"47703","0.013998450711369514","0.013998450711369514","0.013998450711369514","0.02774984762072563","0.02774984762072563","0.02774984762072563"
"47704","0.02076409012079239","0.02076409012079239","0.02076409012079239","0.0250703115016222","0.0250703115016222","0.0250703115016222"
"47706","0.03888598829507828","0.03888598829507828","0.03888598829507828","0.048555925488471985","0.048555925488471985","0.048555925488471985"
"47709","0.053661614656448364","0.053661614656448364","0.053661614656448364","0.07508986443281174","0.07508986443281174","0.07508986443281174"
"47710","0.052185557782649994","0.052185557782649994","0.052185557782649994","0.10262545943260193","0.10262545943260193","0.10262545943260193"
"47711","0.048428408801555634","0.048428408801555634","0.048428408801555634","0.04680589586496353","0.04680589586496353","0.04680589586496353"
"47712","0.06844806671142578","0.06844806671142578","0.06844806671142578","0.03459194675087929","0.03459194675087929","0.03459194675087929"
"47714","0.03620333597064018","0.03620333597064018","0.03620333597064018","0.028189733624458313","0.028189733624458313","0.028189733624458313"
"47717","0.030784599483013153","0.030784599483013153","0.030784599483013153","0.03153793513774872","0.03153793513774872","0.03153793513774872"
"47718","0.024911776185035706","0.024911776185035706","0.024911776185035706","0.030248865485191345","0.030248865485191345","0.030248865485191345"
"47719","0.026587916538119316","0.026587916538119316","0.026587916538119316","0.027834702283143997","0.027834702283143997","0.027834702283143997"
"47720","0.025478161871433258","0.025478161871433258","0.025478161871433258","0.02784804068505764","0.02784804068505764","0.02784804068505764"
"47722","0.024891354143619537","0.024891354143619537","0.024891354143619537","0.022892341017723083","0.022892341017723083","0.022892341017723083"
"47723","0.02103136107325554","0.02103136107325554","0.02103136107325554","0.021266605705022812","0.021266605705022812","0.021266605705022812"
"47724","0.01921934261918068","0.01921934261918068","0.01921934261918068","0.01715787872672081","0.01715787872672081","0.01715787872672081"
"47726","0.01867210865020752","0.01867210865020752","0.01867210865020752","0.016383832320570946","0.016383832320570946","0.016383832320570946"
"47727","0.01781010627746582","0.01781010627746582","0.01781010627746582","0.015743333846330643","0.015743333846330643","0.015743333846330643"
"47728","0.01761392131447792","0.01761392131447792","0.01761392131447792","0.01417568325996399","0.01417568325996399","0.01417568325996399"
"47729","0.017060428857803345","0.017060428857803345","0.017060428857803345","0.017223844304680824","0.017223844304680824","0.017223844304680824"
"47732","0.01630147360265255","0.01630147360265255","0.01630147360265255","0.01760278269648552","0.01760278269648552","0.01760278269648552"
"47733","0.013983327895402908","0.013983327895402908","0.013983327895402908","0.014851278625428677","0.014851278625428677","0.014851278625428677"
"47736","0.015000350773334503","0.015000350773334503","0.015000350773334503","0.021274251863360405","0.021274251863360405","0.021274251863360405"
"47737","0.013666333630681038","0.013666333630681038","0.013666333630681038","0.01939474232494831","0.01939474232494831","0.01939474232494831"
"47738","0.013464921154081821","0.013464921154081821","0.013464921154081821","0.020234806463122368","0.020234806463122368","0.020234806463122368"
"47739","0.013173599727451801","0.013173599727451801","0.013173599727451801","0.02437763474881649","0.02437763474881649","0.02437763474881649"
"47740","0.013954194262623787","0.013954194262623787","0.013954194262623787","0.021629830822348595","0.021629830822348595","0.021629830822348595"
"47741","0.016705244779586792","0.016705244779586792","0.016705244779586792","0.021586528047919273","0.021586528047919273","0.021586528047919273"
"47742","0.019797030836343765","0.019797030836343765","0.019797030836343765","0.02800022065639496","0.02800022065639496","0.02800022065639496"
"47745","0.028639979660511017","0.028639979660511017","0.028639979660511017","0.037069886922836304","0.037069886922836304","0.037069886922836304"
"47746","0.03738941252231598","0.03738941252231598","0.03738941252231598","0.03254230320453644","0.03254230320453644","0.03254230320453644"
"47747","0.05278968811035156","0.05278968811035156","0.05278968811035156","0.04438267648220062","0.04438267648220062","0.04438267648220062"
"47749","0.13944636285305023","0.13944636285305023","0.13944636285305023","0.05350930616259575","0.05350930616259575","0.05350930616259575"
"47750","0.22211560606956482","0.22211560606956482","0.22211560606956482","0.03957630693912506","0.03957630693912506","0.03957630693912506"
"47751","0.19681689143180847","0.19681689143180847","0.19681689143180847","0.048806946724653244","0.048806946724653244","0.048806946724653244"
"49657","0.015947330743074417","0.015947330743074417","0.015947330743074417","0.01639210805296898","0.01639210805296898","0.01639210805296898"
"49658","0.06251266598701477","0.06251266598701477","0.06251266598701477","0.03098766691982746","0.03098766691982746","0.03098766691982746"
"49659","0.13145995140075684","0.13145995140075684","0.13145995140075684","0.04639628902077675","0.04639628902077675","0.04639628902077675"
"49660","0.11538897454738617","0.11538897454738617","0.11538897454738617","0.041081320494413376","0.041081320494413376","0.041081320494413376"
"49663","0.02036430686712265","0.02036430686712265","0.02036430686712265","0.04687391221523285","0.04687391221523285","0.04687391221523285"
"49664","0.014382265508174896","0.014382265508174896","0.014382265508174896","0.04738466441631317","0.04738466441631317","0.04738466441631317"
"49665","0.013914343900978565","0.013914343900978565","0.013914343900978565","0.03289401903748512","0.03289401903748512","0.03289401903748512"
"49666","0.016129376366734505","0.016129376366734505","0.016129376366734505","0.032885901629924774","0.032885901629924774","0.032885901629924774"
"49667","0.01664414443075657","0.01664414443075657","0.01664414443075657","0.03447919711470604","0.03447919711470604","0.03447919711470604"
"49672","0.023397959768772125","0.023397959768772125","0.023397959768772125","0.035194434225559235","0.035194434225559235","0.035194434225559235"
"49673","0.021839410066604614","0.021839410066604614","0.021839410066604614","0.034835465252399445","0.034835465252399445","0.034835465252399445"
"49677","0.023137079551815987","0.023137079551815987","0.023137079551815987","0.027757398784160614","0.027757398784160614","0.027757398784160614"
"49678","0.02755376696586609","0.02755376696586609","0.02755376696586609","0.03206577152013779","0.03206577152013779","0.03206577152013779"
"49679","0.027773937210440636","0.027773937210440636","0.027773937210440636","0.027976201847195625","0.027976201847195625","0.027976201847195625"
"49680","0.0249481201171875","0.0249481201171875","0.0249481201171875","0.026976775377988815","0.026976775377988815","0.026976775377988815"
"49681","0.03034195862710476","0.03034195862710476","0.03034195862710476","0.026878423988819122","0.026878423988819122","0.026878423988819122"
"49684","0.03560690954327583","0.03560690954327583","0.03560690954327583","0.020420972257852554","0.020420972257852554","0.020420972257852554"
"49685","0.03392873331904411","0.03392873331904411","0.03392873331904411","0.01727203279733658","0.01727203279733658","0.01727203279733658"
"49687","0.05257671698927879","0.05257671698927879","0.05257671698927879","0.016142066568136215","0.016142066568136215","0.016142066568136215"
"49690","0.09518912434577942","0.09518912434577942","0.09518912434577942","0.02604261040687561","0.02604261040687561","0.02604261040687561"
"49691","0.10263995826244354","0.10263995826244354","0.10263995826244354","0.026723159477114677","0.026723159477114677","0.026723159477114677"
"49693","0.10885400325059891","0.10885400325059891","0.10885400325059891","0.03431897237896919","0.03431897237896919","0.03431897237896919"
"49694","0.09102296829223633","0.09102296829223633","0.09102296829223633","0.026897437870502472","0.026897437870502472","0.026897437870502472"
"49696","0.13025890290737152","0.13025890290737152","0.13025890290737152","0.04057532548904419","0.04057532548904419","0.04057532548904419"
"49697","0.12951447069644928","0.12951447069644928","0.12951447069644928","0.048359207808971405","0.048359207808971405","0.048359207808971405"
"49699","0.058177217841148376","0.058177217841148376","0.058177217841148376","0.08096310496330261","0.08096310496330261","0.08096310496330261"
"49702","0.026749074459075928","0.026749074459075928","0.026749074459075928","0.03267132490873337","0.03267132490873337","0.03267132490873337"
"49704","0.03269901126623154","0.03269901126623154","0.03269901126623154","0.022883884608745575","0.022883884608745575","0.022883884608745575"
"49705","0.04806256294250488","0.04806256294250488","0.04806256294250488","0.025611799210309982","0.025611799210309982","0.025611799210309982"
"49706","0.04738438501954079","0.04738438501954079","0.04738438501954079","0.0263811107724905","0.0263811107724905","0.0263811107724905"
"49707","0.05113767459988594","0.05113767459988594","0.05113767459988594","0.03802838921546936","0.03802838921546936","0.03802838921546936"
"49709","0.04456458240747452","0.04456458240747452","0.04456458240747452","0.04045102745294571","0.04045102745294571","0.04045102745294571"
"49710","0.04624723643064499","0.04624723643064499","0.04624723643064499","0.05033561587333679","0.05033561587333679","0.05033561587333679"
"49713","0.045167457312345505","0.045167457312345505","0.045167457312345505","0.051997583359479904","0.051997583359479904","0.051997583359479904"
"49714","0.03802558034658432","0.03802558034658432","0.03802558034658432","0.04524991288781166","0.04524991288781166","0.04524991288781166"
"49715","0.03763597831130028","0.03763597831130028","0.03763597831130028","0.04741549491882324","0.04741549491882324","0.04741549491882324"
"49717","0.03662090376019478","0.03662090376019478","0.03662090376019478","0.04689532890915871","0.04689532890915871","0.04689532890915871"
"49718","0.03324994817376137","0.03324994817376137","0.03324994817376137","0.04300821200013161","0.04300821200013161","0.04300821200013161"
"49719","0.03653417527675629","0.03653417527675629","0.03653417527675629","0.04693281650543213","0.04693281650543213","0.04693281650543213"
"49721","0.03190406411886215","0.03190406411886215","0.03190406411886215","0.042897213250398636","0.042897213250398636","0.042897213250398636"
"49722","0.03121274709701538","0.03121274709701538","0.03121274709701538","0.04356903210282326","0.04356903210282326","0.04356903210282326"
"49723","0.030342821031808853","0.030342821031808853","0.030342821031808853","0.04303205385804176","0.04303205385804176","0.04303205385804176"
"49727","0.026274822652339935","0.026274822652339935","0.026274822652339935","0.0372626930475235","0.0372626930475235","0.0372626930475235"
"49728","0.026454731822013855","0.026454731822013855","0.026454731822013855","0.039726655930280685","0.039726655930280685","0.039726655930280685"
"49729","0.025187738239765167","0.025187738239765167","0.025187738239765167","0.04077724367380142","0.04077724367380142","0.04077724367380142"
"49732","0.036889053881168365","0.036889053881168365","0.036889053881168365","0.037670716643333435","0.037670716643333435","0.037670716643333435"
"49733","0.03845364227890968","0.03845364227890968","0.03845364227890968","0.041347578167915344","0.041347578167915344","0.041347578167915344"
"49734","0.036535412073135376","0.036535412073135376","0.036535412073135376","0.035966143012046814","0.035966143012046814","0.035966143012046814"
"49736","0.03667888790369034","0.03667888790369034","0.03667888790369034","0.03593137487769127","0.03593137487769127","0.03593137487769127"
"49737","0.031619634479284286","0.031619634479284286","0.031619634479284286","0.020118165761232376","0.020118165761232376","0.020118165761232376"
"49738","0.04254423826932907","0.04254423826932907","0.04254423826932907","0.03846581652760506","0.03846581652760506","0.03846581652760506"
"49739","0.039169132709503174","0.039169132709503174","0.039169132709503174","0.03524620831012726","0.03524620831012726","0.03524620831012726"
"49740","0.023552654311060905","0.023552654311060905","0.023552654311060905","0.03837297484278679","0.03837297484278679","0.03837297484278679"
"49741","0.02453283965587616","0.02453283965587616","0.02453283965587616","0.041225261986255646","0.041225261986255646","0.041225261986255646"
"51648","0.08592775464057922","0.08592775464057922","0.08592775464057922","0.03087528422474861","0.03087528422474861","0.03087528422474861"
"51652","0.05147470161318779","0.05147470161318779","0.05147470161318779","0.030334316194057465","0.030334316194057465","0.030334316194057465"
"51653","0.04558853805065155","0.04558853805065155","0.04558853805065155","0.018590621650218964","0.018590621650218964","0.018590621650218964"
"51655","0.060382209718227386","0.060382209718227386","0.060382209718227386","0.01519297156482935","0.01519297156482935","0.01519297156482935"
"51656","0.06018044054508209","0.06018044054508209","0.06018044054508209","0.017097018659114838","0.017097018659114838","0.017097018659114838"
"51657","0.062410078942775726","0.062410078942775726","0.062410078942775726","0.016301840543746948","0.016301840543746948","0.016301840543746948"
"51658","0.059477463364601135","0.059477463364601135","0.059477463364601135","0.016926785930991173","0.016926785930991173","0.016926785930991173"
"51659","0.0670628622174263","0.0670628622174263","0.0670628622174263","0.01744825765490532","0.01744825765490532","0.01744825765490532"
"51660","0.06050075590610504","0.06050075590610504","0.06050075590610504","0.018550720065832138","0.018550720065832138","0.018550720065832138"
"51663","0.05688440799713135","0.05688440799713135","0.05688440799713135","0.021473489701747894","0.021473489701747894","0.021473489701747894"
"51664","0.05629987269639969","0.05629987269639969","0.05629987269639969","0.019231896847486496","0.019231896847486496","0.019231896847486496"
"51665","0.05898990109562874","0.05898990109562874","0.05898990109562874","0.021940723061561584","0.021940723061561584","0.021940723061561584"
"51666","0.060735877603292465","0.060735877603292465","0.060735877603292465","0.022146686911582947","0.022146686911582947","0.022146686911582947"
"51667","0.0530519038438797","0.0530519038438797","0.0530519038438797","0.021536894142627716","0.021536894142627716","0.021536894142627716"
"51668","0.05878220126032829","0.05878220126032829","0.05878220126032829","0.023494504392147064","0.023494504392147064","0.023494504392147064"
"51672","0.05861613154411316","0.05861613154411316","0.05861613154411316","0.022981014102697372","0.022981014102697372","0.022981014102697372"
"51673","0.06405788660049438","0.06405788660049438","0.06405788660049438","0.02061549201607704","0.02061549201607704","0.02061549201607704"
"51674","0.05689997225999832","0.05689997225999832","0.05689997225999832","0.02260953187942505","0.02260953187942505","0.02260953187942505"
"51675","0.06276491284370422","0.06276491284370422","0.06276491284370422","0.021512899547815323","0.021512899547815323","0.021512899547815323"
"51678","0.06782536208629608","0.06782536208629608","0.06782536208629608","0.024678759276866913","0.024678759276866913","0.024678759276866913"
"51680","0.07185633480548859","0.07185633480548859","0.07185633480548859","0.024224596098065376","0.024224596098065376","0.024224596098065376"
"51681","0.07631063461303711","0.07631063461303711","0.07631063461303711","0.025361932814121246","0.025361932814121246","0.025361932814121246"
"51682","0.07200656086206436","0.07200656086206436","0.07200656086206436","0.030350562185049057","0.030350562185049057","0.030350562185049057"
"51684","0.06439347565174103","0.06439347565174103","0.06439347565174103","0.027559658512473106","0.027559658512473106","0.027559658512473106"
"51686","0.15316209197044373","0.15316209197044373","0.15316209197044373","0.04868606477975845","0.04868606477975845","0.04868606477975845"
"51687","0.15157994627952576","0.15157994627952576","0.15157994627952576","0.05040296912193298","0.05040296912193298","0.05040296912193298"
"51688","0.1378520131111145","0.1378520131111145","0.1378520131111145","0.056402817368507385","0.056402817368507385","0.056402817368507385"
"51689","0.22806374728679657","0.22806374728679657","0.22806374728679657","0.06201443448662758","0.06201443448662758","0.06201443448662758"
"51690","0.2647576928138733","0.2647576928138733","0.2647576928138733","0.05792645737528801","0.05792645737528801","0.05792645737528801"
"51691","0.13152994215488434","0.13152994215488434","0.13152994215488434","0.0346810556948185","0.0346810556948185","0.0346810556948185"
"51692","0.15450672805309296","0.15450672805309296","0.15450672805309296","0.022898871451616287","0.022898871451616287","0.022898871451616287"
"51693","0.1393187940120697","0.1393187940120697","0.1393187940120697","0.025905467569828033","0.025905467569828033","0.025905467569828033"
"51695","0.10545457154512405","0.10545457154512405","0.10545457154512405","0.02169683761894703","0.02169683761894703","0.02169683761894703"
"51696","0.09462369978427887","0.09462369978427887","0.09462369978427887","0.024265332147479057","0.024265332147479057","0.024265332147479057"
"51700","0.07482246309518814","0.07482246309518814","0.07482246309518814","0.016611173748970032","0.016611173748970032","0.016611173748970032"
"51702","0.06939882785081863","0.06939882785081863","0.06939882785081863","0.014250347390770912","0.014250347390770912","0.014250347390770912"
"51704","0.06475777179002762","0.06475777179002762","0.06475777179002762","0.012136862613260746","0.012136862613260746","0.012136862613260746"
"51705","0.06883950531482697","0.06883950531482697","0.06883950531482697","0.008716275915503502","0.008716275915503502","0.008716275915503502"
"51706","0.07126858830451965","0.07126858830451965","0.07126858830451965","0.010468017309904099","0.010468017309904099","0.010468017309904099"
"51707","0.06573115289211273","0.06573115289211273","0.06573115289211273","0.010824939236044884","0.010824939236044884","0.010824939236044884"
"51708","0.062391653656959534","0.062391653656959534","0.062391653656959534","0.010653353296220303","0.010653353296220303","0.010653353296220303"
"51709","0.0643215999007225","0.0643215999007225","0.0643215999007225","0.011585282161831856","0.011585282161831856","0.011585282161831856"
"51710","0.05523589253425598","0.05523589253425598","0.05523589253425598","0.012282958254218102","0.012282958254218102","0.012282958254218102"
"51711","0.055872026830911636","0.055872026830911636","0.055872026830911636","0.012896982952952385","0.012896982952952385","0.012896982952952385"
"51714","0.04314582422375679","0.04314582422375679","0.04314582422375679","0.016514843329787254","0.016514843329787254","0.016514843329787254"
"51715","0.03895947337150574","0.03895947337150574","0.03895947337150574","0.017062611877918243","0.017062611877918243","0.017062611877918243"
"51716","0.03792327642440796","0.03792327642440796","0.03792327642440796","0.018688885495066643","0.018688885495066643","0.018688885495066643"
"51717","0.0329032801091671","0.0329032801091671","0.0329032801091671","0.019235793501138687","0.019235793501138687","0.019235793501138687"
"51719","0.02963382378220558","0.02963382378220558","0.02963382378220558","0.020339660346508026","0.020339660346508026","0.020339660346508026"
"51720","0.03299017250537872","0.03299017250537872","0.03299017250537872","0.022048451006412506","0.022048451006412506","0.022048451006412506"
"51721","0.03486435115337372","0.03486435115337372","0.03486435115337372","0.025314439088106155","0.025314439088106155","0.025314439088106155"
"51722","0.04929642006754875","0.04929642006754875","0.04929642006754875","0.027185890823602676","0.027185890823602676","0.027185890823602676"
"51723","0.052164409309625626","0.052164409309625626","0.052164409309625626","0.02671319805085659","0.02671319805085659","0.02671319805085659"
"51725","0.04775112867355347","0.04775112867355347","0.04775112867355347","0.035536304116249084","0.035536304116249084","0.035536304116249084"
"51727","0.11179040372371674","0.11179040372371674","0.11179040372371674","0.03812135010957718","0.03812135010957718","0.03812135010957718"
"51728","0.16164672374725342","0.16164672374725342","0.16164672374725342","0.031735580414533615","0.031735580414533615","0.031735580414533615"
"51729","0.21165914833545685","0.21165914833545685","0.21165914833545685","0.036848604679107666","0.036848604679107666","0.036848604679107666"
"51730","0.1956489086151123","0.1956489086151123","0.1956489086151123","0.048729486763477325","0.048729486763477325","0.048729486763477325"
"51731","0.1592431366443634","0.1592431366443634","0.1592431366443634","0.047827236354351044","0.047827236354351044","0.047827236354351044"
"53637","0.07627586275339127","0.07627586275339127","0.07627586275339127","0.029604516923427582","0.029604516923427582","0.029604516923427582"
"53639","0.14749830961227417","0.14749830961227417","0.14749830961227417","0.09376392513513565","0.09376392513513565","0.09376392513513565"
"53640","0.13092181086540222","0.13092181086540222","0.13092181086540222","0.05595577508211136","0.05595577508211136","0.05595577508211136"
"53643","0.041453197598457336","0.041453197598457336","0.041453197598457336","0.01557406596839428","0.01557406596839428","0.01557406596839428"
"53644","0.03657574951648712","0.03657574951648712","0.03657574951648712","0.015076070092618465","0.015076070092618465","0.015076070092618465"
"53645","0.03796438127756119","0.03796438127756119","0.03796438127756119","0.012409735471010208","0.012409735471010208","0.012409735471010208"
"53646","0.03950212895870209","0.03950212895870209","0.03950212895870209","0.01252366416156292","0.01252366416156292","0.01252366416156292"
"53647","0.03929933160543442","0.03929933160543442","0.03929933160543442","0.01387991476804018","0.01387991476804018","0.01387991476804018"
"53648","0.04100573807954788","0.04100573807954788","0.04100573807954788","0.013860420323908329","0.013860420323908329","0.013860420323908329"
"53650","0.038533009588718414","0.038533009588718414","0.038533009588718414","0.011175088584423065","0.011175088584423065","0.011175088584423065"
"53654","0.03609267249703407","0.03609267249703407","0.03609267249703407","0.014794319868087769","0.014794319868087769","0.014794319868087769"
"53659","0.0347418412566185","0.0347418412566185","0.0347418412566185","0.011081837117671967","0.011081837117671967","0.011081837117671967"
"53660","0.03594639152288437","0.03594639152288437","0.03594639152288437","0.013700881041586399","0.013700881041586399","0.013700881041586399"
"53665","0.03433690592646599","0.03433690592646599","0.03433690592646599","0.009395653381943703","0.009395653381943703","0.009395653381943703"
"53670","0.032590094953775406","0.032590094953775406","0.032590094953775406","0.014550374820828438","0.014550374820828438","0.014550374820828438"
"53673","0.055795710533857346","0.055795710533857346","0.055795710533857346","0.02236669696867466","0.02236669696867466","0.02236669696867466"
"53674","0.07846040278673172","0.07846040278673172","0.07846040278673172","0.02628779411315918","0.02628779411315918","0.02628779411315918"
"53675","0.10180982947349548","0.10180982947349548","0.10180982947349548","0.03482857346534729","0.03482857346534729","0.03482857346534729"
"53676","0.1328205168247223","0.1328205168247223","0.1328205168247223","0.043489970266819","0.043489970266819","0.043489970266819"
"53678","0.17342929542064667","0.17342929542064667","0.17342929542064667","0.045020975172519684","0.045020975172519684","0.045020975172519684"
"53679","0.14714139699935913","0.14714139699935913","0.14714139699935913","0.06671199202537537","0.06671199202537537","0.06671199202537537"
"53682","0.12388022989034653","0.12388022989034653","0.12388022989034653","0.0331544429063797","0.0331544429063797","0.0331544429063797"
"53684","0.08203060925006866","0.08203060925006866","0.08203060925006866","0.021413616836071014","0.021413616836071014","0.021413616836071014"
"53685","0.08296497166156769","0.08296497166156769","0.08296497166156769","0.028047755360603333","0.028047755360603333","0.028047755360603333"
"53686","0.08134344220161438","0.08134344220161438","0.08134344220161438","0.024306703358888626","0.024306703358888626","0.024306703358888626"
"53687","0.09665565192699432","0.09665565192699432","0.09665565192699432","0.030221953988075256","0.030221953988075256","0.030221953988075256"
"53688","0.09288733452558517","0.09288733452558517","0.09288733452558517","0.028857864439487457","0.028857864439487457","0.028857864439487457"
"53689","0.07753611356019974","0.07753611356019974","0.07753611356019974","0.02908051572740078","0.02908051572740078","0.02908051572740078"
"53690","0.06947210431098938","0.06947210431098938","0.06947210431098938","0.03195039555430412","0.03195039555430412","0.03195039555430412"
"53691","0.06707755476236343","0.06707755476236343","0.06707755476236343","0.027930613607168198","0.027930613607168198","0.027930613607168198"
"53692","0.04994390904903412","0.04994390904903412","0.04994390904903412","0.028823239728808403","0.028823239728808403","0.028823239728808403"
